V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
13136329653.709782,-6340297500.650634,6815033174.549084,-3640056031.1676702,519938942.5712941,-9651103822.838223,3545277583.5187416,-6762623997.848175,-19766684974.32411,1112565300.6287622,12491061050.541826,12810425682.567097,-48248305.563635975,-4140456391.2094703,782774375.8517214,242642179.67245537,-5284026635.402616,-5876069589.097423,-1095274179.8023384,-7780807230.339955,-7681171139.481501,1915678601.2581627,-2871310186.398247,5283373762.735015,3157962381.948614,8358124948.754543,12442271153.766191,12711869766.899149,-2879959643.797104,7431549066.076075
-6340297500.650634,3060167754.1452575,-3289300660.5628695,1756886341.7816489,-250950429.89940786,4658140521.518723,-1711141179.542164,3264005179.4861917,9540462722.136148,-536983706.7119561,-6028856254.883245,-6182998757.883586,23287222.246398322,1998406404.4729357,-377808911.49478585,-117112134.65208536,2550354760.1530757,2836106455.398267,528638085.30811876,3755435037.927848,3707345315.308,-924609275.5710409,1385848351.645665,-2550039649.5920677,-1524202082.6423652,-4034079542.2123713,-6005307631.4827175,-6135430387.292408,1390023044.7314305,-3586864307.4009833
6815033174.549084,-3289300660.5628695,3535590107.3928795,-1888434841.5452132,269740577.0745219,-5006923125.517932,1839264466.2016752,-3508400604.029927,-10254813742.369265,577190861.6346322,6480272473.186874,6645956542.4303,-25030873.577407543,-2148038943.0127087,406097705.959498,125881014.56202239,-2741314945.900605,-3048462564.634817,-568220353.012473,-4036626729.1476965,-3984936243.252007,993840255.4492482,-1489615036.3412654,2740976240.4483957,1638328130.3479903,4336135001.38999,6454960625.950933,6594826443.982285,-1494102312.71185,3855434109.6559143
-3640056031.1676702,1756886341.7816489,-1888434841.5452132,1008653730.6899447,-144074253.25774667,2674305502.1357703,-982390773.0423933,1873912342.3129702,5477316932.702138,-308290073.5068734,-3461253127.432869,-3549748559.837886,13369528.135716857,1147313873.4273782,-216905533.54410958,-67235761.59041396,1464195367.5554965,1628249527.1143053,303498730.9653506,2156049294.324175,2128440291.9301317,-530831490.3197776,795635480.9395789,-1464014457.2536943,-875066347.3023138,-2316023115.568567,-3447733525.304843,-3522438871.662093,798032231.466089,-2059270413.712916
519938942.5712941,-250950429.89940786,269740577.0745219,-144074253.25774667,20579302.753451787,-381992903.98095417,140322900.11618465,-267666209.94455528,-782369927.3586426,44035590.02857771,494399062.4353211,507039588.6959059,-1909678.6962718633,-163880214.1812088,30982389.65493438,9603833.124371236,-209142987.0692368,-232576182.90257826,-43351203.20032073,-307966135.6363095,-304022516.13576365,75822998.75104593,-113647116.1843926,209117146.02244192,124992875.50155923,330816503.84551513,492467947.47715807,503138722.4093245,-113989463.4829322,294142417.7083976
-9651103822.838223,4658140521.518723,-5006923125.517932,2674305502.1357703,-381992903.98095417,7090550212.447632,-2604672915.3476634,4968418731.584914,14522346346.187698,-817388380.4847566,-9177032723.313925,-9411666084.127598,35447452.651560225,3041943644.9461308,-575094943.4861819,-178266298.99499053,3882110985.2327595,4317077842.236395,804684802.6732166,5716465740.504359,5643264300.369471,-1407426089.0562544,2109517151.7357633,-3881631328.341062,-2320117082.889396,-6140614141.402443,-9141187369.916561,-9339258237.290094,2115871805.2140443,-5459869955.10987
3545277583.5187416,-1711141179.542164,1839264466.2016752,-982390773.0423933,140322900.11618465,-2604672915.3476634,956811643.0880194,-1825120097.8657885,-5334700560.519506,300262928.82881546,3371130288.467989,3457321504.543778,-13021418.990288176,-1117440534.6580353,211257825.4367317,65485101.61629069,-1426071183.4113715,-1585853761.6096385,-295596343.1743569,-2099910872.95053,-2073020744.5399096,517009893.8282728,-774919015.1599606,1425894984.6853535,852281691.7438191,2255719352.023887,3357962702.8192725,3430722898.9709826,-777253361.1457285,2005651883.3679686
-6762623997.848175,3264005179.4861917,-3508400604.029927,1873912342.3129702,-267666209.94455528,4968418731.584914,-1825120097.8657885,3481420194.3894596,10175951859.1157,-572752130.9360381,-6430437682.413336,-6594847604.16414,24838379.932142034,2131520028.1235933,-402974721.25341964,-124912960.4810471,2720233601.980012,3025019184.473091,563850607.1584436,4005584138.307872,3954291163.9413176,-986197394.7754418,1478159553.2240796,-2719897500.961557,-1625729008.709014,-4302789123.474533,-6405320489.638103,-6544110707.199279,1482612321.1006296,-3825784932.385992
-19766684974.32411,9540462722.136148,-10254813742.369265,5477316932.702138,-782369927.3586426,14522346346.187698,-5334700560.519506,10175951859.1157,29743607630.097298,-1674115097.8072183,-18795727220.174713,-19276286110.407047,72600879.33454743,6230286487.66395,-1177867401.555452,-365111995.2523102,7951055785.043776,8841923088.07367,1648096558.3083675,11708047030.481857,11558121194.411041,-2882587177.450396,4320558741.476706,-7950073386.510938,-4751894116.628808,-12576756764.03393,-18722311389.715183,-19127985653.39722,4333573877.56329,-11182506310.783554
1112565300.6287622,-536983706.7119561,577190861.6346322,-308290073.5068734,44035590.02857771,-817388380.4847566,300262928.82881546,-572752130.9360381,-1674115097.8072183,94227351.3351162,1057915068.2190012,1084963264.3157187,-4086330.5997695616,-350670867.00515133,66296114.28052757,20550281.254879452,-447524144.0305492,-497666494.4299485,-92762900.75465862,-658985908.4813514,-650547351.9981248,162246045.5766873,-243182088.5470933,447468849.55300975,267459743.63854918,707881123.8275198,1053782868.2665128,1076616191.51653,-243914643.47196227,629405917.7901173
12491061050.541826,-6028856254.883245,6480272473.186874,-3461253127.432869,494399062.4353211,-9177032723.313925,3371130288.467989,-6430437682.413336,-18795727220.174713,1057915068.2190012,11877488641.999662,12181165781.475424,-45878307.35005365,-3937073362.8645854,744323776.0823643,230723372.81453964,-5024470382.553655,-5587431642.892146,-1041473305.995515,-7398606820.537754,-7303864947.66009,1821578704.6949918,-2730268787.110613,5023849581.466298,3002840366.507873,7947566157.309272,11831095346.491188,12087451028.088816,-2738493377.1994977,7066504535.230587
12810425682.567097,-6182998757.883586,6645956542.4303,-3549748559.837886,507039588.6959059,-9411666084.127598,3457321504.543778,-6594847604.16414,-19276286110.407047,1084963264.3157187,12181165781.475424,12492607181.484264,-47051295.43195145,-4037734305.4680085,763354242.4657295,236622381.706889,-5152933300.547319,-5730288045.483318,-1068101124.7968895,-7587770358.791461,-7490606175.676626,1868151835.4747057,-2800074809.666124,5152296624.979432,3079615346.3537474,8150765192.89068,12133586331.419598,12396496374.624779,-2808509679.2631526,7247177067.593621
-48248305.563635975,23287222.246398322,-25030873.577407543,13369528.135716857,-1909678.6962718633,35447452.651560225,-13021418.990288176,24838379.932142034,72600879.33454743,-4086330.5997695616,-45878307.35005365,-47051295.43195145,177212.02802486488,15207444.761510793,-2875044.0367549425,-891198.3945750311,19407652.825153694,21582162.613789506,4022823.4097574023,28578057.196740977,28212105.343509335,-7036078.27917904,10546008.952261966,-19405255.695519086,-11598852.695814315,-30698480.498383902,-45699105.9436634,-46689312.43945242,10577778.318633188,-27295268.55938909
-4140456391.2094703,1998406404.4729357,-2148038943.0127087,1147313873.4273782,-163880214.1812088,3041943644.9461308,-1117440534.6580353,2131520028.1235933,6230286487.66395,-350670867.00515133,-3937073362.8645854,-4037734305.4680085,15207444.761510793,1305035697.169058,-246723647.4099988,-76478696.13205415,1665479051.5824108,1852085820.5434191,345220856.89668936,2452442491.7124085,2421038066.0597506,-603805166.0368472,905011896.4463053,-1665273271.9363832,-995362165.457508,-2634407994.7647905,-3921695213.2571445,-4006670341.8226047,907738130.0110314,-2342359368.082104
782774375.8517214,-377808911.49478585,406097705.959498,-216905533.54410958,30982389.65493438,-575094943.4861819,211257825.4367317,-402974721.25341964,-1177867401.555452,66296114.28052757,744323776.0823643,763354242.4657295,-2875044.0367549425,-246723647.4099988,46644363.15011194,14458687.05433318,-314867300.44049186,-350146260.42440474,-65265761.26510303,-463646747.12586814,-457709580.01345354,114152443.09482145,-171097110.0017633,314828396.19631314,188178287.6399512,498048253.737938,741416459.5446092,757481440.3961854,-171612517.75639957,442834972.7860975
242642179.67245537,-117112134.65208536,125881014.56202239,-67235761.59041396,9603833.124371236,-178266298.99499053,65485101.61629069,-124912960.4810471,-365111995.2523102,20550281.254879452,230723372.81453964,236622381.706889,-891198.3945750311,-76478696.13205415,14458687.05433318,4481862.827889664,-97601672.1065891,-108537344.20365028,-20230895.736344837,-143719903.31269178,-141879517.30315754,35384650.30233422,-53036196.59183886,97589612.9340399,58330972.04360086,154383584.16984132,229822170.62667707,234801947.86645642,-53195961.49723733,137268728.08297923
-5284026635.402616,2550354760.1530757,-2741314945.900605,1464195367.5554965,-209142987.0692368,3882110985.2327595,-1426071183.4113715,2720233601.980012,7951055785.043776,-447524144.0305492,-5024470382.553655,-5152933300.547319,19407652.825153694,1665479051.5824108,-314867300.44049186,-97601672.1065891,2125474788.0235004,2363621273.074249,440568871.77932173,3129793003.672877,3089714855.891498,-770572680.6362494,1154970977.7236953,-2125212172.7638535,-1270275470.586601,-3362016333.183356,-5004844877.285656,-5113289647.566091,1158450180.832666,-2989305555.2276616
-5876069589.097423,2836106455.398267,-3048462564.634817,1628249527.1143053,-232576182.90257826,4317077842.236395,-1585853761.6096385,3025019184.473091,8841923088.07367,-497666494.4299485,-5587431642.892146,-5730288045.483318,21582162.613789506,1852085820.5434191,-350146260.42440474,-108537344.20365028,2363621273.074249,2628450619.488199,489931926.9885145,3480467219.6611857,3435898560.2222247,-856910649.1535375,1284378430.7949333,-2363329233.8010793,-1412602089.5605657,-3738709755.8635635,-5565607218.7057905,-5686202564.127814,1288247457.842088,-3324239008.74631
-1095274179.8023384,528638085.30811876,-568220353.012473,303498730.9653506,-43351203.20032073,804684802.6732166,-295596343.1743569,563850607.1584436,1648096558.3083675,-92762900.75465862,-1041473305.995515,-1068101124.7968895,4022823.4097574023,345220856.89668936,-65265761.26510303,-20230895.736344837,440568871.77932173,489931926.9885145,91321211.33123845,648744169.2166846,640436762.5858443,-159724471.15838218,239402633.11813554,-440514437.4322306,-263302974.37966827,-696879469.7384329,-1037405325.9544573,-1059883781.4636458,240123803.72923845,-619623899.4946127
-7780807230.339955,3755435037.927848,-4036626729.1476965,2156049294.324175,-307966135.6363095,5716465740.504359,-2099910872.95053,4005584138.307872,11708047030.481857,-658985908.4813514,-7398606820.537754,-7587770358.791461,28578057.196740977,2452442491.7124085,-463646747.12586814,-143719903.31269178,3129793003.672877,3480467219.6611857,648744169.2166846,4608666405.757945,4549650742.4163475,-1134679648.1232915,1700711815.7640843,-3129406300.022743,-1870499386.0267603,-4950618684.322312,-7369707972.143216,-7529394497.690944,1705834994.980705,-4401796561.612168
-7681171139.481501,3707345315.308,-3984936243.252007,2128440291.9301317,-304022516.13576365,5643264300.369471,-2073020744.5399096,3954291163.9413176,11558121194.411041,-650547351.9981248,-7303864947.66009,-7490606175.676626,28212105.343509335,2421038066.0597506,-457709580.01345354,-141879517.30315754,3089714855.891498,3435898560.2222247,640436762.5858443,4549650742.4163475,4491390796.622945,-1120149658.88055,1678933577.0372038,-3089333104.536258,-1846546955.9573839,-4887224195.741878,-7275336158.878445,-7432977839.992545,1683991152.5058882,-4345429941.734966
1915678601.2581627,-924609275.5710409,993840255.4492482,-530831490.3197776,75822998.75104593,-1407426089.0562544,517009893.8282728,-986197394.7754418,-2882587177.450396,162246045.5766873,1821578704.6949918,1868151835.4747057,-7036078.27917904,-603805166.0368472,114152443.09482145,35384650.30233422,-770572680.6362494,-856910649.1535375,-159724471.15838218,-1134679648.1232915,-1120149658.88055,279364525.74877256,-418724836.1483444,770477471.7019898,460527492.4618312,1218870227.3906024,1814463645.8826985,1853779368.559166,-419986191.41470885,1083747126.9445348
-2871310186.398247,1385848351.645665,-1489615036.3412654,795635480.9395789,-113647116.1843926,2109517151.7357633,-774919015.1599606,1478159553.2240796,4320558741.476706,-243182088.5470933,-2730268787.110613,-2800074809.666124,10546008.952261966,905011896.4463053,-171097110.0017633,-53036196.59183886,1154970977.7236953,1284378430.7949333,239402633.11813554,1700711815.7640843,1678933577.0372038,-418724836.1483444,627604696.5899035,-1154828274.1919298,-690260506.039792,-1826900659.2898052,-2719604398.3477187,-2778532673.167773,629495275.9992805,-1624371730.6840186
5283373762.735015,-2550039649.5920677,2740976240.4483957,-1464014457.2536943,209117146.02244192,-3881631328.341062,1425894984.6853535,-2719897500.961557,-7950073386.510938,447468849.55300975,5023849581.466298,5152296624.979432,-19405255.695519086,-1665273271.9363832,314828396.19631314,97589612.9340399,-2125212172.7638535,-2363329233.8010793,-440514437.4322306,-3129406300.022743,-3089333104.536258,770477471.7019898,-1154828274.1919298,2124949590.458675,1270118521.4549327,3361600935.9025803,5004226500.135022,5112657871.553669,-1158307047.9639666,2988936208.6780567
3157962381.948614,-1524202082.6423652,1638328130.3479903,-875066347.3023138,124992875.50155923,-2320117082.889396,852281691.7438191,-1625729008.709014,-4751894116.628808,267459743.63854918,3002840366.507873,3079615346.3537474,-11598852.695814315,-995362165.457508,188178287.6399512,58330972.04360086,-1270275470.586601,-1412602089.5605657,-263302974.37966827,-1870499386.0267603,-1846546955.9573839,460527492.4618312,-690260506.039792,1270118521.4549327,759171449.6859401,2009286068.4821389,2991111315.55532,3055922591.151177,-692339829.1389742,1786538021.2000895
8358124948.754543,-4034079542.2123713,4336135001.38999,-2316023115.568567,330816503.84551513,-6140614141.402443,2255719352.023887,-4302789123.474533,-12576756764.03393,707881123.8275198,7947566157.309272,8150765192.89068,-30698480.498383902,-2634407994.7647905,498048253.737938,154383584.16984132,-3362016333.183356,-3738709755.8635635,-696879469.7384329,-4950618684.322312,-4887224195.741878,1218870227.3906024,-1826900659.2898052,3361600935.9025803,2009286068.4821389,5317943025.435039,7916523083.898659,8088057976.284033,-1832403965.2366686,4728399583.159474
