V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
597.1294665153226,589.8877024573993,533.9876765826817,-1916.2226724820957,-129.9766601570384,280.17467395919397,-549.0617035885339,-781.6260930119939,843.1098937853465,-617.4160501392294,-67.665981283407,829.7236735182281,-798.3252256126916,-729.4796550498455,239.94500007968716,116.26302952558734,530.8478998895619,659.8823369794821,666.0273702396311,-1133.3678738731946,417.6114471349145,-1252.6150527027373,-50.01089944727947,470.91037487945914,320.16556988834685,-780.7481768938085,-18.31287222721876,583.3494727232469,-1511.862982072777,928.6840718061761
589.8877024573993,582.8505185095953,527.3934062281996,-1893.036719542713,-128.5217829052448,276.5232013617569,-542.5475428178794,-771.8355727902743,832.9349763732112,-609.8751463003506,-66.65972168692859,819.6208310281991,-788.8485548355216,-720.5521622355802,236.86280548192158,114.84498408040571,524.5689421230325,652.0689882387932,657.9983419957335,-1119.6363831065069,412.15070604160934,-1237.5087491662052,-49.50488965296436,464.8669889051085,316.3891647923177,-771.2838110292025,-17.98524107067968,576.559467977989,-1493.618011347961,917.7657232905894
533.9876765826817,527.3934062281996,477.66532337457,-1713.6479075197458,-116.09426878851696,250.87766277682675,-490.8700982131183,-699.3338955585987,753.9513203820532,-552.2078560445349,-60.76193944011431,742.0708903079226,-713.7091573133303,-652.4934759479398,214.7974235356704,103.95701793627295,474.5772211704247,589.9022871086372,595.5971197695524,-1013.5501326811637,373.9088919662726,-1120.1125236597184,-44.58709010647808,421.4950195644471,286.2129049763676,-698.1804978685536,-16.48433485314733,521.3290325571674,-1351.9571043515703,830.1265861012998
-1916.2226724820957,-1893.036719542713,-1713.6479075197458,6149.7777922736,417.08697334861046,-899.3157396979743,1762.1007029190616,2508.339590911194,-2705.8160079454506,1981.4151311928933,217.34927819818392,-2662.8115569069123,2562.0038979245805,2341.2233451699135,-770.1503126287913,-372.9971175233327,-1703.7025730010232,-2117.638304470617,-2137.554029206324,3637.237421067254,-1340.2137987613983,4019.925972147726,160.3767606995444,-1511.2252209001306,-1027.5262042317677,2505.44208218548,58.72314010538033,-1871.9129580197678,4851.944592754908,-2980.324179385006
-129.9766601570384,-128.5217829052448,-116.09426878851696,417.08697334861046,28.428596942780462,-60.67259158255649,119.654838398817,169.7830301104919,-183.54098138415608,134.32023541042304,14.493243216214024,-180.53420303239454,173.97841765390055,158.65476862427423,-52.01556444147697,-25.312243110616027,-115.69864913673987,-143.84018266015735,-144.9928143305737,246.6857002611072,-90.45174390815252,272.71854378025137,11.013307845201785,-102.1279087058942,-69.79387543525603,169.9529263599091,3.875748276808466,-127.30526742054442,329.1435604228433,-202.50897103738947
280.17467395919397,276.5232013617569,250.87766277682675,-899.3157396979743,-60.67259158255649,132.24079685649838,-257.35126348770575,-367.5542794540228,395.622371539183,-289.8885672526311,-32.35249182525872,389.5333922747419,-374.1575106329713,-342.66850903200026,113.1168720967258,54.5035526959958,248.80491515535365,309.17352566507384,312.54316832408847,-531.8799529606462,196.98119263643912,-587.6655948088061,-23.138579389457597,221.8113844949393,150.02439459724349,-366.30219653732075,-8.824643359502879,272.9396820016327,-709.3452429228748,434.969800870227
-549.0617035885339,-542.5475428178794,-490.8700982131183,1762.1007029190616,119.654838398817,-257.35126348770575,505.05103669393907,718.3474686093897,-775.3303159367938,567.6647736075213,62.027473221020394,-762.9090486130788,734.3208805472952,670.7002033148972,-220.4472101473955,-106.88168115118125,-488.326998135706,-606.9913651254512,-612.5013848060312,1042.1757725290881,-383.5376252503999,1151.9102700505468,46.088897329203704,-432.6175316589157,-294.53105559531497,717.9013994844386,16.708538036479176,-536.714637616273,1390.305697704386,-854.349009653217
-781.6260930119939,-771.8355727902743,-699.3338955585987,2508.339590911194,169.7830301104919,-367.5542794540228,718.3474686093897,1024.0391531629946,-1103.5585503784348,808.3695529202197,89.18736343704356,-1086.274845891499,1044.4548783802497,955.2145030021891,-314.6358887531616,-152.16817802369735,-694.4858714662223,-863.2424866894069,-871.7697724505869,1483.5886890073557,-547.8028610987467,1639.483945280667,65.13101118785083,-617.3764821192351,-418.82346492534396,1021.9565019494211,24.254305983957632,-762.7396853059922,1978.8475114918904,-1214.6896080472764
843.1098937853465,832.9349763732112,753.9513203820532,-2705.8160079454506,-183.54098138415608,395.622371539183,-775.3303159367938,-1103.5585503784348,1190.527297707777,-871.7795573329104,-95.58341517444084,1171.5855660619345,-1127.2901744831868,-1030.0802553560725,338.81177438893104,164.1130330773457,749.6384704032723,931.7736988091938,940.499857280174,-1600.331055975865,589.5800089626287,-1768.7249443382598,-70.58897624033239,664.8379993473743,452.1198434612846,-1102.359228794543,-25.813250545894903,823.6827108319138,-2134.800805694006,1311.377826649476
-617.4160501392294,-609.8751463003506,-552.2078560445349,1981.4151311928933,134.32023541042304,-289.8885672526311,567.6647736075213,808.3695529202197,-871.7795573329104,638.4437307707626,70.11837959514733,-857.9780837148076,825.3631181438875,754.3752405691981,-248.23037505890716,-120.19409769654236,-548.8363653388363,-682.2032268869249,-688.6832932636046,1171.9112690167683,-432.04034020678097,1295.1735237618905,51.62665938213427,-487.1073998443033,-331.00583728980075,807.2648273115946,18.984020093936078,-602.9862084880731,1563.244665596982,-960.0702280435959
-67.665981283407,-66.65972168692859,-60.76193944011431,217.34927819818392,14.493243216214024,-32.35249182525872,62.027473221020394,89.18736343704356,-95.58341517444084,70.11837959514733,8.137029961864664,-94.20669713294467,90.16231866048173,82.98244399894088,-27.602970690674418,-13.13150715451807,-59.967069014030265,-74.44644676104171,-75.52346064995396,128.52319668635354,-48.106006488506836,141.91404879645899,5.413867546704615,-54.01041820538458,-36.13986780048505,88.45173719373325,2.245678377801536,-65.5207932698404,171.32677952780156,-104.66927802007561
