site,date,value
1,2016-09-19,0.001503985744889551
1,2016-09-20,0.0015148047991090647
1,2016-09-21,0.0015121893322911117
1,2016-09-22,0.001498264878965597
1,2016-09-23,0.0014872195379192021
1,2016-09-24,0.0014818508937488191
1,2016-09-25,0.001496531498281873
1,2016-09-26,0.0015164373295629835
1,2016-09-27,0.0015312064475114563
1,2016-09-28,0.0015609940346463884
1,2016-09-29,0.0016016788707904684
1,2016-09-30,0.0016111332765179668
1,2016-10-01,0.0016164480748847672
1,2016-10-02,0.0016257556204626665
1,2016-10-03,0.0016203586401185531
1,2016-10-04,0.0016087182729375119
1,2016-10-05,0.001602996140266788
1,2016-10-06,0.0015817312531135506
1,2016-10-07,0.0015580186627082296
1,2016-10-08,0.0015400767045073243
1,2016-10-09,0.0015340895226638154
1,2016-10-10,0.0015383263800926078
1,2016-10-11,0.0015416830051858798
1,2016-10-12,0.0015349223708706291
1,2016-10-13,0.0015245710446951809
1,2016-10-14,0.0015140405586973724
1,2016-10-15,0.0015105595716048107
1,2016-10-16,0.0015189449095082722
1,2016-10-17,0.0015311599840290497
1,2016-10-18,0.0015467278394560495
1,2016-10-19,0.00155165046369617
1,2016-10-20,0.0015486093762136063
1,2016-10-21,0.0015408399727381687
1,2016-10-22,0.0015376690290862468
1,2016-10-23,0.001538192240158972
1,2016-10-24,0.001544866349025478
1,2016-10-25,0.0015515877158476467
1,2016-10-26,0.0015520706507098597
1,2016-10-27,0.0015509200154176436
1,2016-10-28,0.0015485737690623547
1,2016-10-29,0.0015494360787712937
1,2016-10-30,0.0015531155388083574
1,2016-10-31,0.001558320876946458
1,2016-11-01,0.0015587516140044971
1,2016-11-02,0.0015572697006533953
1,2016-11-03,0.00154334137441603
1,2016-11-04,0.0015291607761955667
1,2016-11-05,0.001522812601550234
1,2016-11-06,0.0015186786819984517
1,2016-11-07,0.0015226998868417291
1,2016-11-08,0.0015253289305203262
1,2016-11-09,0.0015257344697284007
1,2016-11-10,0.001527004030656209
1,2016-11-11,0.0015296194717435412
1,2016-11-12,0.001535847027352573
1,2016-11-13,0.001543176027096559
1,2016-11-14,0.0015479961245625474
1,2016-11-15,0.0015571719040074427
1,2016-11-16,0.0015592389058069526
1,2016-11-17,0.0015582246800322492
1,2016-11-18,0.0015492682186274112
1,2016-11-19,0.0015410735797684347
1,2016-11-20,0.0015448653232003691
1,2016-11-21,0.0015468673116441343
1,2016-11-22,0.0015409457586016656
1,2016-11-23,0.0015442683359933197
1,2016-11-24,0.0015490679337975379
1,2016-11-25,0.0015516689798573517
1,2016-11-26,0.001555063658168097
1,2016-11-27,0.0015618524367630037
1,2016-11-28,0.001563214038561224
1,2016-11-29,0.0015643253865029766
1,2016-11-30,0.0015659738146857343
1,2016-12-01,0.0015632145239671347
1,2016-12-02,0.0015497297429072799
1,2016-12-03,0.0015320488885631253
1,2016-12-04,0.0015210331473918344
1,2016-12-05,0.001513756402012094
1,2016-12-06,0.0015040959245261334
1,2016-12-07,0.0014998136950432814
1,2016-12-08,0.0014917404165736873
1,2016-12-09,0.0014848887633118482
1,2016-12-10,0.0014862238778775877
1,2016-12-11,0.0014889596094998468
1,2016-12-12,0.0014916674877513139
1,2016-12-13,0.0014969226696971447
