date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2011-10-18,0.31139,21.485,0.01,2011,1,0.01,0,NA,NA,NA,0.31139,NA,NA,NA,NA
2011-10-19,0.31237,20.634999999999998,0.01,2011,1,0.01,0,NA,NA,NA,0.31237,NA,NA,NA,NA
2011-10-20,0.31295,18.4,0.01,2011,1,0.01,0,NA,NA,NA,0.31295,NA,NA,NA,NA
2011-10-21,0.31411,18.785,0.01,2011,1,0.01,0,NA,NA,NA,0.31411,NA,NA,NA,NA
2011-10-22,0.31522,18.94,0.01,2011,1,0.01,0,NA,NA,NA,0.31522,NA,NA,NA,NA
2011-10-23,0.3155,20.155,0.01,2011,1,0.01,0,NA,NA,NA,0.3155,NA,NA,NA,NA
2011-10-24,0.31729,20.615,0.01,2011,1,0.01,0,NA,NA,NA,0.31729,NA,NA,NA,NA
2011-10-25,0.31858,18.67,0.01,2011,1,0.01,0,NA,NA,NA,0.31858,NA,NA,NA,NA
2011-10-26,0.31895,15.055,0.01,2011,1,0.01,0,NA,NA,NA,0.31895,NA,NA,NA,NA
2011-10-27,0.31865,14.36,0.01,2011,1,0.01,0,NA,NA,NA,0.31865,NA,NA,NA,NA
2011-10-28,0.31752,15.71,0.01,2011,1,0.01,0,NA,NA,NA,0.31752,NA,NA,NA,NA
2011-10-29,0.31865,16.66,0.01,2011,1,0.01,0,NA,NA,NA,0.31865,NA,NA,NA,NA
2011-10-30,0.31843,16.855,0.01,2011,1,0.01,0,NA,NA,NA,0.31843,NA,NA,NA,NA
2011-10-31,0.31931,18.11,0.01,2011,1,0.01,0,NA,NA,NA,0.31931,NA,NA,NA,NA
2011-11-01,0.31887,18.275,0.01,2011,1,0.01,0,NA,NA,NA,0.31887,NA,NA,NA,NA
2011-11-02,0.31865,17.064999999999998,0.01,2011,1,0.01,0,NA,NA,NA,0.31865,NA,NA,NA,NA
2011-11-03,0.31804,15.095,0.01,2011,1,0.01,0,NA,NA,NA,0.31804,NA,NA,NA,NA
2011-11-04,0.31955,12.835,0.01,2011,1,0.01,0,NA,NA,NA,0.31955,NA,NA,NA,NA
2011-11-05,0.31756,8.684999999999999,0.01,2011,1,0.01,0,NA,NA,NA,0.31756,NA,NA,NA,NA
2011-11-06,0.31895,7.415,0.01,2011,1,0.01,0,NA,NA,NA,0.31895,NA,NA,NA,NA
2011-11-07,0.31974,8.325,0.01,2011,1,0.01,0,NA,NA,NA,0.31974,NA,NA,NA,NA
2011-11-08,0.31974,8.115,0.01,2011,1,0.01,0,NA,NA,NA,0.31974,NA,NA,NA,NA
2011-11-09,0.31879,10.42,0.01,2011,1,0.01,0,NA,NA,NA,0.31879,NA,NA,NA,NA
2011-11-10,0.32138,11.844999999999999,0.01,2011,1,0.01,0,NA,NA,NA,0.32138,NA,NA,NA,NA
2011-11-11,0.31792,12.735,0.01,2011,1,0.01,0,NA,NA,NA,0.31792,NA,NA,NA,NA
2011-11-12,0.31452,12.625,0.01,2011,1,0.01,0,NA,NA,NA,0.31452,NA,NA,NA,NA
2011-11-13,0.31016,13.25,0.01,2011,1,0.01,0,NA,NA,NA,0.31016,NA,NA,NA,NA
2011-11-14,0.31292,13.3,0.01,2011,1,0.01,0,NA,NA,NA,0.31292,NA,NA,NA,NA
2011-11-15,0.31275,12.919999999999998,0.01,2011,1,0.01,0,NA,NA,NA,0.31275,NA,NA,NA,NA
2011-11-16,0.31396,12.73,0.01,2011,1,0.01,0,NA,NA,NA,0.31396,NA,NA,NA,NA
2011-11-17,0.31307,13.194999999999999,0.01,2011,1,0.01,0,NA,NA,NA,0.31307,NA,NA,NA,NA
2011-11-18,0.30884,12.204999999999998,0.01,2011,1,0.01,0,NA,NA,NA,0.30884,NA,NA,NA,NA
2011-11-19,0.31523,10.225,0.01,2011,1,0.01,0,NA,NA,NA,0.31523,NA,NA,NA,NA
2011-11-20,0.3171,8.66,0.01,2011,1,0.01,0,NA,NA,NA,0.3171,NA,NA,NA,NA
2011-11-21,0.31631,10.86,0.01,2011,1,0.01,0,NA,NA,NA,0.31631,NA,NA,NA,NA
2011-11-22,0.31482,9.815,0.01,2011,1,0.01,0,NA,NA,NA,0.31482,NA,NA,NA,NA
2011-11-23,0.31285,10.235,0.01,2011,1,0.01,0,NA,NA,NA,0.31285,NA,NA,NA,NA
2011-11-24,0.31073,9.459999999999999,0.01,2011,1,0.01,0,NA,NA,NA,0.31073,NA,NA,NA,NA
2011-11-25,0.31832,10.065,0.01,2011,1,0.01,0,NA,NA,NA,0.31832,NA,NA,NA,NA
2011-11-26,0.31841,11.23,0.01,2011,1,0.01,0,NA,NA,NA,0.31841,NA,NA,NA,NA
2011-11-27,0.317,10.774999999999999,0.01,2011,1,0.01,0,NA,NA,NA,0.317,NA,NA,NA,NA
2011-11-28,0.31712,12.405,0.01,2011,1,0.01,0,NA,NA,NA,0.31712,NA,NA,NA,NA
2011-11-29,0.31328,11.545,0.01,2011,1,0.01,0,NA,NA,NA,0.31328,NA,NA,NA,NA
2011-11-30,0.31699,9.64,0.01,2011,1,0.01,0,NA,NA,NA,0.31699,NA,NA,NA,NA
2011-12-01,0.31679,11.25,0.01,2011,1,0.01,0,NA,NA,NA,0.31679,NA,NA,NA,NA
2011-12-02,0.31599,11.975,0.01,2011,1,0.01,0,NA,NA,NA,0.31599,NA,NA,NA,NA
2011-12-03,0.31573,11.315,0.01,2011,1,0.01,0,NA,NA,NA,0.31573,NA,NA,NA,NA
2011-12-04,0.31478,9.54,0.01,2011,1,0.01,0,NA,NA,NA,0.31478,NA,NA,NA,NA
2011-12-05,0.31238,8.21,0.01,2011,1,0.01,0,NA,NA,NA,0.31238,NA,NA,NA,NA
2011-12-06,0.31153,7.5200000000000005,0.01,2011,1,0.01,0,NA,NA,NA,0.31153,NA,NA,NA,NA
2011-12-07,0.30952,8.25,0.01,2011,1,0.01,0,NA,NA,NA,0.30952,NA,NA,NA,NA
2011-12-08,0.30912,8.215,0.01,2011,1,0.01,0,NA,NA,NA,0.30912,NA,NA,NA,NA
2011-12-09,0.30826,8.504999999999999,0.01,2011,1,0.01,0,NA,NA,NA,0.30826,NA,NA,NA,NA
2011-12-10,0.30338,8.87,0.01,2011,1,0.01,0,NA,NA,NA,0.30338,NA,NA,NA,NA
2011-12-11,0.30521,8.190000000000001,0.01,2011,1,0.01,0,NA,NA,NA,0.30521,NA,NA,NA,NA
2011-12-12,0.30315,6.96,0.01,2011,1,0.01,0,NA,NA,NA,0.30315,NA,NA,NA,NA
2011-12-13,0.30565,8.305,0.01,2011,1,0.01,0,NA,NA,NA,0.30565,NA,NA,NA,NA
2011-12-14,0.30507,7.82,0.01,2011,1,0.01,0,NA,NA,NA,0.30507,NA,NA,NA,NA
2011-12-15,0.30478,6.785,0.01,2011,1,0.01,0,NA,NA,NA,0.30478,NA,NA,NA,NA
2011-12-16,0.30511,7.87,0.01,2011,1,0.01,0,NA,NA,NA,0.30511,NA,NA,NA,NA
2011-12-17,0.30456,7.835,0.01,2011,1,0.01,0,NA,NA,NA,0.30456,NA,NA,NA,NA
2011-12-18,0.30445,7.819999999999999,0.01,2011,1,0.01,0,NA,NA,NA,0.30445,NA,NA,NA,NA
2011-12-19,0.30358,8.34,0.01,2011,1,0.01,0,NA,NA,NA,0.30358,NA,NA,NA,NA
2011-12-20,0.30241,7.705,0.01,2011,1,0.01,0,NA,NA,NA,0.30241,NA,NA,NA,NA
2011-12-21,0.30317,6.535,0.01,2011,1,0.01,0,NA,NA,NA,0.30317,NA,NA,NA,NA
2011-12-22,0.30386,7.155,0.01,2011,1,0.01,0,NA,NA,NA,0.30386,NA,NA,NA,NA
2011-12-23,0.30144,7.4399999999999995,0.01,2011,1,0.01,0,NA,NA,NA,0.30144,NA,NA,NA,NA
2011-12-24,0.3024,6.585,0.01,2011,1,0.01,0,NA,NA,NA,0.3024,NA,NA,NA,NA
2011-12-25,0.30114,7.525,0.01,2011,1,0.01,0,NA,NA,NA,0.30114,NA,NA,NA,NA
2011-12-26,0.30131,8.675,0.01,2011,1,0.01,0,NA,NA,NA,0.30131,NA,NA,NA,NA
2011-12-27,0.30127,7.265,0.01,2011,1,0.01,0,NA,NA,NA,0.30127,NA,NA,NA,NA
2011-12-28,0.29971,8.22,0.01,2011,1,0.01,0,NA,NA,NA,0.29971,NA,NA,NA,NA
2011-12-29,0.28958,9.7,0.01,2011,1,0.01,0,NA,NA,NA,0.28958,NA,NA,NA,NA
2011-12-30,0.292,10.440000000000001,0.01,2011,1,0.01,0,NA,NA,NA,0.292,NA,NA,NA,NA
2011-12-31,0.29232,10.844999999999999,0.01,2011,1,0.01,0,NA,NA,NA,0.29232,NA,NA,NA,NA
2012-01-01,0.30036,9.17,0.01,2012,1,0.01,0,NA,NA,NA,0.30036,NA,NA,NA,NA
2012-01-02,0.28969,10.945,0.01,2012,1,0.01,0,NA,NA,NA,0.28969,NA,NA,NA,NA
2012-01-03,0.30062,11.870000000000001,0.01,2012,1,0.01,0,NA,NA,NA,0.30062,NA,NA,NA,NA
2012-01-04,0.301,12.120000000000001,0.01,2012,1,0.01,0,NA,NA,NA,0.301,NA,NA,NA,NA
2012-01-05,0.30124,12.68,0.01,2012,1,0.01,0,NA,NA,NA,0.30124,NA,NA,NA,NA
2012-01-06,0.29869,11.815,0.01,2012,1,0.01,0,NA,NA,NA,0.29869,NA,NA,NA,NA
2012-01-07,0.29969,10.37,0.01,2012,1,0.01,0,NA,NA,NA,0.29969,NA,NA,NA,NA
2012-01-08,0.29623,10.66,0.01,2012,1,0.01,0,NA,NA,NA,0.29623,NA,NA,NA,NA
2012-01-09,0.29841,9.5,0.01,2012,1,0.01,0,NA,NA,NA,0.29841,NA,NA,NA,NA
2012-01-10,0.29786,10.649999999999999,0.01,2012,1,0.01,0,NA,NA,NA,0.29786,NA,NA,NA,NA
2012-01-11,0.29829,11.135000000000002,0.01,2012,1,0.01,0,NA,NA,NA,0.29829,NA,NA,NA,NA
2012-01-12,0.29784,11.225,0.01,2012,1,0.01,0,NA,NA,NA,0.29784,NA,NA,NA,NA
2012-01-13,0.29747,10.375,0.01,2012,1,0.01,0,NA,NA,NA,0.29747,NA,NA,NA,NA
2012-01-14,0.29724,11.774999999999999,0.01,2012,1,0.01,0,NA,NA,NA,0.29724,NA,NA,NA,NA
2012-01-15,0.29199,11.265,0.01,2012,1,0.01,0,NA,NA,NA,0.29199,NA,NA,NA,NA
2012-01-16,0.29608,7.02,0.01,2012,1,0.01,0,NA,NA,NA,0.29608,NA,NA,NA,NA
2012-01-17,0.29598,3.8550000000000004,0.01,2012,1,0.01,0,NA,NA,NA,0.29598,NA,NA,NA,NA
2012-01-18,0.28804,4.529999999999999,0.01,2012,1,0.01,0,NA,NA,NA,0.28804,NA,NA,NA,NA
2012-01-19,0.28904,6.4750000000000005,0.01,2012,1,0.01,0,NA,NA,NA,0.28904,NA,NA,NA,NA
2012-01-20,0.28909,6.555,0.01,2012,1,0.01,0,NA,NA,NA,0.28909,NA,NA,NA,NA
2012-01-21,0.29685,9.655,0.01,2012,1,0.01,0,NA,NA,NA,0.29685,NA,NA,NA,NA
2012-01-22,0.30125,9.145,0.01,2012,1,0.01,0,NA,NA,NA,0.30125,NA,NA,NA,NA
2012-01-23,0.29994,7.43,0.01,2012,1,0.01,0,NA,NA,NA,0.29994,NA,NA,NA,NA
2012-01-24,0.29726,8,0.01,2012,1,0.01,0,NA,NA,NA,0.29726,NA,NA,NA,NA
2012-01-25,0.30468,9.925,0.01,2012,1,0.01,0,NA,NA,NA,0.30468,NA,NA,NA,NA
2012-01-26,0.30013,10.56,0.01,2012,1,0.01,0,NA,NA,NA,0.30013,NA,NA,NA,NA
2012-01-27,0.30489,10.835,0.01,2012,1,0.01,0,NA,NA,NA,0.30489,NA,NA,NA,NA
2012-01-28,0.30272,9.83,0.01,2012,1,0.01,0,NA,NA,NA,0.30272,NA,NA,NA,NA
2012-01-29,0.30316,8.7,0.01,2012,1,0.01,0,NA,NA,NA,0.30316,NA,NA,NA,NA
2012-01-30,0.30189,11.025,0.01,2012,1,0.01,0,NA,NA,NA,0.30189,NA,NA,NA,NA
2012-01-31,0.30178,10.92,0.01,2012,1,0.01,0,NA,NA,NA,0.30178,NA,NA,NA,NA
2012-02-01,0.29617,9.01,0.01,2012,1,0.01,0,NA,NA,NA,0.29617,NA,NA,NA,NA
2012-02-02,0.2986,9.4,0.01,2012,1,0.01,0,NA,NA,NA,0.2986,NA,NA,NA,NA
2012-02-03,0.30427,9.24,0.01,2012,1,0.01,0,NA,NA,NA,0.30427,NA,NA,NA,NA
2012-02-04,0.30427,10.205,0.01,2012,1,0.01,0,NA,NA,NA,0.30427,NA,NA,NA,NA
2012-02-05,0.30366,11.39,0.01,2012,1,0.01,0,NA,NA,NA,0.30366,NA,NA,NA,NA
