site,lower,upper,range
1,-0.02652848975767663,1.00339453362691,1.0299230233845864
2,-0.026722234442231964,1.0032909113111164,1.0300131457533483
3,-0.025879074575483198,1.0031556393790448,1.029034713954528
4,-0.0256561347329239,1.0023222811242873,1.0279784158572112
5,-0.02624491055440403,1.0036483061421255,1.0298932166965296
