V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
46.97270479405176,-4737.305313064995,-7986.37885122723,-13187.254946761426,5412.524226240466,20934.881274387044,7138.18316147221,11499.341378147028,1728.907211909068,-13009.998106992067,11471.539322892124,-7785.1569011638085,6230.205261218009,-521.3586014777924,-307.4421402587826,-5610.2031297999565,4741.897582478234,9519.577682944016,-613.9241134784796,-3155.5192704977085,14002.293532412452,16803.658974230857,21194.428385308158,7762.196020424648,10720.863418767482,13646.1733378372,899.6575376440828,-7598.121345598519,-27040.72771239876,7189.410068613236
-4737.305313064995,477814.74022724025,805526.0243772162,1330102.3293973855,-545920.5324712301,-2111548.065214155,-719974.2512775033,-1159844.9785174995,-174381.58642526952,1312224.1584268955,-1157043.6165002144,785233.8477161928,-628398.0625984498,52589.46158243602,31004.568000225616,565861.5920835034,-478284.1330759422,-960173.7348005666,61919.88394946924,318279.17609224265,-1412308.1581645317,-1694864.2407698664,-2137722.7773904167,-782919.3956484093,-1081335.818339818,-1376388.546780992,-90739.43405434451,766369.4509205512,2727406.551575818,-725147.2056006916
-7986.37885122723,805526.0243772162,1357999.7269717937,2242359.3593701576,-920342.617641725,-3559763.2855104622,-1213771.829427887,-1955329.3682340942,-293981.97718710155,2212219.3869062867,-1950606.9254030585,1323790.3575751777,-1059388.0732310084,88658.50822232351,52268.80101643576,953960.556990148,-806317.8666053611,-1618713.7362889254,104387.75009742947,536572.8786297448,-2380946.344313738,-2857295.0640595746,-3603889.7286001937,-1319888.6628674455,-1822975.1742703249,-2320391.04445667,-152973.3033788732,1291987.7650442452,4598011.768900565,-1222493.1853239515
-13187.254946761426,1330102.3293973855,2242359.3593701576,3702634.001395002,-1519690.1994937074,-5877960.74213496,-2004206.9906636372,-3228682.654034624,-485429.5677008221,3652866.228573738,-3220885.1510212775,2185872.432764818,-1749285.551793268,146395.2892557187,86306.94194795212,1575201.143445749,-1331410.4513539318,-2672856.693158427,172367.1766054284,886001.6462094957,-3931471.8009257484,-4718029.707450789,-5950822.926708662,-2179430.032661651,-3010137.4648103695,-3831481.4684674,-252592.69946606952,2133359.3318290827,7592340.51210733,-2018608.4943195914
5412.524226240466,-545920.5324712301,-920342.617641725,-1519690.1994937074,623733.9504774899,2412520.257719842,822596.5900373555,1325164.4545073542,199237.259034461,-1499263.7574610857,1321963.959089164,-897158.2612337167,717967.7308833676,-60085.57421756934,-35423.58414220436,-646517.4712774599,546457.1676035821,1097033.5224831721,-70745.5962709271,-363645.7827602449,1613613.2749163343,1936443.986629677,2442425.6068759137,894514.0052282948,1235465.4451148324,1572573.7798576213,103672.9633951497,-875605.0299496815,-3116161.274221259,828507.2097082085
20934.881274387044,-2111548.065214155,-3559763.2855104622,-5877960.74213496,2412520.257719842,9331309.193743685,3181694.5294421366,5125559.589482193,770623.2931955478,-5798954.007047577,5113180.88568703,-3470089.721981722,2777004.5631530285,-232403.54544369533,-137013.1186391833,-2500644.2326164893,2113624.500476686,4243181.019781194,-273634.33298571117,-1406534.44312934,6241242.612394104,7489909.43211974,9446978.624157434,3459862.299149369,4778617.013346013,6082507.194665272,400992.99312349607,-3386724.7387044122,-12052900.412003877,3204556.8137652
7138.18316147221,-719974.2512775033,-1213771.829427887,-2004206.9906636372,822596.5900373555,3181694.5294421366,1084861.831192641,1747661.5230457343,262759.29251298506,-1977268.0633458872,1743440.5832999945,-1183195.6450306636,946874.4974792709,-79242.36204052743,-46717.616949315045,-852644.0530274766,720681.885936396,1446796.3183489814,-93301.16845176373,-479585.44912795135,2128075.206744134,2553832.7182012936,3221134.5390514783,1179708.3061257382,1629363.983006552,2073951.2623553344,136726.63903916915,-1154770.675064138,-4109674.5254393653,1092656.8176531722
11499.341378147028,-1159844.9785174995,-1955329.3682340942,-3228682.654034624,1325164.4545073542,5125559.589482193,1747661.5230457343,2815401.8711835686,423292.9062268216,-3185285.252805274,2808601.5820431635,-1906071.9252577638,1525369.5670662108,-127655.00622884075,-75260.7495977113,-1373569.0321376482,1160983.8116886169,2330719.835451593,-150304.16082030762,-772588.5642879503,3428228.7185281496,4114103.479004175,5189096.294809189,1900453.6907039348,2624828.2422220837,3341037.7169693327,220260.6038037452,-1860280.551948794,-6620490.316339759,1760217.764404696
1728.907211909068,-174381.58642526952,-293981.97718710155,-485429.5677008221,199237.259034461,770623.2931955478,262759.29251298506,423292.9062268216,63641.69766733295,-478904.8126544193,422270.56766745046,-286576.25632190466,229338.0199091565,-19192.915624477257,-11315.262435094295,-206514.91030910908,174552.97078846104,350421.7381281767,-22598.040545001542,-116158.13280481492,515431.1044585375,618551.825177634,780175.8782306979,285731.6034053041,394640.59899220977,502321.9981920731,33115.921647905896,-279691.57810202026,-995384.9618978698,264647.2719751488
-13009.998106992067,1312224.1584268955,2212219.3869062867,3652866.228573738,-1499263.7574610857,-5798954.007047577,-1977268.0633458872,-3185285.252805274,-478904.8126544193,3603767.40243456,-3177592.5877559846,2156491.7486003907,-1725773.1177633535,144427.6001344112,85146.82665292463,1554028.5941637622,-1313514.7575630595,-2636930.3786448203,170050.33836627094,874092.7872816083,-3878628.172129822,-4654613.841177189,-5870836.799552063,-2150135.955919118,-2969677.6698308177,-3779981.8228127887,-249197.5305705975,2104684.488293515,7490290.551841576,-1991476.0521561147
11471.539322892124,-1157043.6165002144,-1950606.9254030585,-3220885.1510212775,1321963.959089164,5113180.88568703,1743440.5832999945,2808601.5820431635,422270.56766745046,-3177592.5877559846,2801817.987731992,-1901468.7605212324,1521685.9082713968,-127347.04434725503,-75078.56439872406,-1370251.8598499706,1158180.2484111404,2325091.2650206685,-149940.97552485747,-770723.147309245,3419949.186254285,4104167.7238170034,5176563.798529026,1895864.2404620163,2618489.1182697373,3332968.699404275,219728.43709594785,-1855788.020426792,-6604501.803895768,1755967.0404438751
-7785.1569011638085,785233.8477161928,1323790.3575751777,2185872.432764818,-897158.2612337167,-3470089.721981722,-1183195.6450306636,-1906071.9252577638,-286576.25632190466,2156491.7486003907,-1901468.7605212324,1290443.1260300332,-1032701.4539161685,86425.52055779088,50951.60302044315,929929.6017888146,-786006.3906265469,-1577937.3087816576,101757.90970399462,523056.6734142777,-2320968.164768762,-2785317.5162330447,-3513104.174117749,-1286639.8871240388,-1777052.9233234003,-2261938.24079939,-149119.51627766297,1259441.7196609136,4482184.505174501,-1191697.9392558138
6230.205261218009,-628398.0625984498,-1059388.0732310084,-1749285.551793268,717967.7308833676,2777004.5631530285,946874.4974792709,1525369.5670662108,229338.0199091565,-1725773.1177633535,1521685.9082713968,-1032701.4539161685,826438.8661125415,-69163.78480967306,-40774.806557125565,-744193.7043785957,629016.5271514769,1262774.1458352846,-81433.60666959733,-418586.12507987965,1857398.4074717446,2229002.80500576,2811427.5458132685,1029657.8982716871,1422120.0573249722,1810158.578209076,119335.60850409087,-1007892.0143728338,-3586952.6886340193,953678.8363421537
-521.3586014777924,52589.46158243602,88658.50822232351,146395.2892557187,-60085.57421756934,-232403.54544369533,-79242.36204052743,-127655.00622884075,-19192.915624477257,144427.6001344112,-127347.04434725503,86425.52055779088,-69163.78480967306,5788.625805703907,3411.87472817237,62280.66011227507,-52641.88203996243,-105680.16256587005,6814.8332241158305,35031.42264312804,-155442.96835763255,-186542.28407477622,-235283.94252951466,-86170.98346622875,-119015.29218509689,-151489.46751176717,-9986.768540464054,84349.30649609331,300187.64885831537,-79812.45973060737
-307.4421402587826,31004.568000225616,52268.80101643576,86306.94194795212,-35423.58414220436,-137013.1186391833,-46717.616949315045,-75260.7495977113,-11315.262435094295,85146.82665292463,-75078.56439872406,50951.60302044315,-40774.806557125565,3411.87472817237,2012.4690198411943,36717.15943562553,-31034.171958169733,-62302.77874575427,4018.122087636943,20651.640036955738,-91641.24094359754,-109975.24706623146,-138712.06455830229,-50801.20101714516,-70165.07635709099,-89310.59230152407,-5888.191067249676,49727.4718294011,176973.74273384223,-47052.43678779828
-5610.2031297999565,565861.5920835034,953960.556990148,1575201.143445749,-646517.4712774599,-2500644.2326164893,-852644.0530274766,-1373569.0321376482,-206514.91030910908,1554028.5941637622,-1370251.8598499706,929929.6017888146,-744193.7043785957,62280.66011227507,36717.15943562553,670133.4204554742,-566418.3069527718,-1137105.9945827145,73329.61083607383,376929.3457219324,-1672554.9247317612,-2007178.1224361514,-2531641.657718471,-927188.880808465,-1280594.306828621,-1630016.302312068,-107459.71830195725,907589.1170660247,3229988.190838454,-858771.0446704224
4741.897582478234,-478284.1330759422,-806317.8666053611,-1331410.4513539318,546457.1676035821,2113624.500476686,720681.885936396,1160983.8116886169,174552.97078846104,-1313514.7575630595,1158180.2484111404,-786006.3906265469,629016.5271514769,-52641.88203996243,-31034.171958169733,-566418.3069527718,478755.134902967,961118.6327770303,-61980.378086536126,-318593.11241226917,1413696.892654898,1696531.3095922517,2139824.235657996,783689.9638011571,1082399.3393898376,1377741.8417372378,90828.21617360618,-767123.533850371,-2730089.822026358,725861.0571105528
9519.577682944016,-960173.7348005666,-1618713.7362889254,-2672856.693158427,1097033.5224831721,4243181.019781194,1446796.3183489814,2330719.835451593,350421.7381281767,-2636930.3786448203,2325091.2650206685,-1577937.3087816576,1262774.1458352846,-105680.16256587005,-62302.77874575427,-1137105.9945827145,961118.6327770303,1929481.5674118705,-124428.17909708219,-639587.165347734,2838049.961227848,3405850.4641506714,4295778.385042777,1573286.8235104207,2172957.4637947716,2765868.902909702,182341.32916442576,-1540029.20896273,-5480757.746514409,1457193.0535495298
-613.9241134784796,61919.88394946924,104387.75009742947,172367.1766054284,-70745.5962709271,-273634.33298571117,-93301.16845176373,-150304.16082030762,-22598.040545001542,170050.33836627094,-149940.97552485747,101757.90970399462,-81433.60666959733,6814.8332241158305,4018.122087636943,73329.61083607383,-61980.378086536126,-124428.17909708219,8024.280597561971,41245.344355951034,-183020.25011819488,-219636.39844899587,-277026.50574684894,-101457.89299713807,-140129.65617817052,-178365.48207226896,-11759.001781713387,99313.25684492498,353442.73844033957,-93971.19904159276
-3155.5192704977085,318279.17609224265,536572.8786297448,886001.6462094957,-363645.7827602449,-1406534.44312934,-479585.44912795135,-772588.5642879503,-116158.13280481492,874092.7872816083,-770723.147309245,523056.6734142777,-418586.12507987965,35031.42264312804,20651.640036955738,376929.3457219324,-318593.11241226917,-639587.165347734,41245.344355951034,212011.67353814215,-940759.9558934721,-1128975.4066417958,-1423969.028031362,-521515.3153431471,-720294.5020534334,-916833.2220449644,-60442.42852265303,510490.91024931107,1816768.5404000527,-483032.48030747817
14002.293532412452,-1412308.1581645317,-2380946.344313738,-3931471.8009257484,1613613.2749163343,6241242.612394104,2128075.206744134,3428228.7185281496,515431.1044585375,-3878628.172129822,3419949.186254285,-2320968.164768762,1857398.4074717446,-155442.96835763255,-91641.24094359754,-1672554.9247317612,1413696.892654898,2838049.961227848,-183020.25011819488,-940759.9558934721,4174452.7605430093,5009623.050085744,6318608.122810244,2314127.5352766244,3196176.1626220574,4068282.6429965943,268204.04556114925,-2265209.5195678226,-8061577.772242768,2143366.549999289
16803.658974230857,-1694864.2407698664,-2857295.0640595746,-4718029.707450789,1936443.986629677,7489909.43211974,2553832.7182012936,4114103.479004175,618551.825177634,-4654613.841177189,4104167.7238170034,-2785317.5162330447,2229002.80500576,-186542.28407477622,-109975.24706623146,-2007178.1224361514,1696531.3095922517,3405850.4641506714,-219636.39844899587,-1128975.4066417958,5009623.050085744,6011883.588673632,7582752.917724847,2777108.426881199,3835625.680023627,4882211.74908182,321862.634681559,-2718403.444338261,-9674434.152394,2572183.8399149603
21194.428385308158,-2137722.7773904167,-3603889.7286001937,-5950822.926708662,2442425.6068759137,9446978.624157434,3221134.5390514783,5189096.294809189,780175.8782306979,-5870836.799552063,5176563.798529026,-3513104.174117749,2811427.5458132685,-235283.94252951466,-138712.06455830229,-2531641.657718471,2139824.235657996,4295778.385042777,-277026.50574684894,-1423969.028031362,6318608.122810244,7582752.917724847,9564082.324465416,3502749.786646442,4837851.888093284,6157905.118074681,405963.91993646417,-3428705.7546058795,-12202305.492574109,3244279.515959327
7762.196020424648,-782919.3956484093,-1319888.6628674455,-2179430.032661651,894514.0052282948,3459862.299149369,1179708.3061257382,1900453.6907039348,285731.6034053041,-2150135.955919118,1895864.2404620163,-1286639.8871240388,1029657.8982716871,-86170.98346622875,-50801.20101714516,-927188.880808465,783689.9638011571,1573286.8235104207,-101457.89299713807,-521515.3153431471,2314127.5352766244,2777108.426881199,3502749.786646442,1282847.9397503904,1771815.4451228513,2255271.5559039596,148679.8973325856,-1255729.8751546666,-4468974.448514585,1188185.8396036746
10720.863418767482,-1081335.818339818,-1822975.1742703249,-3010137.4648103695,1235465.4451148324,4778617.013346013,1629363.983006552,2624828.2422220837,394640.59899220977,-2969677.6698308177,2618489.1182697373,-1777052.9233234003,1422120.0573249722,-119015.29218509689,-70165.07635709099,-1280594.306828621,1082399.3393898376,2172957.4637947716,-140129.65617817052,-720294.5020534334,3196176.1626220574,3835625.680023627,4837851.888093284,1771815.4451228513,2447157.2336581266,3114886.8265832914,205350.74831773367,-1734361.250599091,-6172359.680453165,1641072.0537638625
13646.1733378372,-1376388.546780992,-2320391.04445667,-3831481.4684674,1572573.7798576213,6082507.194665272,2073951.2623553344,3341037.7169693327,502321.9981920731,-3779981.8228127887,3332968.699404275,-2261938.24079939,1810158.578209076,-151489.46751176717,-89310.59230152407,-1630016.302312068,1377741.8417372378,2765868.902909702,-178365.48207226896,-916833.2220449644,4068282.6429965943,4882211.74908182,6157905.118074681,2255271.5559039596,3114886.8265832914,3964812.800376333,261382.77768687342,-2207597.713408474,-7856545.0897831535,2088853.5782279915
899.6575376440828,-90739.43405434451,-152973.3033788732,-252592.69946606952,103672.9633951497,400992.99312349607,136726.63903916915,220260.6038037452,33115.921647905896,-249197.5305705975,219728.43709594785,-149119.51627766297,119335.60850409087,-9986.768540464054,-5888.191067249676,-107459.71830195725,90828.21617360618,182341.32916442576,-11759.001781713387,-60442.42852265303,268204.04556114925,321862.634681559,405963.91993646417,148679.8973325856,205350.74831773367,261382.77768687342,17231.99014969662,-145537.04946698362,-517947.0587820103,137708.65600449918
-7598.121345598519,766369.4509205512,1291987.7650442452,2133359.3318290827,-875605.0299496815,-3386724.7387044122,-1154770.675064138,-1860280.551948794,-279691.57810202026,2104684.488293515,-1855788.020426792,1259441.7196609136,-1007892.0143728338,84349.30649609331,49727.4718294011,907589.1170660247,-767123.533850371,-1540029.20896273,99313.25684492498,510490.91024931107,-2265209.5195678226,-2718403.444338261,-3428705.7546058795,-1255729.8751546666,-1734361.250599091,-2207597.713408474,-145537.04946698362,1229185.096474128,4374505.1948732035,-1163068.8088950429
-27040.72771239876,2727406.551575818,4598011.768900565,7592340.51210733,-3116161.274221259,-12052900.412003877,-4109674.5254393653,-6620490.316339759,-995384.9618978698,7490290.551841576,-6604501.803895768,4482184.505174501,-3586952.6886340193,300187.64885831537,176973.74273384223,3229988.190838454,-2730089.822026358,-5480757.746514409,353442.73844033957,1816768.5404000527,-8061577.772242768,-9674434.152394,-12202305.492574109,-4468974.448514585,-6172359.680453165,-7856545.0897831535,-517947.0587820103,4374505.1948732035,15568278.516608667,-4139206.074388404
7189.410068613236,-725147.2056006916,-1222493.1853239515,-2018608.4943195914,828507.2097082085,3204556.8137652,1092656.8176531722,1760217.764404696,264647.2719751488,-1991476.0521561147,1755967.0404438751,-1191697.9392558138,953678.8363421537,-79812.45973060737,-47052.43678779828,-858771.0446704224,725861.0571105528,1457193.0535495298,-93971.19904159276,-483032.48030747817,2143366.549999289,2572183.8399149603,3244279.515959327,1188185.8396036746,1641072.0537638625,2088853.5782279915,137708.65600449918,-1163068.8088950429,-4139206.074388404,1100508.930978754
