V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
0.02106340288242141,-0.09319155813057149,0.1635555266252854,-0.05644448524851822,-0.06419863483984314,-0.06805625023180367,0.10679497633079281,-0.20007758806602782,0.0975819437331229,0.05755716143081531,-0.0203550908947557,0.06386557119793873,0.27356484735457715,0.094562865301829,-0.11491963669281778,0.0561697068662293,-0.11110230222800022,0.17454792199749278,-0.28755682487230116,0.11148486769795701,-0.0731384351889528,0.005638755835528364,-0.243589884241987,-0.09762323892854777,0.029978845770280677,-0.04412167403589922,-0.07110260080486615,-0.09921624096002898,-0.05752337611180889,-0.17971098516808448
-0.09319155813057149,0.9569186820610547,-1.3479918573585767,0.40813622114086623,-0.44798928481111927,-1.3648241657987248,-1.0981047867030191,2.5781492983854304,-0.31378878308622427,0.17080450444513634,1.301068915198898,-0.6502126084260761,-2.068607389818076,0.3520630142304728,-0.6642704207568876,-0.17759993853005085,1.1511496496416307,0.3496947126306969,1.156415537430982,-0.31192530721654904,-2.0210506844276495,-0.28396524029182374,0.2703668549366524,-1.5421395687275599,0.3914934016093423,0.13946663808971743,0.8262559007816581,2.0469122811159735,-0.0031200041735171572,2.5003545399766884
0.1635555266252854,-1.3479918573585767,2.004344650945942,-0.6232755783845529,0.3380840053032479,1.3850279874255476,1.548943961543958,-3.545180335371318,0.6247529824561202,-0.04125993918247109,-1.5761597994684031,0.9188785063312908,3.1346588605361307,-0.16028438080759203,0.4680590543871913,0.35422501429561504,-1.6194112117267703,0.07928521304447475,-2.1075402119908238,0.6480215830304452,2.127975687527327,0.3455469934158022,-0.9881715793086995,1.5223378604137288,-0.3696454244161972,-0.28644661193888193,-1.152955783504339,-2.6353018048709393,-0.16613158633249925,-3.3604880481506605
-0.05644448524851822,0.40813622114086623,-0.6232755783845529,0.19794975730007833,-0.0403778185379345,-0.3027963670018421,-0.4685949787142162,1.0378055422347445,-0.22761780354014632,-0.030421695082103555,0.4121850961455385,-0.2783481205892908,-0.987572913347225,-0.027279491140130133,-0.03601282009554458,-0.1297887279477167,0.48967198936658995,-0.1433063859924682,0.7382826434447592,-0.2442433001682467,-0.4873633644982364,-0.0913204767566214,0.42203522953164174,-0.31566765649088707,0.07238567845833195,0.1034361343311966,0.34196340906119105,0.7374551553969382,0.08192668449249739,0.9793927781113048
-0.06419863483984314,-0.44798928481111927,0.3380840053032479,-0.0403778185379345,1.1805395824641634,2.4471304748297764,0.5151408804684579,-1.6589457244486365,-0.4567086743624207,-0.7474814842003723,-1.5621064416854815,0.2993165306509081,0.31561832358856073,-1.3228387374852304,1.9252426471928576,-0.2666447018506067,-0.5479014291296449,-2.042433882605823,1.0339530333308404,-0.5824886339278136,3.3745680251465875,0.33043638335129333,1.8317297255543206,2.949687930663518,-0.7958936369994207,0.21052227663170806,-0.4689918734850144,-1.8565135685546008,0.5239289381067548,-1.7433526225167828
-0.06805625023180367,-1.3648241657987248,1.3850279874255476,-0.3027963670018421,2.4471304748297764,5.318330230753407,1.5692813014298193,-4.542779478190365,-0.6764205322087588,-1.4879364722998867,-3.645524300282945,0.9185749999806345,1.745836823191072,-2.6656311398231307,3.9633997301028,-0.39892082855595706,-1.6588240449887968,-3.9956452416341244,1.2833299784336947,-0.9174142785625224,7.412229700379124,0.7753099767040795,3.2540395916417943,6.35944191928698,-1.700877192712572,0.3115986738187738,-1.3381603388755445,-4.603419755249337,0.9714274041195127,-4.638355200216597
0.10679497633079281,-1.0981047867030191,1.548943961543958,-0.4685949787142162,0.5151408804684579,1.5692813014298193,1.2604647496260775,-2.9659651233710314,0.35949674071635573,-0.19700655106009332,-1.4983794998192548,0.7463373437738872,2.3763798238951686,-0.40718492808296686,0.7667453455493825,0.2032096852094481,-1.3210763617205155,-0.402632138916433,-1.3257707697059695,0.3555998603239784,2.3237876697770394,0.3267948536284864,-0.31041721028711106,1.775175903250631,-0.45033004567290524,-0.16069774642721388,-0.9501641218069287,-2.3531004370992834,0.0023535034976806643,-2.8714474432247616
-0.20007758806602782,2.5781492983854304,-3.545180335371318,1.0378055422347445,-1.6589457244486365,-4.542779478190365,-2.9659651233710314,7.302232179095801,-0.566073405481764,0.7771872160577437,4.03972836252968,-1.7535475688129851,-5.338597307353682,1.5281497813063363,-2.5982791812702866,-0.3111982785720061,3.1071503540100274,1.80253136347165,2.3911996027211817,-0.46827403562584086,-6.616316762653896,-0.8720255203734159,-0.13564013592054858,-5.2572644402501,1.3489350064858407,0.26702024325898455,2.304889699711712,6.000112993576,-0.21406745204970953,7.035786708340309
0.0975819437331229,-0.31378878308622427,0.6247529824561202,-0.22761780354014632,-0.4567086743624207,-0.6764205322087588,0.35949674071635573,-0.566073405481764,0.4782334351220651,0.35893162502152776,0.16485115453390217,0.21642327800941136,1.085047824355394,0.6040900845462737,-0.7852011109167333,0.27567565197213145,-0.3719127263195898,1.0535875038376887,-1.3587722682783765,0.5548572642595254,-0.8466529757659723,-0.029510423559003393,-1.3067791855662785,-0.8786446346340488,0.2523990965430389,-0.21743083137543734,-0.22033707944131042,-0.11348429588177435,-0.32425199228900325,-0.464130517608215
0.05755716143081531,0.17080450444513634,-0.04125993918247109,-0.030421695082103555,-0.7474814842003723,-1.4879364722998867,-0.19700655106009332,0.7771872160577437,0.35893162502152776,0.4897704695085617,0.8913977385191427,-0.1127353595827326,0.07663203564126839,0.8608299647050264,-1.2309643160612125,0.20899832736443777,0.2117111186943782,1.3536284063676502,-0.8764219723614797,0.44667862595127367,-2.032267378117964,-0.18711928448125342,-1.2962441378156169,-1.8098545249644356,0.491520090634825,-0.1639418197967916,0.205749885725496,0.9858304083204715,-0.35820059172924673,0.8415218854436132
-0.0203550908947557,1.301068915198898,-1.5761597994684031,0.4121850961455385,-1.5621064416854815,-3.645524300282945,-1.4983794998192548,4.03972836252968,0.16485115453390217,0.8913977385191427,2.760953835927982,-0.8816158408524726,-2.2148280564386913,1.6406619843527743,-2.5233345983815862,0.10466883723790572,1.5749144768360477,2.310845260004752,0.031445655363374916,0.31156447838729767,-5.157045888822452,-0.5893085835813767,-1.5251436453889375,-4.32425355440279,1.1392521252022778,-0.06889461970901663,1.2293053048723384,3.7065876552841606,-0.49374207857942437,3.9821702841833
0.06386557119793873,-0.6502126084260761,0.9188785063312908,-0.2783481205892908,0.2993165306509081,0.9185749999806345,0.7463373437738872,-1.7535475688129851,0.21642327800941136,-0.1127353595827326,-0.8816158408524726,0.4419526998728107,1.4109567129555058,-0.23429279018102983,0.4445096469678426,0.12238465824462738,-0.7821863914411485,-0.2273673105452366,-0.7942752077594907,0.21483962658306716,1.3616935836234296,0.19233803090181353,-0.1953113089298826,1.038025530510522,-0.26305510196209886,-0.09676617609956789,-0.5621377615822385,-1.3880311388690032,-0.0016743098670220732,-1.6968740172578307
0.27356484735457715,-2.068607389818076,3.1346588605361307,-0.987572913347225,0.31561832358856073,1.745836823191072,2.3763798238951686,-5.338597307353682,1.085047824355394,0.07663203564126839,-2.2148280564386913,1.4109567129555058,4.9437225499318105,-0.001615990366006975,0.3775912389270572,0.6170338510046803,-2.483167358515132,0.5141338507443121,-3.563422779574914,1.1485072914599044,2.755361902237486,0.4881792873153042,-1.9239095687055774,1.8667367725093578,-0.4386484446251559,-0.4962775530586342,-1.750184412782638,-3.852735294883405,-0.36242904947913385,-5.035422594157137
0.094562865301829,0.3520630142304728,-0.16028438080759203,-0.027279491140130133,-1.3228387374852304,-2.6656311398231307,-0.40718492808296686,1.5281497813063363,0.6040900845462737,0.8608299647050264,1.6406619843527743,-0.23429279018102983,-0.001615990366006975,1.5221163188497489,-2.1858046225612204,0.35313773984823393,0.4346556962091527,2.3657126861399607,-1.451183527451496,0.7634111614939946,-3.6515559094006473,-0.34422644629951643,-2.223243072480434,-3.2428397616373315,0.8772858129435435,-0.2722362602647674,0.41328062737047483,1.8431742752332487,-0.6139275543323072,1.6122153974503601
-0.11491963669281778,-0.6642704207568876,0.4680590543871913,-0.03601282009554458,1.9252426471928576,3.9633997301028,0.7667453455493825,-2.5982791812702866,-0.7852011109167333,-1.2309643160612125,-2.5233345983815862,0.4445096469678426,0.3775912389270572,-2.1858046225612204,3.167655915471948,-0.4600874664396895,-0.8146273767640458,-3.36109856570939,1.8132059755063183,-1.0077580818959773,5.456806730227883,0.5313977945396529,3.0499330636770563,4.800336394577655,-1.293930893355298,0.35411145205240835,-0.7260750779340401,-2.9407756594398835,0.856209771567972,-2.7008904988125417
0.0561697068662293,-0.17759993853005085,0.35422501429561504,-0.1297887279477167,-0.2666447018506067,-0.39892082855595706,0.2032096852094481,-0.3111982785720061,0.27567565197213145,0.20899832736443777,0.10466883723790572,0.12238465824462738,0.6170338510046803,0.35313773984823393,-0.4600874664396895,0.15913188334140832,-0.21036761971539586,0.611575692396785,-0.7819551602510815,0.32138702717428747,-0.5011057880270111,-0.0189164787770724,-0.7543123638868421,-0.518439337561448,0.14834022561011817,-0.12466000183613642,-0.12251031852937293,-0.05420683303355492,-0.18652088864124713,-0.2566786454894561
-0.11110230222800022,1.1511496496416307,-1.6194112117267703,0.48967198936658995,-0.5479014291296449,-1.6588240449887968,-1.3210763617205155,3.1071503540100274,-0.3719127263195898,0.2117111186943782,1.5749144768360477,-0.7821863914411485,-2.483167358515132,0.4346556962091527,-0.8146273767640458,-0.21036761971539586,1.3849053882371631,0.4379042847482646,1.376661858476672,-0.36815705552347916,-2.4541608727208124,-0.3435863054493309,0.3076263330602153,-1.8764430432701606,0.47671555078647443,0.16543125793533586,0.9951480469073998,2.471395777495385,-0.008195383436064855,3.0135068883064933
0.17454792199749278,0.3496947126306969,0.07928521304447475,-0.1433063859924682,-2.042433882605823,-3.9956452416341244,-0.402632138916433,1.80253136347165,1.0535875038376887,1.3536284063676502,2.310845260004752,-0.2273673105452366,0.5141338507443121,2.3657126861399607,-3.36109856570939,0.611575692396785,0.4379042847482646,3.764939461223153,-2.6269206157168066,1.2926413127013785,-5.434090496310956,-0.4844921527667835,-3.695621635822179,-4.868312521575063,1.3277512084668943,-0.4847457751449391,0.4570295671413572,2.4797054305292554,-1.0159136796292507,2.0189882720145755
-0.28755682487230116,1.156415537430982,-2.1075402119908238,0.7382826434447592,1.0339530333308404,1.2833299784336947,-1.3257707697059695,2.3911996027211817,-1.3587722682783765,-0.8764219723614797,0.031445655363374916,-0.7942752077594907,-3.563422779574914,-1.451183527451496,1.8132059755063183,-0.7819551602510815,1.376661858476672,-2.6269206157168066,3.9543961852862726,-1.5571199644087097,1.495717725525036,-0.023617104781655445,3.5074443846826693,1.7473151493617851,-0.5204557547897113,0.6173468084998739,0.8676339764567532,1.0202257535229433,0.8463614876936036,2.094176349063252
