date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2014-08-07,0.42576,20.41,0.01,2014,1,0.01,0,NA,NA,NA,0.42576,NA,NA,NA,NA
2014-08-08,0.42586,21.5,0.01,2014,1,0.01,0,NA,NA,NA,0.42586,NA,NA,NA,NA
2014-08-09,0.42293,22.01,0.01,2014,1,0.01,0,NA,NA,NA,0.42293,NA,NA,NA,NA
2014-08-10,0.42754,21.509999999999998,0.01,2014,1,0.01,0,NA,NA,NA,0.42754,NA,NA,NA,NA
2014-08-11,0.42282,20.475,0.01,2014,1,0.01,0,NA,NA,NA,0.42282,NA,NA,NA,NA
2014-08-12,0.42162,18.47,0.01,2014,1,0.01,0,NA,NA,NA,0.42162,NA,NA,NA,NA
2014-08-13,0.4195,19.785,0.01,2014,1,0.01,0,NA,NA,NA,0.4195,NA,NA,NA,NA
2014-08-14,0.41622,19.75,0.01,2014,1,0.01,0,NA,NA,NA,0.41622,NA,NA,NA,NA
2014-08-15,0.41616,21.865000000000002,0.01,2014,1,0.01,0,NA,NA,NA,0.41616,NA,NA,NA,NA
2014-08-16,0.43481,23.865000000000002,0.01,2014,1,0.01,0,NA,NA,NA,0.43481,NA,NA,NA,NA
2014-08-17,0.43132,22.03,0.01,2014,1,0.01,0,NA,NA,NA,0.43132,NA,NA,NA,NA
2014-08-18,0.42181,21.355,0.01,2014,1,0.01,0,NA,NA,NA,0.42181,NA,NA,NA,NA
2014-08-19,0.41893,21.009999999999998,0.01,2014,1,0.01,0,NA,NA,NA,0.41893,NA,NA,NA,NA
2014-08-20,0.41707,21.405,0.01,2014,1,0.01,0,NA,NA,NA,0.41707,NA,NA,NA,NA
2014-08-21,0.4258,22.4,0.01,2014,1,0.01,0,NA,NA,NA,0.4258,NA,NA,NA,NA
2014-08-22,NA,21.950000000000003,0.01,2014,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
