level_1_1,level_1_2,level_1_3,level_1_4
0.4074253892778388,0.37150351218175365,0.40152444409946364,0.39961836556441216
0.43321706661874476,0.3756527827242979,0.4045044810110357,0.4031435610696171
0.43964709962658804,0.3732769330945118,0.41378944612448876,0.41963399134687923
0.4592098304935223,0.36283260160161407,0.4145434967248676,0.41548579425360377
0.4423100126080992,0.36705669690486376,0.42558166244675594,0.4142469195413341
0.4564251644141336,0.3863632967028961,0.3955816387808832,0.4116455237282722
0.4570508092470004,0.38590019355777777,0.39163756478923945,0.3924689034158276
0.43866543471338343,0.4074253892778388,0.37150351218175365,0.40152444409946364
0.42714244519057193,0.43321706661874476,0.3756527827242979,0.4045044810110357
0.4362454434751903,0.43964709962658804,0.3732769330945118,0.41378944612448876
0.4215474182682468,0.4592098304935223,0.36283260160161407,0.4145434967248676
0.4354137498631256,0.4423100126080992,0.36705669690486376,0.42558166244675594
0.431817867604258,0.4564251644141336,0.3863632967028961,0.3955816387808832
0.4448751226580835,0.4570508092470004,0.38590019355777777,0.39163756478923945
0.4445588140716526,0.43866543471338343,0.4074253892778388,0.37150351218175365
0.4211859389365313,0.42714244519057193,0.43321706661874476,0.3756527827242979
0.43119673480424453,0.4362454434751903,0.43964709962658804,0.3732769330945118
0.43655760037055413,0.4215474182682468,0.4592098304935223,0.36283260160161407
0.42096569021819275,0.4354137498631256,0.4423100126080992,0.36705669690486376
0.4127475310591637,0.431817867604258,0.4564251644141336,0.3863632967028961
0.3903935346747664,0.4448751226580835,0.4570508092470004,0.38590019355777777
0.3791069827218792,0.4445588140716526,0.43866543471338343,0.4074253892778388
0.38362710071495854,0.4211859389365313,0.42714244519057193,0.43321706661874476
0.37650200188552324,0.43119673480424453,0.4362454434751903,0.43964709962658804
0.377879474723224,0.43655760037055413,0.4215474182682468,0.4592098304935223
0.3899466290324026,0.42096569021819275,0.4354137498631256,0.4423100126080992
0.37037533783536547,0.4127475310591637,0.431817867604258,0.4564251644141336
0.402048397905714,0.3903935346747664,0.4448751226580835,0.4570508092470004
0.4309241905539846,0.3791069827218792,0.4445588140716526,0.43866543471338343
0.4497797684470585,0.38362710071495854,0.4211859389365313,0.42714244519057193
0.45052300792313205,0.37650200188552324,0.43119673480424453,0.4362454434751903
0.45461133027334344,0.377879474723224,0.43655760037055413,0.4215474182682468
0.45866466770960884,0.3899466290324026,0.42096569021819275,0.4354137498631256
0.4645307202811355,0.37037533783536547,0.4127475310591637,0.431817867604258
0.412630059073473,0.402048397905714,0.3903935346747664,0.4448751226580835
0.399538995064026,0.4309241905539846,0.3791069827218792,0.4445588140716526
0.37203847707800997,0.4497797684470585,0.38362710071495854,0.4211859389365313
0.36663733317621694,0.45052300792313205,0.37650200188552324,0.43119673480424453
0.3670962941916192,0.45461133027334344,0.377879474723224,0.43655760037055413
0.3541282581445912,0.45866466770960884,0.3899466290324026,0.42096569021819275
0.3437650815265766,0.4645307202811355,0.37037533783536547,0.4127475310591637
0.35895021175967634,0.412630059073473,0.402048397905714,0.3903935346747664
0.3498981557565864,0.399538995064026,0.4309241905539846,0.3791069827218792
0.36176717902914546,0.37203847707800997,0.4497797684470585,0.38362710071495854
0.33795752962400233,0.36663733317621694,0.45052300792313205,0.37650200188552324
0.320382209758668,0.3670962941916192,0.45461133027334344,0.377879474723224
0.3226861114853799,0.3541282581445912,0.45866466770960884,0.3899466290324026
0.33259230728532696,0.3437650815265766,0.4645307202811355,0.37037533783536547
0.3300236271131008,0.35895021175967634,0.412630059073473,0.402048397905714
0.3719824457014619,0.3498981557565864,0.399538995064026,0.4309241905539846
0.3558161708319764,0.36176717902914546,0.37203847707800997,0.4497797684470585
0.3620116826838186,0.33795752962400233,0.36663733317621694,0.45052300792313205
0.36062595850357204,0.320382209758668,0.3670962941916192,0.45461133027334344
0.3459537260637096,0.3226861114853799,0.3541282581445912,0.45866466770960884
0.34588746093072054,0.33259230728532696,0.3437650815265766,0.4645307202811355
0.35792943263646554,0.3300236271131008,0.35895021175967634,0.412630059073473
0.30837528588243995,0.3719824457014619,0.3498981557565864,0.399538995064026
0.31593741472270015,0.3558161708319764,0.36176717902914546,0.37203847707800997
0.3202405058060465,0.3620116826838186,0.33795752962400233,0.36663733317621694
0.3042055073767434,0.36062595850357204,0.320382209758668,0.3670962941916192
0.32278588326590835,0.3459537260637096,0.3226861114853799,0.3541282581445912
0.32495696659650536,0.34588746093072054,0.33259230728532696,0.3437650815265766
0.3160741530611238,0.35792943263646554,0.3300236271131008,0.35895021175967634
0.298373309755033,0.30837528588243995,0.3719824457014619,0.3498981557565864
0.2912728168788555,0.31593741472270015,0.3558161708319764,0.36176717902914546
0.29019316218167424,0.3202405058060465,0.3620116826838186,0.33795752962400233
0.28398145064761365,0.3042055073767434,0.36062595850357204,0.320382209758668
0.2654220783834095,0.32278588326590835,0.3459537260637096,0.3226861114853799
0.25792094351152084,0.32495696659650536,0.34588746093072054,0.33259230728532696
0.23856633006923864,0.3160741530611238,0.35792943263646554,0.3300236271131008
0.24151734135674946,0.298373309755033,0.30837528588243995,0.3719824457014619
0.2350548876308253,0.2912728168788555,0.31593741472270015,0.3558161708319764
0.21824137949740127,0.29019316218167424,0.3202405058060465,0.3620116826838186
0.227344345944487,0.28398145064761365,0.3042055073767434,0.36062595850357204
0.20795551970747925,0.2654220783834095,0.32278588326590835,0.3459537260637096
0.18097144029982612,0.25792094351152084,0.32495696659650536,0.34588746093072054
0.16169824759712897,0.23856633006923864,0.3160741530611238,0.35792943263646554
0.16844253147793445,0.24151734135674946,0.298373309755033,0.30837528588243995
0.15240077238607183,0.2350548876308253,0.2912728168788555,0.31593741472270015
0.14909592397146235,0.21824137949740127,0.29019316218167424,0.3202405058060465
0.15308460040385685,0.227344345944487,0.28398145064761365,0.3042055073767434
0.151834510214573,0.20795551970747925,0.2654220783834095,0.32278588326590835
0.12733645021423529,0.18097144029982612,0.25792094351152084,0.32495696659650536
0.13147220261338566,0.16169824759712897,0.23856633006923864,0.3160741530611238
0.09780993383430822,0.16844253147793445,0.24151734135674946,0.298373309755033
0.10256041578688246,0.15240077238607183,0.2350548876308253,0.2912728168788555
0.07105492907259033,0.14909592397146235,0.21824137949740127,0.29019316218167424
0.059145146797342965,0.15308460040385685,0.227344345944487,0.28398145064761365
0.04730400382493806,0.151834510214573,0.20795551970747925,0.2654220783834095
0.03331111487053826,0.12733645021423529,0.18097144029982612,0.25792094351152084
0.022131205164309404,0.13147220261338566,0.16169824759712897,0.23856633006923864
0.021775930179922028,0.09780993383430822,0.16844253147793445,0.24151734135674946
-0.0030517155032338777,0.10256041578688246,0.15240077238607183,0.2350548876308253
0.024537973157061188,0.07105492907259033,0.14909592397146235,0.21824137949740127
-0.0064998510087565286,0.059145146797342965,0.15308460040385685,0.227344345944487
-0.014388864568996232,0.04730400382493806,0.151834510214573,0.20795551970747925
0.005024133735761612,0.03331111487053826,0.12733645021423529,0.18097144029982612
0.0027627883660675573,0.022131205164309404,0.13147220261338566,0.16169824759712897
-0.006253758389517956,0.021775930179922028,0.09780993383430822,0.16844253147793445
-0.028160934326070308,-0.0030517155032338777,0.10256041578688246,0.15240077238607183
-0.06753048870355706,0.024537973157061188,0.07105492907259033,0.14909592397146235
-0.06249086638857099,-0.0064998510087565286,0.059145146797342965,0.15308460040385685
-0.08341165198932601,-0.014388864568996232,0.04730400382493806,0.151834510214573
-0.10019065911186048,0.005024133735761612,0.03331111487053826,0.12733645021423529
-0.11273491003302014,0.0027627883660675573,0.022131205164309404,0.13147220261338566
-0.12456948899871606,-0.006253758389517956,0.021775930179922028,0.09780993383430822
-0.1292962143763407,-0.028160934326070308,-0.0030517155032338777,0.10256041578688246
-0.14342943593520896,-0.06753048870355706,0.024537973157061188,0.07105492907259033
-0.1285812329588035,-0.06249086638857099,-0.0064998510087565286,0.059145146797342965
-0.14031316149453127,-0.08341165198932601,-0.014388864568996232,0.04730400382493806
-0.13948675683937506,-0.10019065911186048,0.005024133735761612,0.03331111487053826
-0.1565041541665837,-0.11273491003302014,0.0027627883660675573,0.022131205164309404
-0.15997941127581813,-0.12456948899871606,-0.006253758389517956,0.021775930179922028
-0.1597988570009074,-0.1292962143763407,-0.028160934326070308,-0.0030517155032338777
-0.14997993193519,-0.14342943593520896,-0.06753048870355706,0.024537973157061188
-0.19601816203972688,-0.1285812329588035,-0.06249086638857099,-0.0064998510087565286
-0.1994842909324365,-0.14031316149453127,-0.08341165198932601,-0.014388864568996232
-0.19006228052529553,-0.13948675683937506,-0.10019065911186048,0.005024133735761612
-0.18822275423677134,-0.1565041541665837,-0.11273491003302014,0.0027627883660675573
-0.1959040985813274,-0.15997941127581813,-0.12456948899871606,-0.006253758389517956
-0.20187842936855824,-0.1597988570009074,-0.1292962143763407,-0.028160934326070308
-0.2113715261173462,-0.14997993193519,-0.14342943593520896,-0.06753048870355706
-0.21042783426832767,-0.19601816203972688,-0.1285812329588035,-0.06249086638857099
-0.2093206600339524,-0.1994842909324365,-0.14031316149453127,-0.08341165198932601
-0.22138484105014197,-0.19006228052529553,-0.13948675683937506,-0.10019065911186048
-0.2323942924994212,-0.18822275423677134,-0.1565041541665837,-0.11273491003302014
-0.23231633178040448,-0.1959040985813274,-0.15997941127581813,-0.12456948899871606
-0.23429601692069724,-0.20187842936855824,-0.1597988570009074,-0.1292962143763407
-0.22639272261745466,-0.2113715261173462,-0.14997993193519,-0.14342943593520896
-0.24403102319627534,-0.21042783426832767,-0.19601816203972688,-0.1285812329588035
-0.23523272302947473,-0.2093206600339524,-0.1994842909324365,-0.14031316149453127
-0.2530165588305522,-0.22138484105014197,-0.19006228052529553,-0.13948675683937506
-0.2549338764563205,-0.2323942924994212,-0.18822275423677134,-0.1565041541665837
-0.2534306192126863,-0.23231633178040448,-0.1959040985813274,-0.15997941127581813
-0.2682493762750079,-0.23429601692069724,-0.20187842936855824,-0.1597988570009074
-0.27827422318111517,-0.22639272261745466,-0.2113715261173462,-0.14997993193519
-0.27638023883039803,-0.24403102319627534,-0.21042783426832767,-0.19601816203972688
-0.2945244778119871,-0.23523272302947473,-0.2093206600339524,-0.1994842909324365
-0.30781121702855535,-0.2530165588305522,-0.22138484105014197,-0.19006228052529553
-0.3046117734705652,-0.2549338764563205,-0.2323942924994212,-0.18822275423677134
-0.3284468363095823,-0.2534306192126863,-0.23231633178040448,-0.1959040985813274
-0.3379843628450989,-0.2682493762750079,-0.23429601692069724,-0.20187842936855824
-0.32890863373233986,-0.27827422318111517,-0.22639272261745466,-0.2113715261173462
-0.3200417678053718,-0.27638023883039803,-0.24403102319627534,-0.21042783426832767
-0.3149350003234928,-0.2945244778119871,-0.23523272302947473,-0.2093206600339524
-0.3208519566335199,-0.30781121702855535,-0.2530165588305522,-0.22138484105014197
-0.3212393506498843,-0.3046117734705652,-0.2549338764563205,-0.2323942924994212
-0.312077578228214,-0.3284468363095823,-0.2534306192126863,-0.23231633178040448
-0.3125891828015587,-0.3379843628450989,-0.2682493762750079,-0.23429601692069724
-0.3489933627829204,-0.32890863373233986,-0.27827422318111517,-0.22639272261745466
-0.35010108358762443,-0.3200417678053718,-0.27638023883039803,-0.24403102319627534
-0.34476680717014424,-0.3149350003234928,-0.2945244778119871,-0.23523272302947473
-0.3297848365999366,-0.3208519566335199,-0.30781121702855535,-0.2530165588305522
-0.33948049340627506,-0.3212393506498843,-0.3046117734705652,-0.2549338764563205
-0.3583263617510977,-0.312077578228214,-0.3284468363095823,-0.2534306192126863
-0.35781043958089215,-0.3125891828015587,-0.3379843628450989,-0.2682493762750079
-0.34280258482143,-0.3489933627829204,-0.32890863373233986,-0.27827422318111517
-0.36859035910051335,-0.35010108358762443,-0.3200417678053718,-0.27638023883039803
-0.3876634474958197,-0.34476680717014424,-0.3149350003234928,-0.2945244778119871
-0.40099492651476853,-0.3297848365999366,-0.3208519566335199,-0.30781121702855535
-0.4027638882458304,-0.33948049340627506,-0.3212393506498843,-0.3046117734705652
-0.3915844188533046,-0.3583263617510977,-0.312077578228214,-0.3284468363095823
-0.40296937055834686,-0.35781043958089215,-0.3125891828015587,-0.3379843628450989
-0.41979349273247885,-0.34280258482143,-0.3489933627829204,-0.32890863373233986
-0.4154699159536042,-0.36859035910051335,-0.35010108358762443,-0.3200417678053718
-0.40120362257501824,-0.3876634474958197,-0.34476680717014424,-0.3149350003234928
-0.41162143552660446,-0.40099492651476853,-0.3297848365999366,-0.3208519566335199
-0.4274711857416387,-0.4027638882458304,-0.33948049340627506,-0.3212393506498843
-0.42740617302306644,-0.3915844188533046,-0.3583263617510977,-0.312077578228214
-0.4155468248023692,-0.40296937055834686,-0.35781043958089215,-0.3125891828015587
-0.41777143490506297,-0.41979349273247885,-0.34280258482143,-0.3489933627829204
-0.40069187367269077,-0.4154699159536042,-0.36859035910051335,-0.35010108358762443
-0.39724175552890123,-0.40120362257501824,-0.3876634474958197,-0.34476680717014424
-0.3914836956694015,-0.41162143552660446,-0.40099492651476853,-0.3297848365999366
-0.3853876399641137,-0.4274711857416387,-0.4027638882458304,-0.33948049340627506
-0.3922545515775808,-0.42740617302306644,-0.3915844188533046,-0.3583263617510977
-0.4101043613711194,-0.4155468248023692,-0.40296937055834686,-0.35781043958089215
-0.39438792451222004,-0.41777143490506297,-0.41979349273247885,-0.34280258482143
-0.3976084195486368,-0.40069187367269077,-0.4154699159536042,-0.36859035910051335
-0.40117939518638573,-0.39724175552890123,-0.40120362257501824,-0.3876634474958197
-0.39761844387443773,-0.3914836956694015,-0.41162143552660446,-0.40099492651476853
-0.3938853024599388,-0.3853876399641137,-0.4274711857416387,-0.4027638882458304
-0.38475276583846946,-0.3922545515775808,-0.42740617302306644,-0.3915844188533046
-0.36448305717645696,-0.4101043613711194,-0.4155468248023692,-0.40296937055834686
-0.39024559097263467,-0.39438792451222004,-0.41777143490506297,-0.41979349273247885
-0.3871723814901453,-0.3976084195486368,-0.40069187367269077,-0.4154699159536042
-0.39221900914488445,-0.40117939518638573,-0.39724175552890123,-0.40120362257501824
-0.4142217297649761,-0.39761844387443773,-0.3914836956694015,-0.41162143552660446
-0.3876398221221967,-0.3938853024599388,-0.3853876399641137,-0.4274711857416387
-0.38394528692062613,-0.38475276583846946,-0.3922545515775808,-0.42740617302306644
-0.3735171599122526,-0.36448305717645696,-0.4101043613711194,-0.4155468248023692
-0.34305979699049616,-0.39024559097263467,-0.39438792451222004,-0.41777143490506297
-0.3652775285042062,-0.3871723814901453,-0.3976084195486368,-0.40069187367269077
-0.3681371438083273,-0.39221900914488445,-0.40117939518638573,-0.39724175552890123
-0.32940277926993305,-0.4142217297649761,-0.39761844387443773,-0.3914836956694015
-0.36973394346255495,-0.3876398221221967,-0.3938853024599388,-0.3853876399641137
-0.3670533282370657,-0.38394528692062613,-0.38475276583846946,-0.3922545515775808
-0.3819764617031241,-0.3735171599122526,-0.36448305717645696,-0.4101043613711194
-0.3873176943102639,-0.34305979699049616,-0.39024559097263467,-0.39438792451222004
-0.3812865323042078,-0.3652775285042062,-0.3871723814901453,-0.3976084195486368
-0.3543962435476021,-0.3681371438083273,-0.39221900914488445,-0.40117939518638573
-0.36655195418741304,-0.32940277926993305,-0.4142217297649761,-0.39761844387443773
-0.3395923840145375,-0.36973394346255495,-0.3876398221221967,-0.3938853024599388
-0.36013054508803904,-0.3670533282370657,-0.38394528692062613,-0.38475276583846946
-0.3500961609961378,-0.3819764617031241,-0.3735171599122526,-0.36448305717645696
-0.3525359926490912,-0.3873176943102639,-0.34305979699049616,-0.39024559097263467
-0.3306195902973874,-0.3812865323042078,-0.3652775285042062,-0.3871723814901453
-0.3477268718642077,-0.3543962435476021,-0.3681371438083273,-0.39221900914488445
-0.369443604810766,-0.36655195418741304,-0.32940277926993305,-0.4142217297649761
-0.36573184709531564,-0.3395923840145375,-0.36973394346255495,-0.3876398221221967
-0.34822833063047065,-0.36013054508803904,-0.3670533282370657,-0.38394528692062613
-0.3502621997928592,-0.3500961609961378,-0.3819764617031241,-0.3735171599122526
-0.3544282345709998,-0.3525359926490912,-0.3873176943102639,-0.34305979699049616
-0.346013906614208,-0.3306195902973874,-0.3812865323042078,-0.3652775285042062
-0.3635383512160186,-0.3477268718642077,-0.3543962435476021,-0.3681371438083273
-0.3503462060304873,-0.369443604810766,-0.36655195418741304,-0.32940277926993305
-0.3787768764683919,-0.36573184709531564,-0.3395923840145375,-0.36973394346255495
-0.39799221972054,-0.34822833063047065,-0.36013054508803904,-0.3670533282370657
-0.401850111863458,-0.3502621997928592,-0.3500961609961378,-0.3819764617031241
-0.39366745920284807,-0.3544282345709998,-0.3525359926490912,-0.3873176943102639
-0.4298120326042781,-0.346013906614208,-0.3306195902973874,-0.3812865323042078
-0.4421667317300308,-0.3635383512160186,-0.3477268718642077,-0.3543962435476021
-0.4410836301677766,-0.3503462060304873,-0.369443604810766,-0.36655195418741304
-0.44163065819869907,-0.3787768764683919,-0.36573184709531564,-0.3395923840145375
-0.4109129127785771,-0.39799221972054,-0.34822833063047065,-0.36013054508803904
-0.42937897367308175,-0.401850111863458,-0.3502621997928592,-0.3500961609961378
-0.44831751509672885,-0.39366745920284807,-0.3544282345709998,-0.3525359926490912
-0.4450799777574259,-0.4298120326042781,-0.346013906614208,-0.3306195902973874
-0.4373550243062485,-0.4421667317300308,-0.3635383512160186,-0.3477268718642077
-0.45679484334520887,-0.4410836301677766,-0.3503462060304873,-0.369443604810766
-0.44811816087267897,-0.44163065819869907,-0.3787768764683919,-0.36573184709531564
-0.4688582600480721,-0.4109129127785771,-0.39799221972054,-0.34822833063047065
-0.44196261542041304,-0.42937897367308175,-0.401850111863458,-0.3502621997928592
-0.43613797203859117,-0.44831751509672885,-0.39366745920284807,-0.3544282345709998
-0.44007184926179904,-0.4450799777574259,-0.4298120326042781,-0.346013906614208
-0.41906800366954183,-0.4373550243062485,-0.4421667317300308,-0.3635383512160186
-0.38783539174488346,-0.45679484334520887,-0.4410836301677766,-0.3503462060304873
-0.37928418265561725,-0.44811816087267897,-0.44163065819869907,-0.3787768764683919
-0.3846789380779337,-0.4688582600480721,-0.4109129127785771,-0.39799221972054
-0.40902187862556766,-0.44196261542041304,-0.42937897367308175,-0.401850111863458
-0.41725458319392306,-0.43613797203859117,-0.44831751509672885,-0.39366745920284807
-0.3934244195729723,-0.44007184926179904,-0.4450799777574259,-0.4298120326042781
-0.4090660328808937,-0.41906800366954183,-0.4373550243062485,-0.4421667317300308
-0.41111025026160936,-0.38783539174488346,-0.45679484334520887,-0.4410836301677766
-0.4029342672837118,-0.37928418265561725,-0.44811816087267897,-0.44163065819869907
-0.3885982256090161,-0.3846789380779337,-0.4688582600480721,-0.4109129127785771
-0.37991099499339903,-0.40902187862556766,-0.44196261542041304,-0.42937897367308175
-0.3769539892053215,-0.41725458319392306,-0.43613797203859117,-0.44831751509672885
-0.3949734347112149,-0.3934244195729723,-0.44007184926179904,-0.4450799777574259
-0.3955622004125889,-0.4090660328808937,-0.41906800366954183,-0.4373550243062485
-0.382477875054627,-0.41111025026160936,-0.38783539174488346,-0.45679484334520887
-0.37841445975911825,-0.4029342672837118,-0.37928418265561725,-0.44811816087267897
-0.3966729992294153,-0.3885982256090161,-0.3846789380779337,-0.4688582600480721
-0.3928608529905038,-0.37991099499339903,-0.40902187862556766,-0.44196261542041304
-0.37072536069563633,-0.3769539892053215,-0.41725458319392306,-0.43613797203859117
-0.36138535727422383,-0.3949734347112149,-0.3934244195729723,-0.44007184926179904
-0.3515391683305017,-0.3955622004125889,-0.4090660328808937,-0.41906800366954183
-0.3753755452226456,-0.382477875054627,-0.41111025026160936,-0.38783539174488346
-0.3727064596178217,-0.37841445975911825,-0.4029342672837118,-0.37928418265561725
-0.3670384193286429,-0.3966729992294153,-0.3885982256090161,-0.3846789380779337
-0.3696724566301853,-0.3928608529905038,-0.37991099499339903,-0.40902187862556766
-0.36928315419660734,-0.37072536069563633,-0.3769539892053215,-0.41725458319392306
-0.37786202879409087,-0.36138535727422383,-0.3949734347112149,-0.3934244195729723
-0.3762383630302908,-0.3515391683305017,-0.3955622004125889,-0.4090660328808937
-0.361601295798416,-0.3753755452226456,-0.382477875054627,-0.41111025026160936
-0.365005176791003,-0.3727064596178217,-0.37841445975911825,-0.4029342672837118
-0.35980154149204685,-0.3670384193286429,-0.3966729992294153,-0.3885982256090161
-0.35844186847327425,-0.3696724566301853,-0.3928608529905038,-0.37991099499339903
-0.37092614148506664,-0.36928315419660734,-0.37072536069563633,-0.3769539892053215
-0.3682896828545779,-0.37786202879409087,-0.36138535727422383,-0.3949734347112149
-0.37457299326447385,-0.3762383630302908,-0.3515391683305017,-0.3955622004125889
-0.3872521968865064,-0.361601295798416,-0.3753755452226456,-0.382477875054627
-0.3745336598667996,-0.365005176791003,-0.3727064596178217,-0.37841445975911825
-0.3642264671634703,-0.35980154149204685,-0.3670384193286429,-0.3966729992294153
-0.37236684444296664,-0.35844186847327425,-0.3696724566301853,-0.3928608529905038
