site,date,value
1,2012-12-31,0.0042365171215972604
1,2013-01-02,0.00418648456391439
1,2013-01-03,0.004141586393991923
1,2013-01-04,0.004112924693086965
1,2013-01-05,0.004094584938305166
1,2013-01-06,0.00408308569359613
1,2013-01-07,0.004085304883206976
1,2013-01-08,0.004108650074634136
1,2013-01-09,0.0041543486743239166
1,2013-01-10,0.004218782347695902
1,2013-01-11,0.004291895042543901
1,2013-01-12,0.004354624971342582
1,2013-01-13,0.0043926077324900805
1,2013-01-14,0.004405929662457028
1,2013-01-15,0.004406514735329629
1,2013-01-16,0.00440948080897721
1,2013-01-17,0.004417275683403407
1,2013-01-18,0.004433765030343059
1,2013-01-19,0.004451992041471146
1,2013-01-20,0.004466928087872834
1,2013-01-21,0.004487560888574963
1,2013-01-22,0.004517718885632507
1,2013-01-23,0.0045575681018851285
1,2013-01-24,0.004609461127048733
1,2013-01-25,0.004672714427545665
1,2013-01-26,0.004734028071783606
1,2013-01-27,0.00478068439102807
1,2013-01-28,0.004805449279430959
1,2013-01-29,0.004812547402905208
1,2013-01-30,0.004814753921150041
1,2013-01-31,0.004814487113741812
1,2013-02-01,0.004817435366503578
1,2013-02-02,0.004824577462809806
1,2013-02-03,0.004813932855537049
1,2013-02-04,0.0048003682751924705
1,2013-02-05,0.004792047459097551
1,2013-02-06,0.004796740446701737
1,2013-02-07,0.004807661169836571
1,2013-02-08,0.004810553952502133
1,2013-02-09,0.004820178276799049
1,2013-02-10,0.004842933050668357
1,2013-02-11,0.004893702078360712
1,2013-02-12,0.004960504861084207
1,2013-02-13,0.005037452825421172
1,2013-02-14,0.005122887637845358
1,2013-02-15,0.005217664312511075
1,2013-02-16,0.005323164619174257
1,2013-02-17,0.005412733429436238
1,2013-02-18,0.005499379885775922
1,2013-02-19,0.005562588547699169
1,2013-02-20,0.005591786843127359
1,2013-02-21,0.00559291268336235
1,2013-02-22,0.005556696194638234
1,2013-02-23,0.005494788043415832
1,2013-02-24,0.005422427172280161
1,2013-02-25,0.0053224403640153625
1,2013-02-26,0.00519852305204682
1,2013-02-27,0.005067786517007988
1,2013-02-28,0.004944616443207641
1,2013-03-01,0.004835154837713828
1,2013-03-02,0.004743161773833595
1,2013-03-03,0.00468208889032865
1,2013-03-04,0.004654671467710243
1,2013-03-05,0.004635418207516255
1,2013-03-06,0.004608600792401786
1,2013-03-07,0.0045785306785537366
1,2013-03-08,0.004548482768490019
1,2013-03-09,0.0045198480349061595
1,2013-03-10,0.004494760318227124
1,2013-03-11,0.0044595982136478845
1,2013-03-12,0.0044216592110861135
1,2013-03-13,0.004391372532040435
1,2013-03-14,0.00437607446287736
1,2013-03-15,0.004377131757967055
1,2013-03-16,0.004394143258624144
1,2013-03-17,0.004415696087374658
1,2013-03-18,0.004413531337788891
1,2013-03-19,0.0043842252288863025
1,2013-03-20,0.004348609608510056
1,2013-03-21,0.004330144005636886
1,2013-03-22,0.004315786071054836
1,2013-03-23,0.004298723553211091
1,2013-03-24,0.004277367900371058
1,2013-03-25,0.004257363197240216
1,2013-03-26,0.0042447039334400204
1,2013-03-27,0.004246174366540642
1,2013-03-28,0.004266663423010101
1,2013-03-29,0.0043063024619835934
1,2013-03-30,0.004357455152597658
1,2013-03-31,0.0044012017999150495
1,2013-04-01,0.004412655551504106
1,2013-04-02,0.004393421221574578
1,2013-04-03,0.0043651559259384725
1,2013-04-04,0.004345227953757065
1,2013-04-05,0.004325494247600035
1,2013-04-06,0.004307575131789169
1,2013-04-07,0.004294452289070138
1,2013-04-08,0.004287936451266091
1,2013-04-09,0.004290350265941973
1,2013-04-10,0.004298054867800957
1,2013-04-11,0.004307904295395055
1,2013-04-12,0.004313292231536243
1,2013-04-13,0.004310462269845881
1,2013-04-14,0.004305895886801815
1,2013-04-15,0.00430382802720016
1,2013-04-16,0.004304065859850504
1,2013-04-17,0.004310625358704993
1,2013-04-18,0.004325217589285396
1,2013-04-19,0.004342332913358246
1,2013-04-20,0.0043563188241749675
1,2013-04-21,0.0043594403058725955
1,2013-04-22,0.004352403968083006
1,2013-04-23,0.004333749338515025
1,2013-04-24,0.004309509276047263
1,2013-04-25,0.004278443195899829
1,2013-04-26,0.004246340352308439
1,2013-04-27,0.004217792278145309
1,2013-04-28,0.004189761754180564
1,2013-04-29,0.004164947283205987
1,2013-04-30,0.004144326890766164
1,2013-05-01,0.004127920236672833
1,2013-05-02,0.004116459410896623
1,2013-05-03,0.0041082706211045105
1,2013-05-04,0.0040995324721467535
1,2013-05-05,0.004085863284892832
1,2013-05-06,0.004067010638832897
1,2013-05-07,0.004044094287054814
1,2013-05-08,0.004023315592611048
1,2013-05-09,0.004002919201441848
1,2013-05-10,0.0039848145588981445
1,2013-05-11,0.003972273633116153
1,2013-05-12,0.003962473655746283
1,2013-05-13,0.003955873010893533
1,2013-05-14,0.00395922804986106
1,2013-05-15,0.003980176639649028
1,2013-05-16,0.004022440905823875
1,2013-05-17,0.0040836446868968476
1,2013-05-18,0.0041578215275503965
1,2013-05-19,0.004238556742964873
1,2013-05-20,0.0043157272289478365
1,2013-05-21,0.0043700775756998125
1,2013-05-22,0.004409903808771027
1,2013-05-23,0.004441166890429343
1,2013-05-24,0.0044473703309885395
1,2013-05-25,0.004421741482587121
1,2013-05-26,0.004371085005107798
1,2013-05-27,0.004292364953369042
1,2013-05-28,0.004186794555793764
1,2013-05-29,0.00408110795645583
1,2013-05-30,0.004005445065856842
1,2013-05-31,0.003976567447741905
1,2013-06-01,0.0039939139989536
1,2013-06-02,0.004048847036046103
1,2013-06-03,0.004126954688409843
1,2013-06-04,0.0042008851514750405
1,2013-06-05,0.00426699388990758
1,2013-06-06,0.004332507314835204
1,2013-06-07,0.004394324329021841
1,2013-06-08,0.004447702361636092
1,2013-06-09,0.004492044621895374
1,2013-06-10,0.004512361502908428
1,2013-06-11,0.0044879284296414825
1,2013-06-12,0.004431811150809461
1,2013-06-13,0.004372121167656463
1,2013-06-14,0.004331656974579564
1,2013-06-15,0.004317617289150704
1,2013-06-16,0.004325098877825123
1,2013-06-17,0.004339624327502038
1,2013-06-18,0.0043342939613391
1,2013-06-19,0.0043018172183787295
1,2013-06-20,0.004253264083568261
1,2013-06-21,0.0042061845483626955
1,2013-06-22,0.004169937088590854
1,2013-06-23,0.004147659879863803
1,2013-06-24,0.004129186245203016
1,2013-06-25,0.0040990419856527845
1,2013-06-26,0.004060543268658031
1,2013-06-27,0.0040219005714002744
1,2013-06-28,0.003990932992571359
1,2013-06-29,0.00397319114180413
1,2013-06-30,0.003968617148353995
1,2013-07-01,0.0039730930996910215
1,2013-07-02,0.0039804789917111585
1,2013-07-03,0.003987629116095194
1,2013-07-04,0.003993280018603508
