date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2013-11-20,0.31386,8.075000000000001,0.01,2013,1,0.01,0,NA,NA,NA,0.31386,NA,NA,NA,NA
2013-11-21,0.30451,9.15,0.01,2013,1,0.01,0,NA,NA,NA,0.30451,NA,NA,NA,NA
2013-11-22,0.30968,8.120000000000001,0.01,2013,1,0.01,0,NA,NA,NA,0.30968,NA,NA,NA,NA
2013-11-23,0.31264,3.5599999999999996,0.01,2013,1,0.01,0,NA,NA,NA,0.31264,NA,NA,NA,NA
2013-11-24,0.31112,0.33999999999999997,0.01,2013,1,0.01,0,NA,NA,NA,0.31112,NA,NA,NA,NA
2013-11-25,0.3112,-3.9549999999999996,0.01,2013,1,0.01,0,NA,NA,NA,0.3112,NA,NA,NA,NA
2013-11-26,0.31106,-1.6450000000000002,0.01,2013,1,0.01,0,NA,NA,NA,0.31106,NA,NA,NA,NA
2013-11-27,0.31117,1.865,0.01,2013,1,0.01,0,NA,NA,NA,0.31117,NA,NA,NA,NA
2013-11-28,0.31217,-1.17,0.01,2013,1,0.01,0,NA,NA,NA,0.31217,NA,NA,NA,NA
2013-11-29,0.31111,1.83,0.01,2013,1,0.01,0,NA,NA,NA,0.31111,NA,NA,NA,NA
2013-11-30,0.31128,4.395,0.01,2013,1,0.01,0,NA,NA,NA,0.31128,NA,NA,NA,NA
2013-12-01,0.3125,5.455,0.01,2013,1,0.01,0,NA,NA,NA,0.3125,NA,NA,NA,NA
2013-12-02,0.3108,7.335,0.01,2013,1,0.01,0,NA,NA,NA,0.3108,NA,NA,NA,NA
2013-12-03,0.30918,10.245000000000001,0.01,2013,1,0.01,0,NA,NA,NA,0.30918,NA,NA,NA,NA
2013-12-04,0.31267,10.39,0.01,2013,1,0.01,0,NA,NA,NA,0.31267,NA,NA,NA,NA
2013-12-05,0.30969,11.76,0.01,2013,1,0.01,0,NA,NA,NA,0.30969,NA,NA,NA,NA
2013-12-06,0.31999,0.5700000000000001,0.01,2013,1,0.01,0,NA,NA,NA,0.31999,NA,NA,NA,NA
2013-12-07,0.32047,-6.28,0.01,2013,1,0.01,0,NA,NA,NA,0.32047,NA,NA,NA,NA
2013-12-08,0.32327,-8.754999999999999,0.01,2013,1,0.01,0,NA,NA,NA,0.32327,NA,NA,NA,NA
2013-12-09,0.32327,-6.994999999999999,0.01,2013,1,0.01,0,NA,NA,NA,0.32327,NA,NA,NA,NA
2013-12-10,0.3198,-3.635,0.01,2013,1,0.01,0,NA,NA,NA,0.3198,NA,NA,NA,NA
2013-12-11,0.3165,-3.9050000000000002,0.01,2013,1,0.01,0,NA,NA,NA,0.3165,NA,NA,NA,NA
2013-12-12,0.31501,-3.4850000000000003,0.01,2013,1,0.01,0,NA,NA,NA,0.31501,NA,NA,NA,NA
2013-12-13,0.30928,-3.635,0.01,2013,1,0.01,0,NA,NA,NA,0.30928,NA,NA,NA,NA
2013-12-14,0.31293,-2.355,0.01,2013,1,0.01,0,NA,NA,NA,0.31293,NA,NA,NA,NA
2013-12-15,0.31153,0.52,0.01,2013,1,0.01,0,NA,NA,NA,0.31153,NA,NA,NA,NA
2013-12-16,0.31351,2.38,0.01,2013,1,0.01,0,NA,NA,NA,0.31351,NA,NA,NA,NA
2013-12-17,0.31247,6.615,0.01,2013,1,0.01,0,NA,NA,NA,0.31247,NA,NA,NA,NA
2013-12-18,0.31282,7.33,0.01,2013,1,0.01,0,NA,NA,NA,0.31282,NA,NA,NA,NA
2013-12-19,0.31406,5.99,0.01,2013,1,0.01,0,NA,NA,NA,0.31406,NA,NA,NA,NA
2013-12-20,0.31441,8.61,0.01,2013,1,0.01,0,NA,NA,NA,0.31441,NA,NA,NA,NA
