date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2015-07-17,0.37232,17.990000000000002,0.01,2015,1,0.01,0,NA,NA,NA,0.37232,NA,NA,NA,NA
2015-07-18,0.37283,23.175,0.01,2015,1,0.01,0,NA,NA,NA,0.37283,NA,NA,NA,NA
2015-07-19,0.36978,24.075000000000003,0.01,2015,1,0.01,0,NA,NA,NA,0.36978,NA,NA,NA,NA
2015-07-20,0.36643,23.015,0.01,2015,1,0.01,0,NA,NA,NA,0.36643,NA,NA,NA,NA
2015-07-21,0.36318,21.37,0.01,2015,1,0.01,0,NA,NA,NA,0.36318,NA,NA,NA,NA
2015-07-22,0.36147,20.495,0.01,2015,1,0.01,0,NA,NA,NA,0.36147,NA,NA,NA,NA
2015-07-23,NA,19.35,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24,0.36425,21.07,0.01,2015,1,0.01,0,NA,NA,NA,0.36425,NA,NA,NA,NA
2015-07-25,0.36401,22.015,0.01,2015,1,0.01,0,NA,NA,NA,0.36401,NA,NA,NA,NA
2015-07-26,0.36233,23.380000000000003,0.01,2015,1,0.01,0,NA,NA,NA,0.36233,NA,NA,NA,NA
2015-07-27,0.36047,22.76,0.01,2015,1,0.01,0,NA,NA,NA,0.36047,NA,NA,NA,NA
2015-07-28,0.35814,23.549999999999997,0.01,2015,1,0.01,0,NA,NA,NA,0.35814,NA,NA,NA,NA
2015-07-29,0.36002,24.045,0.01,2015,1,0.01,0,NA,NA,NA,0.36002,NA,NA,NA,NA
2015-07-30,0.35721,24.42,0.01,2015,1,0.01,0,NA,NA,NA,0.35721,NA,NA,NA,NA
2015-07-31,0.35462,23.259999999999998,0.01,2015,1,0.01,0,NA,NA,NA,0.35462,NA,NA,NA,NA
2015-08-01,0.35987,23.015,0.01,2015,1,0.01,0,NA,NA,NA,0.35987,NA,NA,NA,NA
2015-08-02,0.35803,21.615000000000002,0.01,2015,1,0.01,0,NA,NA,NA,0.35803,NA,NA,NA,NA
2015-08-03,0.35515,24.645,0.01,2015,1,0.01,0,NA,NA,NA,0.35515,NA,NA,NA,NA
2015-08-04,0.35234,21.655,0.01,2015,1,0.01,0,NA,NA,NA,0.35234,NA,NA,NA,NA
2015-08-05,0.35458,20.310000000000002,0.01,2015,1,0.01,0,NA,NA,NA,0.35458,NA,NA,NA,NA
2015-08-06,0.38663,19.085,0.01,2015,1,0.01,0,NA,NA,NA,0.38663,NA,NA,NA,NA
2015-08-07,0.36174,20.065,0.01,2015,1,0.01,0,NA,NA,NA,0.36174,NA,NA,NA,NA
2015-08-08,0.36211,19.425,0.01,2015,1,0.01,0,NA,NA,NA,0.36211,NA,NA,NA,NA
2015-08-09,0.36499,21.305,0.01,2015,1,0.01,0,NA,NA,NA,0.36499,NA,NA,NA,NA
2015-08-10,0.38575,21.86,0.01,2015,1,0.01,0,NA,NA,NA,0.38575,NA,NA,NA,NA
2015-08-11,0.35443,22.465,0.01,2015,1,0.01,0,NA,NA,NA,0.35443,NA,NA,NA,NA
2015-08-12,0.35148,21.225,0.01,2015,1,0.01,0,NA,NA,NA,0.35148,NA,NA,NA,NA
2015-08-13,0.35377,18.985,0.01,2015,1,0.01,0,NA,NA,NA,0.35377,NA,NA,NA,NA
2015-08-14,0.35573,21.299999999999997,0.01,2015,1,0.01,0,NA,NA,NA,0.35573,NA,NA,NA,NA
2015-08-15,NA,23.71,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-16,NA,23.064999999999998,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-17,NA,24.35,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-18,NA,24.77,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-19,0.34829,23,0.01,2015,1,0.01,0,NA,NA,NA,0.34829,NA,NA,NA,NA
2015-08-20,0.36755,23.43,0.01,2015,1,0.01,0,NA,NA,NA,0.36755,NA,NA,NA,NA
2015-08-21,0.34849,18.06,0.01,2015,1,0.01,0,NA,NA,NA,0.34849,NA,NA,NA,NA
2015-08-22,0.35211,18.725,0.01,2015,1,0.01,0,NA,NA,NA,0.35211,NA,NA,NA,NA
2015-08-23,0.35131,19.895,0.01,2015,1,0.01,0,NA,NA,NA,0.35131,NA,NA,NA,NA
2015-08-24,0.35214,20.05,0.01,2015,1,0.01,0,NA,NA,NA,0.35214,NA,NA,NA,NA
