site,lower,upper,range
1,-0.021632116993915953,1.0046402290133931,1.026272346007309
2,-0.02062102596087597,1.0069063330085606,1.0275273589694365
3,-0.018926764150396125,1.009196282790509,1.028123046940905
4,-0.01696821097325949,1.012247745416563,1.0292159563898224
5,-0.015233748539783298,1.014356719442092,1.0295904679818753
