date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2015-07-17,0.36048,17.990000000000002,0.01,2015,1,0.01,0,NA,NA,NA,0.36048,NA,NA,NA,NA
2015-07-18,0.38091,23.175,0.01,2015,1,0.01,0,NA,NA,NA,0.38091,NA,NA,NA,NA
2015-07-19,0.37754,24.075000000000003,0.01,2015,1,0.01,0,NA,NA,NA,0.37754,NA,NA,NA,NA
2015-07-20,0.37454,23.015,0.01,2015,1,0.01,0,NA,NA,NA,0.37454,NA,NA,NA,NA
2015-07-21,0.38898,21.37,0.01,2015,1,0.01,0,NA,NA,NA,0.38898,NA,NA,NA,NA
2015-07-22,0.38372,20.495,0.01,2015,1,0.01,0,NA,NA,NA,0.38372,NA,NA,NA,NA
2015-07-23,NA,19.35,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24,0.3901,21.07,0.01,2015,1,0.01,0,NA,NA,NA,0.3901,NA,NA,NA,NA
2015-07-25,0.38197,22.015,0.01,2015,1,0.01,0,NA,NA,NA,0.38197,NA,NA,NA,NA
2015-07-26,0.3754,23.380000000000003,0.01,2015,1,0.01,0,NA,NA,NA,0.3754,NA,NA,NA,NA
2015-07-27,0.37786,22.76,0.01,2015,1,0.01,0,NA,NA,NA,0.37786,NA,NA,NA,NA
2015-07-28,0.38585,23.549999999999997,0.01,2015,1,0.01,0,NA,NA,NA,0.38585,NA,NA,NA,NA
2015-07-29,0.3902,24.045,0.01,2015,1,0.01,0,NA,NA,NA,0.3902,NA,NA,NA,NA
2015-07-30,0.38616,24.42,0.01,2015,1,0.01,0,NA,NA,NA,0.38616,NA,NA,NA,NA
2015-07-31,0.38195,23.259999999999998,0.01,2015,1,0.01,0,NA,NA,NA,0.38195,NA,NA,NA,NA
2015-08-01,0.38177,23.015,0.01,2015,1,0.01,0,NA,NA,NA,0.38177,NA,NA,NA,NA
2015-08-02,0.38301,21.615000000000002,0.01,2015,1,0.01,0,NA,NA,NA,0.38301,NA,NA,NA,NA
2015-08-03,0.37981,24.645,0.01,2015,1,0.01,0,NA,NA,NA,0.37981,NA,NA,NA,NA
2015-08-04,0.38318,21.655,0.01,2015,1,0.01,0,NA,NA,NA,0.38318,NA,NA,NA,NA
2015-08-05,0.37543,20.310000000000002,0.01,2015,1,0.01,0,NA,NA,NA,0.37543,NA,NA,NA,NA
2015-08-06,0.37763,19.085,0.01,2015,1,0.01,0,NA,NA,NA,0.37763,NA,NA,NA,NA
2015-08-07,0.37842,20.065,0.01,2015,1,0.01,0,NA,NA,NA,0.37842,NA,NA,NA,NA
2015-08-08,0.37285,19.425,0.01,2015,1,0.01,0,NA,NA,NA,0.37285,NA,NA,NA,NA
2015-08-09,0.38645,21.305,0.01,2015,1,0.01,0,NA,NA,NA,0.38645,NA,NA,NA,NA
2015-08-10,0.37543,21.86,0.01,2015,1,0.01,0,NA,NA,NA,0.37543,NA,NA,NA,NA
