date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2014-02-15,0.34127,13.370000000000001,0.01,2014,1,0.01,0,NA,NA,NA,0.34127,NA,NA,NA,NA
2014-02-16,0.34051,14.895,0.01,2014,1,0.01,0,NA,NA,NA,0.34051,NA,NA,NA,NA
2014-02-17,0.34109,15.52,0.01,2014,1,0.01,0,NA,NA,NA,0.34109,NA,NA,NA,NA
2014-02-18,0.34085,13.055,0.01,2014,1,0.01,0,NA,NA,NA,0.34085,NA,NA,NA,NA
2014-02-19,0.3398,13.705,0.01,2014,1,0.01,0,NA,NA,NA,0.3398,NA,NA,NA,NA
2014-02-20,0.33704,13.7,0.01,2014,1,0.01,0,NA,NA,NA,0.33704,NA,NA,NA,NA
2014-02-21,0.33945,9.975000000000001,0.01,2014,1,0.01,0,NA,NA,NA,0.33945,NA,NA,NA,NA
2014-02-22,0.34038,8.41,0.01,2014,1,0.01,0,NA,NA,NA,0.34038,NA,NA,NA,NA
2014-02-23,0.34115,10.39,0.01,2014,1,0.01,0,NA,NA,NA,0.34115,NA,NA,NA,NA
2014-02-24,0.34072,12.07,0.01,2014,1,0.01,0,NA,NA,NA,0.34072,NA,NA,NA,NA
2014-02-25,0.3381,13.78,0.01,2014,1,0.01,0,NA,NA,NA,0.3381,NA,NA,NA,NA
2014-02-26,0.34197,14.305,0.01,2014,1,0.01,0,NA,NA,NA,0.34197,NA,NA,NA,NA
2014-02-27,0.34073,13.68,0.01,2014,1,0.01,0,NA,NA,NA,0.34073,NA,NA,NA,NA
2014-02-28,0.34056,13.719999999999999,0.01,2014,1,0.01,0,NA,NA,NA,0.34056,NA,NA,NA,NA
2014-03-01,0.33876,14.059999999999999,0.01,2014,1,0.01,0,NA,NA,NA,0.33876,NA,NA,NA,NA
2014-03-02,0.33841,13.829999999999998,0.01,2014,1,0.01,0,NA,NA,NA,0.33841,NA,NA,NA,NA
2014-03-03,0.33397,11.43,0.01,2014,1,0.01,0,NA,NA,NA,0.33397,NA,NA,NA,NA
2014-03-04,0.33689,9.845,0.01,2014,1,0.01,0,NA,NA,NA,0.33689,NA,NA,NA,NA
2014-03-05,0.33574,8.445,0.01,2014,1,0.01,0,NA,NA,NA,0.33574,NA,NA,NA,NA
2014-03-06,0.33872,11.235,0.01,2014,1,0.01,0,NA,NA,NA,0.33872,NA,NA,NA,NA
2014-03-07,0.33943,11.13,0.01,2014,1,0.01,0,NA,NA,NA,0.33943,NA,NA,NA,NA
2014-03-08,0.34012,13.66,0.01,2014,1,0.01,0,NA,NA,NA,0.34012,NA,NA,NA,NA
2014-03-09,0.33789,10.07,0.01,2014,1,0.01,0,NA,NA,NA,0.33789,NA,NA,NA,NA
2014-03-10,0.33914,8.625,0.01,2014,1,0.01,0,NA,NA,NA,0.33914,NA,NA,NA,NA
2014-03-11,0.33841,10.115,0.01,2014,1,0.01,0,NA,NA,NA,0.33841,NA,NA,NA,NA
2014-03-12,0.338,12.084999999999999,0.01,2014,1,0.01,0,NA,NA,NA,0.338,NA,NA,NA,NA
2014-03-13,0.3372,9.549999999999999,0.01,2014,1,0.01,0,NA,NA,NA,0.3372,NA,NA,NA,NA
2014-03-14,0.33973,9.445,0.01,2014,1,0.01,0,NA,NA,NA,0.33973,NA,NA,NA,NA
2014-03-15,0.33479,11.875,0.01,2014,1,0.01,0,NA,NA,NA,0.33479,NA,NA,NA,NA
2014-03-16,0.33748,11.165000000000001,0.01,2014,1,0.01,0,NA,NA,NA,0.33748,NA,NA,NA,NA
2014-03-17,0.33959,10.025,0.01,2014,1,0.01,0,NA,NA,NA,0.33959,NA,NA,NA,NA
2014-03-18,0.33847,11.605,0.01,2014,1,0.01,0,NA,NA,NA,0.33847,NA,NA,NA,NA
2014-03-19,0.33788,12.954999999999998,0.01,2014,1,0.01,0,NA,NA,NA,0.33788,NA,NA,NA,NA
2014-03-20,0.33929,11.175,0.01,2014,1,0.01,0,NA,NA,NA,0.33929,NA,NA,NA,NA
2014-03-21,0.3374,12.059999999999999,0.01,2014,1,0.01,0,NA,NA,NA,0.3374,NA,NA,NA,NA
2014-03-22,0.34017,14.76,0.01,2014,1,0.01,0,NA,NA,NA,0.34017,NA,NA,NA,NA
2014-03-23,0.33776,13.875,0.01,2014,1,0.01,0,NA,NA,NA,0.33776,NA,NA,NA,NA
2014-03-24,0.33899,12.450000000000001,0.01,2014,1,0.01,0,NA,NA,NA,0.33899,NA,NA,NA,NA
2014-03-25,0.34011,12.955,0.01,2014,1,0.01,0,NA,NA,NA,0.34011,NA,NA,NA,NA
2014-03-26,0.33917,12.629999999999999,0.01,2014,1,0.01,0,NA,NA,NA,0.33917,NA,NA,NA,NA
2014-03-27,0.33831,13.354999999999999,0.01,2014,1,0.01,0,NA,NA,NA,0.33831,NA,NA,NA,NA
2014-03-28,0.33827,14.605,0.01,2014,1,0.01,0,NA,NA,NA,0.33827,NA,NA,NA,NA
2014-03-29,0.33937,13.955,0.01,2014,1,0.01,0,NA,NA,NA,0.33937,NA,NA,NA,NA
