date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2015-09-25,0.35046,22.245,0.01,2015,1,0.01,0,NA,NA,NA,0.35046,NA,NA,NA,NA
2015-09-26,0.35034,20.9,0.01,2015,1,0.01,0,NA,NA,NA,0.35034,NA,NA,NA,NA
2015-09-27,0.35542,20.15,0.01,2015,1,0.01,0,NA,NA,NA,0.35542,NA,NA,NA,NA
2015-09-28,0.35547,19.53,0.01,2015,1,0.01,0,NA,NA,NA,0.35547,NA,NA,NA,NA
2015-09-29,0.40751,21.6,0.01,2015,1,0.01,0,NA,NA,NA,0.40751,NA,NA,NA,NA
2015-09-30,0.39089,20.425,0.01,2015,1,0.01,0,NA,NA,NA,0.39089,NA,NA,NA,NA
2015-10-01,0.38784,15.32,0.01,2015,1,0.01,0,NA,NA,NA,0.38784,NA,NA,NA,NA
2015-10-02,0.39364,12.605,0.01,2015,1,0.01,0,NA,NA,NA,0.39364,NA,NA,NA,NA
2015-10-03,0.38052,12.510000000000002,0.01,2015,1,0.01,0,NA,NA,NA,0.38052,NA,NA,NA,NA
2015-10-04,0.38956,12.18,0.01,2015,1,0.01,0,NA,NA,NA,0.38956,NA,NA,NA,NA
2015-10-05,0.38777,11.219999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.38777,NA,NA,NA,NA
2015-10-06,0.39065,14.405000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.39065,NA,NA,NA,NA
2015-10-07,0.38989,17.005,0.01,2015,1,0.01,0,NA,NA,NA,0.38989,NA,NA,NA,NA
2015-10-08,0.38519,18.845,0.01,2015,1,0.01,0,NA,NA,NA,0.38519,NA,NA,NA,NA
2015-10-09,0.38953,21.125,0.01,2015,1,0.01,0,NA,NA,NA,0.38953,NA,NA,NA,NA
2015-10-10,0.37847,13.8,0.01,2015,1,0.01,0,NA,NA,NA,0.37847,NA,NA,NA,NA
2015-10-11,0.37578,12.68,0.01,2015,1,0.01,0,NA,NA,NA,0.37578,NA,NA,NA,NA
2015-10-12,0.37122,17.955,0.01,2015,1,0.01,0,NA,NA,NA,0.37122,NA,NA,NA,NA
2015-10-13,0.37122,18.91,0.01,2015,1,0.01,0,NA,NA,NA,0.37122,NA,NA,NA,NA
2015-10-14,0.36942,14.82,0.01,2015,1,0.01,0,NA,NA,NA,0.36942,NA,NA,NA,NA
2015-10-15,0.37456,14.78,0.01,2015,1,0.01,0,NA,NA,NA,0.37456,NA,NA,NA,NA
2015-10-16,0.3658,15.559999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.3658,NA,NA,NA,NA
2015-10-17,0.36421,10.274999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.36421,NA,NA,NA,NA
2015-10-18,0.36184,8.195,0.01,2015,1,0.01,0,NA,NA,NA,0.36184,NA,NA,NA,NA
2015-10-19,0.35858,10.315,0.01,2015,1,0.01,0,NA,NA,NA,0.35858,NA,NA,NA,NA
2015-10-20,0.35783,15.834999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.35783,NA,NA,NA,NA
2015-10-21,0.35779,19.23,0.01,2015,1,0.01,0,NA,NA,NA,0.35779,NA,NA,NA,NA
2015-10-22,0.366,21.24,0.01,2015,1,0.01,0,NA,NA,NA,0.366,NA,NA,NA,NA
2015-10-23,0.36599,19.77,0.01,2015,1,0.01,0,NA,NA,NA,0.36599,NA,NA,NA,NA
2015-10-24,0.36865,17.095,0.01,2015,1,0.01,0,NA,NA,NA,0.36865,NA,NA,NA,NA
2015-10-25,0.36186,14.325,0.01,2015,1,0.01,0,NA,NA,NA,0.36186,NA,NA,NA,NA
2015-10-26,0.36078,11.035,0.01,2015,1,0.01,0,NA,NA,NA,0.36078,NA,NA,NA,NA
2015-10-27,0.37619,11.575,0.01,2015,1,0.01,0,NA,NA,NA,0.37619,NA,NA,NA,NA
2015-10-28,0.37625,10.14,0.01,2015,1,0.01,0,NA,NA,NA,0.37625,NA,NA,NA,NA
2015-10-29,0.36677,11.75,0.01,2015,1,0.01,0,NA,NA,NA,0.36677,NA,NA,NA,NA
2015-10-30,0.37231,7.055,0.01,2015,1,0.01,0,NA,NA,NA,0.37231,NA,NA,NA,NA
2015-10-31,0.37558,5.85,0.01,2015,1,0.01,0,NA,NA,NA,0.37558,NA,NA,NA,NA
2015-11-01,0.36868,8.18,0.01,2015,1,0.01,0,NA,NA,NA,0.36868,NA,NA,NA,NA
2015-11-02,0.36872,13.225000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.36872,NA,NA,NA,NA
2015-11-03,0.36905,14.2,0.01,2015,1,0.01,0,NA,NA,NA,0.36905,NA,NA,NA,NA
2015-11-04,0.38236,14.235000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.38236,NA,NA,NA,NA
2015-11-05,0.38536,13.620000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.38536,NA,NA,NA,NA
2015-11-06,0.3769,15.66,0.01,2015,1,0.01,0,NA,NA,NA,0.3769,NA,NA,NA,NA
2015-11-07,0.37639,10.565,0.01,2015,1,0.01,0,NA,NA,NA,0.37639,NA,NA,NA,NA
2015-11-08,0.3747,8.82,0.01,2015,1,0.01,0,NA,NA,NA,0.3747,NA,NA,NA,NA
2015-11-09,0.37226,6.4799999999999995,0.01,2015,1,0.01,0,NA,NA,NA,0.37226,NA,NA,NA,NA
2015-11-10,0.37181,6.805000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.37181,NA,NA,NA,NA
2015-11-11,0.38016,9.385,0.01,2015,1,0.01,0,NA,NA,NA,0.38016,NA,NA,NA,NA
2015-11-12,0.36988,12.265,0.01,2015,1,0.01,0,NA,NA,NA,0.36988,NA,NA,NA,NA
2015-11-13,0.36951,10.475,0.01,2015,1,0.01,0,NA,NA,NA,0.36951,NA,NA,NA,NA
2015-11-14,0.36823,7.155,0.01,2015,1,0.01,0,NA,NA,NA,0.36823,NA,NA,NA,NA
2015-11-15,0.37367,10.565,0.01,2015,1,0.01,0,NA,NA,NA,0.37367,NA,NA,NA,NA
2015-11-16,0.3836,10.505,0.01,2015,1,0.01,0,NA,NA,NA,0.3836,NA,NA,NA,NA
2015-11-17,0.38883,10.26,0.01,2015,1,0.01,0,NA,NA,NA,0.38883,NA,NA,NA,NA
2015-11-18,0.38643,13.39,0.01,2015,1,0.01,0,NA,NA,NA,0.38643,NA,NA,NA,NA
2015-11-19,0.37684,10.17,0.01,2015,1,0.01,0,NA,NA,NA,0.37684,NA,NA,NA,NA
2015-11-20,0.38525,6.58,0.01,2015,1,0.01,0,NA,NA,NA,0.38525,NA,NA,NA,NA
2015-11-21,0.36333,3.7249999999999996,0.01,2015,1,0.01,0,NA,NA,NA,0.36333,NA,NA,NA,NA
2015-11-22,0.37238,0.645,0.01,2015,1,0.01,0,NA,NA,NA,0.37238,NA,NA,NA,NA
2015-11-23,0.37205,0.34999999999999964,0.01,2015,1,0.01,0,NA,NA,NA,0.37205,NA,NA,NA,NA
2015-11-24,0.3676,5.6450000000000005,0.01,2015,1,0.01,0,NA,NA,NA,0.3676,NA,NA,NA,NA
2015-11-25,0.3727,8.735,0.01,2015,1,0.01,0,NA,NA,NA,0.3727,NA,NA,NA,NA
2015-11-26,0.37453,10.535,0.01,2015,1,0.01,0,NA,NA,NA,0.37453,NA,NA,NA,NA
2015-11-27,0.38815,14.75,0.01,2015,1,0.01,0,NA,NA,NA,0.38815,NA,NA,NA,NA
2015-11-28,0.38214,3.26,0.01,2015,1,0.01,0,NA,NA,NA,0.38214,NA,NA,NA,NA
2015-11-29,0.37925,1.47,0.01,2015,1,0.01,0,NA,NA,NA,0.37925,NA,NA,NA,NA
2015-11-30,0.38281,2.125,0.01,2015,1,0.01,0,NA,NA,NA,0.38281,NA,NA,NA,NA
2015-12-01,0.36637,4.195,0.01,2015,1,0.01,0,NA,NA,NA,0.36637,NA,NA,NA,NA
2015-12-02,0.37749,4.165,0.01,2015,1,0.01,0,NA,NA,NA,0.37749,NA,NA,NA,NA
2015-12-03,0.36559,1.94,0.01,2015,1,0.01,0,NA,NA,NA,0.36559,NA,NA,NA,NA
2015-12-04,0.36453,3.6149999999999998,0.01,2015,1,0.01,0,NA,NA,NA,0.36453,NA,NA,NA,NA
2015-12-05,0.36264,4.455,0.01,2015,1,0.01,0,NA,NA,NA,0.36264,NA,NA,NA,NA
2015-12-06,0.37199,5.585,0.01,2015,1,0.01,0,NA,NA,NA,0.37199,NA,NA,NA,NA
2015-12-07,0.3622,5.180000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.3622,NA,NA,NA,NA
2015-12-08,0.36122,5.865,0.01,2015,1,0.01,0,NA,NA,NA,0.36122,NA,NA,NA,NA
2015-12-09,0.36094,9.315000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.36094,NA,NA,NA,NA
2015-12-10,0.36844,8,0.01,2015,1,0.01,0,NA,NA,NA,0.36844,NA,NA,NA,NA
2015-12-11,0.36299,10.51,0.01,2015,1,0.01,0,NA,NA,NA,0.36299,NA,NA,NA,NA
2015-12-12,0.37374,8.58,0.01,2015,1,0.01,0,NA,NA,NA,0.37374,NA,NA,NA,NA
2015-12-13,0.38659,12.35,0.01,2015,1,0.01,0,NA,NA,NA,0.38659,NA,NA,NA,NA
2015-12-14,0.38551,14.669999999999998,0.01,2015,1,0.01,0,NA,NA,NA,0.38551,NA,NA,NA,NA
2015-12-15,0.38513,7.595000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.38513,NA,NA,NA,NA
2015-12-16,0.37303,7.4799999999999995,0.01,2015,1,0.01,0,NA,NA,NA,0.37303,NA,NA,NA,NA
2015-12-17,0.38217,5.779999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.38217,NA,NA,NA,NA
2015-12-18,0.37143,1.05,0.01,2015,1,0.01,0,NA,NA,NA,0.37143,NA,NA,NA,NA
2015-12-19,0.37203,-0.665,0.01,2015,1,0.01,0,NA,NA,NA,0.37203,NA,NA,NA,NA
2015-12-20,0.37765,1.25,0.01,2015,1,0.01,0,NA,NA,NA,0.37765,NA,NA,NA,NA
