date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2015-10-02,0.30367,11.66,0.01,2015,1,0.01,0,NA,NA,NA,0.30367,NA,NA,NA,NA
2015-10-03,0.30273,9.68,0.01,2015,1,0.01,0,NA,NA,NA,0.30273,NA,NA,NA,NA
2015-10-04,0.30433,9.215,0.01,2015,1,0.01,0,NA,NA,NA,0.30433,NA,NA,NA,NA
2015-10-05,0.3045,9.9,0.01,2015,1,0.01,0,NA,NA,NA,0.3045,NA,NA,NA,NA
2015-10-06,0.30192,12.23,0.01,2015,1,0.01,0,NA,NA,NA,0.30192,NA,NA,NA,NA
2015-10-07,0.29826,13.555,0.01,2015,1,0.01,0,NA,NA,NA,0.29826,NA,NA,NA,NA
2015-10-08,0.30248,10.34,0.01,2015,1,0.01,0,NA,NA,NA,0.30248,NA,NA,NA,NA
2015-10-09,0.30233,8.675,0.01,2015,1,0.01,0,NA,NA,NA,0.30233,NA,NA,NA,NA
2015-10-10,0.30005,11.555,0.01,2015,1,0.01,0,NA,NA,NA,0.30005,NA,NA,NA,NA
2015-10-11,0.29903,16.715,0.01,2015,1,0.01,0,NA,NA,NA,0.29903,NA,NA,NA,NA
2015-10-12,0.29646,20.605,0.01,2015,1,0.01,0,NA,NA,NA,0.29646,NA,NA,NA,NA
2015-10-13,0.29867,12.275,0.01,2015,1,0.01,0,NA,NA,NA,0.29867,NA,NA,NA,NA
2015-10-14,0.29868,8.754999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.29868,NA,NA,NA,NA
2015-10-15,0.30016,10.965,0.01,2015,1,0.01,0,NA,NA,NA,0.30016,NA,NA,NA,NA
2015-10-16,0.29602,8.969999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.29602,NA,NA,NA,NA
2015-10-17,0.29722,2.295,0.01,2015,1,0.01,0,NA,NA,NA,0.29722,NA,NA,NA,NA
2015-10-18,0.29868,5.63,0.01,2015,1,0.01,0,NA,NA,NA,0.29868,NA,NA,NA,NA
2015-10-19,0.29897,9.559999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.29897,NA,NA,NA,NA
2015-10-20,0.2982,13.49,0.01,2015,1,0.01,0,NA,NA,NA,0.2982,NA,NA,NA,NA
2015-10-21,0.29674,13.275,0.01,2015,1,0.01,0,NA,NA,NA,0.29674,NA,NA,NA,NA
2015-10-22,0.29751,10.504999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.29751,NA,NA,NA,NA
2015-10-23,0.29784,8.41,0.01,2015,1,0.01,0,NA,NA,NA,0.29784,NA,NA,NA,NA
2015-10-24,0.29858,6.965,0.01,2015,1,0.01,0,NA,NA,NA,0.29858,NA,NA,NA,NA
2015-10-25,0.29956,7.775,0.01,2015,1,0.01,0,NA,NA,NA,0.29956,NA,NA,NA,NA
2015-10-26,0.29953,7.545,0.01,2015,1,0.01,0,NA,NA,NA,0.29953,NA,NA,NA,NA
2015-10-27,0.30156,8.01,0.01,2015,1,0.01,0,NA,NA,NA,0.30156,NA,NA,NA,NA
2015-10-28,0.29445,9.86,0.01,2015,1,0.01,0,NA,NA,NA,0.29445,NA,NA,NA,NA
2015-10-29,0.29693,5.0600000000000005,0.01,2015,1,0.01,0,NA,NA,NA,0.29693,NA,NA,NA,NA
2015-10-30,0.30124,2.71,0.01,2015,1,0.01,0,NA,NA,NA,0.30124,NA,NA,NA,NA
2015-10-31,0.3024,6.77,0.01,2015,1,0.01,0,NA,NA,NA,0.3024,NA,NA,NA,NA
2015-11-01,0.29975,8.64,0.01,2015,1,0.01,0,NA,NA,NA,0.29975,NA,NA,NA,NA
2015-11-02,0.30172,6.57,0.01,2015,1,0.01,0,NA,NA,NA,0.30172,NA,NA,NA,NA
2015-11-03,0.30411,11.185,0.01,2015,1,0.01,0,NA,NA,NA,0.30411,NA,NA,NA,NA
2015-11-04,0.29983,12.795,0.01,2015,1,0.01,0,NA,NA,NA,0.29983,NA,NA,NA,NA
2015-11-05,0.29799,12.3,0.01,2015,1,0.01,0,NA,NA,NA,0.29799,NA,NA,NA,NA
2015-11-06,0.29757,7.654999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.29757,NA,NA,NA,NA
2015-11-07,0.30449,5.235,0.01,2015,1,0.01,0,NA,NA,NA,0.30449,NA,NA,NA,NA
2015-11-08,0.30518,5.045,0.01,2015,1,0.01,0,NA,NA,NA,0.30518,NA,NA,NA,NA
2015-11-09,0.30505,7.909999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.30505,NA,NA,NA,NA
2015-11-10,0.30489,10.040000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.30489,NA,NA,NA,NA
2015-11-11,0.29698,9.66,0.01,2015,1,0.01,0,NA,NA,NA,0.29698,NA,NA,NA,NA
2015-11-12,0.29638,4.385,0.01,2015,1,0.01,0,NA,NA,NA,0.29638,NA,NA,NA,NA
2015-11-13,0.30537,1.495,0.01,2015,1,0.01,0,NA,NA,NA,0.30537,NA,NA,NA,NA
2015-11-14,0.30473,1.96,0.01,2015,1,0.01,0,NA,NA,NA,0.30473,NA,NA,NA,NA
2015-11-15,0.30769,6.445,0.01,2015,1,0.01,0,NA,NA,NA,0.30769,NA,NA,NA,NA
2015-11-16,0.30438,7.965,0.01,2015,1,0.01,0,NA,NA,NA,0.30438,NA,NA,NA,NA
