date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2011-10-26,0.3208,15.075,0.01,2011,1,0.01,0,NA,NA,NA,0.3208,NA,NA,NA,NA
2011-10-27,0.31837,14.32,0.01,2011,1,0.01,0,NA,NA,NA,0.31837,NA,NA,NA,NA
2011-10-28,0.31782,15.405000000000001,0.01,2011,1,0.01,0,NA,NA,NA,0.31782,NA,NA,NA,NA
2011-10-29,0.3195,16.43,0.01,2011,1,0.01,0,NA,NA,NA,0.3195,NA,NA,NA,NA
2011-10-30,0.31828,16.75,0.01,2011,1,0.01,0,NA,NA,NA,0.31828,NA,NA,NA,NA
2011-10-31,0.31937,17.965,0.01,2011,1,0.01,0,NA,NA,NA,0.31937,NA,NA,NA,NA
2011-11-01,0.31823,18.189999999999998,0.01,2011,1,0.01,0,NA,NA,NA,0.31823,NA,NA,NA,NA
2011-11-02,0.32047,17.015,0.01,2011,1,0.01,0,NA,NA,NA,0.32047,NA,NA,NA,NA
2011-11-03,NA,15.05,0.01,2011,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2011-11-04,NA,12.715,0.01,2011,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2011-11-05,NA,8.55,0.01,2011,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2011-11-06,NA,7.255000000000001,0.01,2011,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2011-11-07,NA,8.205,0.01,2011,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2011-11-08,NA,8.01,0.01,2011,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2011-11-09,NA,10.14,0.01,2011,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2011-11-10,NA,11.525,0.01,2011,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2011-11-11,NA,12.565,0.01,2011,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2011-11-12,NA,12.360000000000001,0.01,2011,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2011-11-13,NA,13.094999999999999,0.01,2011,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2011-11-14,NA,13.145,0.01,2011,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2011-11-15,NA,12.81,0.01,2011,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2011-11-16,0.31691,12.540000000000001,0.01,2011,1,0.01,0,NA,NA,NA,0.31691,NA,NA,NA,NA
2011-11-17,0.31608,13.065,0.01,2011,1,0.01,0,NA,NA,NA,0.31608,NA,NA,NA,NA
2011-11-18,0.31057,12.125,0.01,2011,1,0.01,0,NA,NA,NA,0.31057,NA,NA,NA,NA
2011-11-19,0.31819,10.09,0.01,2011,1,0.01,0,NA,NA,NA,0.31819,NA,NA,NA,NA
2011-11-20,0.31731,8.45,0.01,2011,1,0.01,0,NA,NA,NA,0.31731,NA,NA,NA,NA
2011-11-21,0.31822,10.615,0.01,2011,1,0.01,0,NA,NA,NA,0.31822,NA,NA,NA,NA
2011-11-22,0.31526,9.595,0.01,2011,1,0.01,0,NA,NA,NA,0.31526,NA,NA,NA,NA
2011-11-23,0.30714,10.085,0.01,2011,1,0.01,0,NA,NA,NA,0.30714,NA,NA,NA,NA
2011-11-24,0.29974,9.43,0.01,2011,1,0.01,0,NA,NA,NA,0.29974,NA,NA,NA,NA
2011-11-25,0.31612,9.875,0.01,2011,1,0.01,0,NA,NA,NA,0.31612,NA,NA,NA,NA
2011-11-26,0.3152,11.07,0.01,2011,1,0.01,0,NA,NA,NA,0.3152,NA,NA,NA,NA
2011-11-27,0.3112,10.705,0.01,2011,1,0.01,0,NA,NA,NA,0.3112,NA,NA,NA,NA
2011-11-28,0.30485,12.325,0.01,2011,1,0.01,0,NA,NA,NA,0.30485,NA,NA,NA,NA
2011-11-29,0.27316,11.6,0.01,2011,1,0.01,0,NA,NA,NA,0.27316,NA,NA,NA,NA
2011-11-30,0.31191,9.600000000000001,0.01,2011,1,0.01,0,NA,NA,NA,0.31191,NA,NA,NA,NA
2011-12-01,0.31252,11.204999999999998,0.01,2011,1,0.01,0,NA,NA,NA,0.31252,NA,NA,NA,NA
2011-12-02,0.31091,11.98,0.01,2011,1,0.01,0,NA,NA,NA,0.31091,NA,NA,NA,NA
2011-12-03,0.31173,11.425,0.01,2011,1,0.01,0,NA,NA,NA,0.31173,NA,NA,NA,NA
2011-12-04,0.31048,9.6,0.01,2011,1,0.01,0,NA,NA,NA,0.31048,NA,NA,NA,NA
2011-12-05,0.3091,8.120000000000001,0.01,2011,1,0.01,0,NA,NA,NA,0.3091,NA,NA,NA,NA
2011-12-06,0.3073,7.47,0.01,2011,1,0.01,0,NA,NA,NA,0.3073,NA,NA,NA,NA
2011-12-07,0.3024,8.08,0.01,2011,1,0.01,0,NA,NA,NA,0.3024,NA,NA,NA,NA
2011-12-08,0.30658,8.09,0.01,2011,1,0.01,0,NA,NA,NA,0.30658,NA,NA,NA,NA
2011-12-09,0.30626,8.385,0.01,2011,1,0.01,0,NA,NA,NA,0.30626,NA,NA,NA,NA
2011-12-10,0.29065,8.805,0.01,2011,1,0.01,0,NA,NA,NA,0.29065,NA,NA,NA,NA
2011-12-11,0.29696,8.13,0.01,2011,1,0.01,0,NA,NA,NA,0.29696,NA,NA,NA,NA
2011-12-12,0.29376,6.835,0.01,2011,1,0.01,0,NA,NA,NA,0.29376,NA,NA,NA,NA
2011-12-13,0.30263,8.12,0.01,2011,1,0.01,0,NA,NA,NA,0.30263,NA,NA,NA,NA
2011-12-14,0.30357,7.63,0.01,2011,1,0.01,0,NA,NA,NA,0.30357,NA,NA,NA,NA
2011-12-15,0.30005,6.675,0.01,2011,1,0.01,0,NA,NA,NA,0.30005,NA,NA,NA,NA
2011-12-16,0.30125999999999997,7.78,0.01,2011,1,0.01,0,NA,NA,NA,0.30125999999999997,NA,NA,NA,NA
2011-12-17,0.30165,7.915,0.01,2011,1,0.01,0,NA,NA,NA,0.30165,NA,NA,NA,NA
2011-12-18,0.30232,7.785,0.01,2011,1,0.01,0,NA,NA,NA,0.30232,NA,NA,NA,NA
2011-12-19,0.29944,8.235,0.01,2011,1,0.01,0,NA,NA,NA,0.29944,NA,NA,NA,NA
2011-12-20,0.29529,7.755000000000001,0.01,2011,1,0.01,0,NA,NA,NA,0.29529,NA,NA,NA,NA
2011-12-21,0.30019,6.505,0.01,2011,1,0.01,0,NA,NA,NA,0.30019,NA,NA,NA,NA
2011-12-22,0.30197,7.12,0.01,2011,1,0.01,0,NA,NA,NA,0.30197,NA,NA,NA,NA
2011-12-23,0.2946,7.4799999999999995,0.01,2011,1,0.01,0,NA,NA,NA,0.2946,NA,NA,NA,NA
2011-12-24,0.29942,6.43,0.01,2011,1,0.01,0,NA,NA,NA,0.29942,NA,NA,NA,NA
2011-12-25,0.29736,7.455,0.01,2011,1,0.01,0,NA,NA,NA,0.29736,NA,NA,NA,NA
2011-12-26,0.29915,8.575,0.01,2011,1,0.01,0,NA,NA,NA,0.29915,NA,NA,NA,NA
2011-12-27,0.30078,7.255000000000001,0.01,2011,1,0.01,0,NA,NA,NA,0.30078,NA,NA,NA,NA
2011-12-28,0.29677,8.16,0.01,2011,1,0.01,0,NA,NA,NA,0.29677,NA,NA,NA,NA
2011-12-29,0.25937,9.76,0.01,2011,1,0.01,0,NA,NA,NA,0.25937,NA,NA,NA,NA
2011-12-30,0.26936,10.309999999999999,0.01,2011,1,0.01,0,NA,NA,NA,0.26936,NA,NA,NA,NA
2011-12-31,0.26428,10.82,0.01,2011,1,0.01,0,NA,NA,NA,0.26428,NA,NA,NA,NA
2012-01-01,0.29812,9.16,0.01,2012,1,0.01,0,NA,NA,NA,0.29812,NA,NA,NA,NA
2012-01-02,0.27553,10.925,0.01,2012,1,0.01,0,NA,NA,NA,0.27553,NA,NA,NA,NA
2012-01-03,0.29868,11.785,0.01,2012,1,0.01,0,NA,NA,NA,0.29868,NA,NA,NA,NA
2012-01-04,0.30276,12.105,0.01,2012,1,0.01,0,NA,NA,NA,0.30276,NA,NA,NA,NA
2012-01-05,0.30194,12.62,0.01,2012,1,0.01,0,NA,NA,NA,0.30194,NA,NA,NA,NA
2012-01-06,0.28583,11.8,0.01,2012,1,0.01,0,NA,NA,NA,0.28583,NA,NA,NA,NA
2012-01-07,0.30052,10.270000000000001,0.01,2012,1,0.01,0,NA,NA,NA,0.30052,NA,NA,NA,NA
2012-01-08,0.29169,10.62,0.01,2012,1,0.01,0,NA,NA,NA,0.29169,NA,NA,NA,NA
2012-01-09,0.30012,9.455,0.01,2012,1,0.01,0,NA,NA,NA,0.30012,NA,NA,NA,NA
2012-01-10,0.29895,10.620000000000001,0.01,2012,1,0.01,0,NA,NA,NA,0.29895,NA,NA,NA,NA
2012-01-11,0.30109,11.075,0.01,2012,1,0.01,0,NA,NA,NA,0.30109,NA,NA,NA,NA
2012-01-12,0.30056,11.110000000000001,0.01,2012,1,0.01,0,NA,NA,NA,0.30056,NA,NA,NA,NA
2012-01-13,0.30089,10.34,0.01,2012,1,0.01,0,NA,NA,NA,0.30089,NA,NA,NA,NA
2012-01-14,0.3008,11.635,0.01,2012,1,0.01,0,NA,NA,NA,0.3008,NA,NA,NA,NA
2012-01-15,0.29042,11.2,0.01,2012,1,0.01,0,NA,NA,NA,0.29042,NA,NA,NA,NA
2012-01-16,0.30004,6.99,0.01,2012,1,0.01,0,NA,NA,NA,0.30004,NA,NA,NA,NA
2012-01-17,0.29805,3.82,0.01,2012,1,0.01,0,NA,NA,NA,0.29805,NA,NA,NA,NA
2012-01-18,0.28444,4.42,0.01,2012,1,0.01,0,NA,NA,NA,0.28444,NA,NA,NA,NA
2012-01-19,0.28614,6.505,0.01,2012,1,0.01,0,NA,NA,NA,0.28614,NA,NA,NA,NA
