site,date,value
1,2016-07-25,0.0267319483364826
1,2016-07-26,0.026772971134820227
1,2016-07-27,0.026960698614690196
1,2016-07-28,0.027319569908452395
1,2016-07-29,0.027746588965483952
1,2016-07-30,0.028020984447128087
1,2016-07-31,0.027977840980790515
1,2016-08-01,0.02770815008306564
1,2016-08-02,0.027391226915041783
1,2016-08-03,0.027087272913146318
1,2016-08-04,0.026796124299354216
1,2016-08-05,0.026563720224882625
1,2016-08-06,0.026473159010317507
1,2016-08-07,0.026544432440499078
1,2016-08-08,0.026694434506768453
1,2016-08-09,0.026818368509464
1,2016-08-10,0.026894055786742088
1,2016-08-11,0.027026879808844134
1,2016-08-12,0.027275249651373155
1,2016-08-13,0.02752598310637047
1,2016-08-14,0.027673182967688625
1,2016-08-15,0.027821805046293606
1,2016-08-16,0.028030980422601375
1,2016-08-17,0.02810145960642646
1,2016-08-18,0.027878581253469703
1,2016-08-19,0.027556948466272674
1,2016-08-20,0.02744981927846691
1,2016-08-21,0.027462091201231012
1,2016-08-22,0.02714573760704955
1,2016-08-23,0.02644906632762507
1,2016-08-24,0.02600155977976632
1,2016-08-25,0.026275674757537566
1,2016-08-26,0.026874689570528378
1,2016-08-27,0.027162895102566247
1,2016-08-28,0.027091706710409395
1,2016-08-29,0.027026530535130013
1,2016-08-30,0.027078219987112764
1,2016-08-31,0.027115583830714624
1,2016-09-01,0.027099454454921096
1,2016-09-02,0.0270856981317146
1,2016-09-03,0.027075639947410284
1,2016-09-04,0.02703521854067354
1,2016-09-05,0.027029617169894098
1,2016-09-06,0.027163812503182318
1,2016-09-07,0.027423826536218675
1,2016-09-08,0.027660055647888034
1,2016-09-09,0.027750490293119264
1,2016-09-10,0.02769265715073912
1,2016-09-11,0.027535451042133157
1,2016-09-12,0.027362791546374866
1,2016-09-13,0.02728680327021694
1,2016-09-14,0.027414165247436777
1,2016-09-15,0.02776152281760941
1,2016-09-16,0.028175480197451152
1,2016-09-17,0.028458375378411456
1,2016-09-18,0.028556147023837148
1,2016-09-19,0.02858205572376302
1,2016-09-20,0.02859942736500411
1,2016-09-21,0.028466516156699245
1,2016-09-22,0.028045826429509355
1,2016-09-23,0.02751934789339309
1,2016-09-24,0.027213838619577126
1,2016-09-25,0.027160203160924486
1,2016-09-26,0.02717965443550785
1,2016-09-27,0.027237869315467234
1,2016-09-28,0.027458661084961686
1,2016-09-29,0.027866566952716273
1,2016-09-30,0.028271113093384655
1,2016-10-01,0.028439768303441998
1,2016-10-02,0.028376874183022295
1,2016-10-03,0.028304642324329856
1,2016-10-04,0.02835311614316744
1,2016-10-05,0.028472553967018574
1,2016-10-06,0.02865272952865206
1,2016-10-07,0.02892531517124922
1,2016-10-08,0.029242833964421896
1,2016-10-09,0.02947494517406993
1,2016-10-10,0.02949995974263066
1,2016-10-11,0.02926977943215412
1,2016-10-12,0.028936173494880372
1,2016-10-13,0.02873428705484162
1,2016-10-14,0.028669020574934728
1,2016-10-15,0.02854873680794335
1,2016-10-16,0.028347490374520782
1,2016-10-17,0.028244003393177272
1,2016-10-18,0.028299703135733933
1,2016-10-19,0.02830223807431472
1,2016-10-20,0.02810124726367897
1,2016-10-21,0.02785522425919449
1,2016-10-22,0.027847924448769632
1,2016-10-23,0.028195595640751296
1,2016-10-24,0.028805692114050832
1,2016-10-25,0.02942723314512651
1,2016-10-26,0.029765175126660416
1,2016-10-27,0.029696178826062413
1,2016-10-28,0.02928281190359959
1,2016-10-29,0.028745747193887686
1,2016-10-30,0.02844585512582227
1,2016-10-31,0.028606425662216783
1,2016-11-01,0.028923830687161423
1,2016-11-02,0.02888022905983077
1,2016-11-03,0.028406506196558587
1,2016-11-04,0.02783108062153216
1,2016-11-05,0.027430793448345776
1,2016-11-06,0.027305158390804073
1,2016-11-07,0.027383408130288656
1,2016-11-08,0.02740022574428217
1,2016-11-09,0.027170186815642764
1,2016-11-10,0.026833725983985333
1,2016-11-11,0.02665194063191843
1,2016-11-12,0.026671652026167576
1,2016-11-13,0.02677293234228611
1,2016-11-14,0.026920958322270254
1,2016-11-15,0.027133634801044526
1,2016-11-16,0.027491661278215587
1,2016-11-17,0.02808222322029764
1,2016-11-18,0.028436866052264136
1,2016-11-19,0.027880317502988035
1,2016-11-20,0.02685439746774362
1,2016-11-21,0.026519812083258647
1,2016-11-22,0.026949984608045454
1,2016-11-23,0.02731867652497491
1,2016-11-24,0.027398939527118485
1,2016-11-25,0.02751913210022214
1,2016-11-26,0.027721106554040812
1,2016-11-27,0.027788911700846214
1,2016-11-28,0.027688055307431035
1,2016-11-29,0.027507515518580855
1,2016-11-30,0.027268180053481732
1,2016-12-01,0.026968453103564646
1,2016-12-02,0.026681477013576125
1,2016-12-03,0.02648652152027344
1,2016-12-04,0.026376517441088373
1,2016-12-05,0.02634661988362484
1,2016-12-06,0.026458397122566323
1,2016-12-07,0.026738961792861927
1,2016-12-08,0.02709363704286696
1,2016-12-09,0.027509140975389843
