date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2015-09-21,0.35693,21.990000000000002,0.01,2015,1,0.01,0,NA,NA,NA,0.35693,NA,NA,NA,NA
2015-09-22,0.35576,19.45,0.01,2015,1,0.01,0,NA,NA,NA,0.35576,NA,NA,NA,NA
2015-09-23,0.35372,20.270000000000003,0.01,2015,1,0.01,0,NA,NA,NA,0.35372,NA,NA,NA,NA
2015-09-24,0.35084,20.065,0.01,2015,1,0.01,0,NA,NA,NA,0.35084,NA,NA,NA,NA
2015-09-25,0.34827,18.905,0.01,2015,1,0.01,0,NA,NA,NA,0.34827,NA,NA,NA,NA
2015-09-26,0.34831,20.745,0.01,2015,1,0.01,0,NA,NA,NA,0.34831,NA,NA,NA,NA
2015-09-27,0.34706,19.595,0.01,2015,1,0.01,0,NA,NA,NA,0.34706,NA,NA,NA,NA
2015-09-28,0.34869,19.92,0.01,2015,1,0.01,0,NA,NA,NA,0.34869,NA,NA,NA,NA
2015-09-29,NA,22.675,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-30,0.34951,23.735,0.01,2015,1,0.01,0,NA,NA,NA,0.34951,NA,NA,NA,NA
2015-10-01,0.34653,23.46,0.01,2015,1,0.01,0,NA,NA,NA,0.34653,NA,NA,NA,NA
2015-10-02,0.34779,16.735,0.01,2015,1,0.01,0,NA,NA,NA,0.34779,NA,NA,NA,NA
2015-10-03,0.35291,12.325,0.01,2015,1,0.01,0,NA,NA,NA,0.35291,NA,NA,NA,NA
2015-10-04,0.35189,13.719999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.35189,NA,NA,NA,NA
2015-10-05,0.35035,14.9,0.01,2015,1,0.01,0,NA,NA,NA,0.35035,NA,NA,NA,NA
2015-10-06,0.34602,14.71,0.01,2015,1,0.01,0,NA,NA,NA,0.34602,NA,NA,NA,NA
2015-10-07,0.34127,15.89,0.01,2015,1,0.01,0,NA,NA,NA,0.34127,NA,NA,NA,NA
2015-10-08,0.3485,17.419999999999998,0.01,2015,1,0.01,0,NA,NA,NA,0.3485,NA,NA,NA,NA
2015-10-09,0.33859,17.52,0.01,2015,1,0.01,0,NA,NA,NA,0.33859,NA,NA,NA,NA
2015-10-10,0.33682,20.740000000000002,0.01,2015,1,0.01,0,NA,NA,NA,0.33682,NA,NA,NA,NA
2015-10-11,0.33622,14.495,0.01,2015,1,0.01,0,NA,NA,NA,0.33622,NA,NA,NA,NA
2015-10-12,0.33561,13.104999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.33561,NA,NA,NA,NA
2015-10-13,0.33528,15.075,0.01,2015,1,0.01,0,NA,NA,NA,0.33528,NA,NA,NA,NA
2015-10-14,0.33384,19.08,0.01,2015,1,0.01,0,NA,NA,NA,0.33384,NA,NA,NA,NA
2015-10-15,0.33059,16.53,0.01,2015,1,0.01,0,NA,NA,NA,0.33059,NA,NA,NA,NA
2015-10-16,0.32932,13.915,0.01,2015,1,0.01,0,NA,NA,NA,0.32932,NA,NA,NA,NA
2015-10-17,0.33264,13.79,0.01,2015,1,0.01,0,NA,NA,NA,0.33264,NA,NA,NA,NA
2015-10-18,0.33077,9.815,0.01,2015,1,0.01,0,NA,NA,NA,0.33077,NA,NA,NA,NA
2015-10-19,0.32731,6.505,0.01,2015,1,0.01,0,NA,NA,NA,0.32731,NA,NA,NA,NA
