date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2015-06-24,0.49255,29.479999999999997,0.01,2015,1,0.01,0,NA,NA,NA,0.49255,NA,NA,NA,NA
2015-06-25,0.51699,30.049999999999997,0.01,2015,1,0.01,0,NA,NA,NA,0.51699,NA,NA,NA,NA
2015-06-26,0.51559,28.855,0.01,2015,1,0.01,0,NA,NA,NA,0.51559,NA,NA,NA,NA
2015-06-27,0.51394,28.409999999999997,0.01,2015,1,0.01,0,NA,NA,NA,0.51394,NA,NA,NA,NA
2015-06-28,0.5168,25.46,0.01,2015,1,0.01,0,NA,NA,NA,0.5168,NA,NA,NA,NA
2015-06-29,0.51662,25.43,0.01,2015,1,0.01,0,NA,NA,NA,0.51662,NA,NA,NA,NA
2015-06-30,0.50647,26.894999999999996,0.01,2015,1,0.01,0,NA,NA,NA,0.50647,NA,NA,NA,NA
2015-07-01,0.51168,27.155,0.01,2015,1,0.01,0,NA,NA,NA,0.51168,NA,NA,NA,NA
2015-07-02,0.50882,27.255000000000003,0.01,2015,1,0.01,0,NA,NA,NA,0.50882,NA,NA,NA,NA
2015-07-03,0.51983,27.04,0.01,2015,1,0.01,0,NA,NA,NA,0.51983,NA,NA,NA,NA
2015-07-04,0.51479,24.345,0.01,2015,1,0.01,0,NA,NA,NA,0.51479,NA,NA,NA,NA
2015-07-05,0.51155,24.575,0.01,2015,1,0.01,0,NA,NA,NA,0.51155,NA,NA,NA,NA
2015-07-06,0.51856,24.85,0.01,2015,1,0.01,0,NA,NA,NA,0.51856,NA,NA,NA,NA
2015-07-07,0.51832,25.674999999999997,0.01,2015,1,0.01,0,NA,NA,NA,0.51832,NA,NA,NA,NA
2015-07-08,0.51084,27.225,0.01,2015,1,0.01,0,NA,NA,NA,0.51084,NA,NA,NA,NA
2015-07-09,0.4997,27.645000000000003,0.01,2015,1,0.01,0,NA,NA,NA,0.4997,NA,NA,NA,NA
2015-07-10,0.4913,28.43,0.01,2015,1,0.01,0,NA,NA,NA,0.4913,NA,NA,NA,NA
2015-07-11,0.48106,28.265,0.01,2015,1,0.01,0,NA,NA,NA,0.48106,NA,NA,NA,NA
2015-07-12,0.46798,28.519999999999996,0.01,2015,1,0.01,0,NA,NA,NA,0.46798,NA,NA,NA,NA
2015-07-13,0.46754,29.525,0.01,2015,1,0.01,0,NA,NA,NA,0.46754,NA,NA,NA,NA
2015-07-14,0.46356,29.695,0.01,2015,1,0.01,0,NA,NA,NA,0.46356,NA,NA,NA,NA
2015-07-15,0.45828,30.175000000000004,0.01,2015,1,0.01,0,NA,NA,NA,0.45828,NA,NA,NA,NA
2015-07-16,0.4456,30.34,0.01,2015,1,0.01,0,NA,NA,NA,0.4456,NA,NA,NA,NA
2015-07-17,0.44793,29.045,0.01,2015,1,0.01,0,NA,NA,NA,0.44793,NA,NA,NA,NA
2015-07-18,0.44218,29.590000000000003,0.01,2015,1,0.01,0,NA,NA,NA,0.44218,NA,NA,NA,NA
2015-07-19,0.43978,29.95,0.01,2015,1,0.01,0,NA,NA,NA,0.43978,NA,NA,NA,NA
2015-07-20,0.43923,30.125,0.01,2015,1,0.01,0,NA,NA,NA,0.43923,NA,NA,NA,NA
2015-07-21,0.44402,30.265,0.01,2015,1,0.01,0,NA,NA,NA,0.44402,NA,NA,NA,NA
2015-07-22,0.45378,29.479999999999997,0.01,2015,1,0.01,0,NA,NA,NA,0.45378,NA,NA,NA,NA
2015-07-23,0.44646,28.830000000000002,0.01,2015,1,0.01,0,NA,NA,NA,0.44646,NA,NA,NA,NA
2015-07-24,0.44477,29.464999999999996,0.01,2015,1,0.01,0,NA,NA,NA,0.44477,NA,NA,NA,NA
2015-07-25,0.44086,30.29,0.01,2015,1,0.01,0,NA,NA,NA,0.44086,NA,NA,NA,NA
2015-07-26,0.43935,30.385,0.01,2015,1,0.01,0,NA,NA,NA,0.43935,NA,NA,NA,NA
2015-07-27,0.43668,29.9,0.01,2015,1,0.01,0,NA,NA,NA,0.43668,NA,NA,NA,NA
2015-07-28,0.45538,29.8,0.01,2015,1,0.01,0,NA,NA,NA,0.45538,NA,NA,NA,NA
2015-07-29,0.43397,30.845,0.01,2015,1,0.01,0,NA,NA,NA,0.43397,NA,NA,NA,NA
2015-07-30,0.43081,31.07,0.01,2015,1,0.01,0,NA,NA,NA,0.43081,NA,NA,NA,NA
2015-07-31,0.42438,28.925,0.01,2015,1,0.01,0,NA,NA,NA,0.42438,NA,NA,NA,NA
2015-08-01,0.42047,27.560000000000002,0.01,2015,1,0.01,0,NA,NA,NA,0.42047,NA,NA,NA,NA
2015-08-02,0.41943,27.61,0.01,2015,1,0.01,0,NA,NA,NA,0.41943,NA,NA,NA,NA
2015-08-03,0.41948,27.855000000000004,0.01,2015,1,0.01,0,NA,NA,NA,0.41948,NA,NA,NA,NA
2015-08-04,0.4204,28.494999999999997,0.01,2015,1,0.01,0,NA,NA,NA,0.4204,NA,NA,NA,NA
2015-08-05,0.41125,28.975,0.01,2015,1,0.01,0,NA,NA,NA,0.41125,NA,NA,NA,NA
2015-08-06,0.41955,30.049999999999997,0.01,2015,1,0.01,0,NA,NA,NA,0.41955,NA,NA,NA,NA
2015-08-07,0.41194,29.564999999999998,0.01,2015,1,0.01,0,NA,NA,NA,0.41194,NA,NA,NA,NA
2015-08-08,0.41443,30.450000000000003,0.01,2015,1,0.01,0,NA,NA,NA,0.41443,NA,NA,NA,NA
2015-08-09,0.40514,29.83,0.01,2015,1,0.01,0,NA,NA,NA,0.40514,NA,NA,NA,NA
2015-08-10,0.40483,30.125,0.01,2015,1,0.01,0,NA,NA,NA,0.40483,NA,NA,NA,NA
2015-08-11,0.39876,29.38,0.01,2015,1,0.01,0,NA,NA,NA,0.39876,NA,NA,NA,NA
2015-08-12,0.39905,29.43,0.01,2015,1,0.01,0,NA,NA,NA,0.39905,NA,NA,NA,NA
2015-08-13,0.38784,26.919999999999998,0.01,2015,1,0.01,0,NA,NA,NA,0.38784,NA,NA,NA,NA
2015-08-14,0.38815,25.134999999999998,0.01,2015,1,0.01,0,NA,NA,NA,0.38815,NA,NA,NA,NA
2015-08-15,0.38322,25.52,0.01,2015,1,0.01,0,NA,NA,NA,0.38322,NA,NA,NA,NA
2015-08-16,0.38069,26.125,0.01,2015,1,0.01,0,NA,NA,NA,0.38069,NA,NA,NA,NA
2015-08-17,0.37677,26.94,0.01,2015,1,0.01,0,NA,NA,NA,0.37677,NA,NA,NA,NA
2015-08-18,NA,26.92,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-19,NA,27.985,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-20,NA,25.78,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-21,NA,22.285,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-22,NA,23.2,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-23,NA,24.225,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-24,NA,25.47,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25,NA,24.689999999999998,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-26,NA,22.990000000000002,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-27,NA,23.195,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-28,NA,22.555,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-29,NA,23.15,0.01,2015,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
