site,lower,upper,range
1,-24.908022292011157,22.496172222809545,47.4041945148207
2,-24.908022292011157,22.496172222809545,47.4041945148207
3,-24.908022292011157,22.496172222809545,47.4041945148207
4,-24.908022292011157,22.496172222809545,47.4041945148207
