3,4,2,5,1
-14.024512852793377,-31.94715364731801,-120.1614141230562,-142.23937515553297,-31.497556072626875
-12.185118962816519,-12.840680072347643,-28.409819132958372,-116.65746742904348,-11.136159234014789
-13.338328068725014,-13.287848472869383,-149.12945736791147,-30.52232316526047,-13.442615935853668
-13.343648239910868,-13.819123062258486,-10.011047604217467,-12.81093633826009,-12.633078623102564
-11.900875591255065,-12.600029186809847,-11.828713555580357,-12.14908562041611,-11.542821034506252
-10.987047569484895,-11.513319727414174,-26.98448001450848,-10.811254814857987,-10.421834696268055
-32.340593660068606,-32.406818727664344,-10.277915229526116,-31.38689461814098,-25.60196094561501
-11.227571898955091,-30.284156133980005,-13.671229853590296,-30.625674193155145,-13.187810855294932
-9.403087191072132,-9.675001081840563,-7.929899281153395,-8.924265654834466,-8.684886467260172
-11.730027130593315,-13.055116757929348,-8.92226253314662,-11.197417417623829,-11.044483728996997
-11.962742482711864,-12.590866940265842,-9.015772213540364,-11.593742139583947,-11.442968400189693
-9.257634503884393,-9.531738030384528,-7.694492308560194,-8.991682773106742,-8.800948027470985
-7.987695990535891,-10.416756920814937,-7.977915187177999,-9.322215729500893,-9.144125046252748
-9.12307083069765,-9.091514877436541,-8.070726351260554,-8.646528732400792,-8.518240587781456
-13.049446602633129,-12.42081822684648,-8.01973705715894,-11.650343071243377,-10.671209173731267
-9.753179043367277,-10.341747570886314,-8.39490638103431,-9.431057636730289,-9.366226971205052
-9.93394311649705,-9.80443770861512,-7.76126858252313,-9.51833611803795,-9.267570831765514
-10.424198063786926,-10.502868647663254,-8.522340441929002,-11.518890969199276,-9.810982070671871
-10.130869703386242,-12.067172918211694,-7.524733549848445,-10.37859786346248,-10.023149129938254
-8.430737896393534,-8.508008344454302,-7.733911613417455,-8.006334888684451,-7.787243089259244
-148.36932447592176,-160.59966477466753,-143.488946896775,-169.7967511728954,-151.99537024255244
-33.57335872501307,-33.51097753908544,-8.276898919079041,-144.18176601799644,-34.152208288299306
-161.02902769801534,-145.50921347953175,-13.639434042470139,-36.57572469102186,-149.8812198153534
-145.9919946887719,-145.7554461885834,-9.270919336638011,-144.0240560121307,-158.62052717361212
-174.88684211715503,-174.85160668221246,-170.50307107261435,-174.5768645884797,-175.43228728338164
-173.93447376800762,-175.90774246535892,-174.11496470636808,-174.59543308683672,-162.99672970265348
-11.551005496433971,-11.850398170399856,-10.519497060524092,-11.116780833068887,-11.015973249315085
-15.117976221064692,-15.94202442507972,-10.38628932261432,-15.07458124929084,-14.653493704851597
-11.418499145985963,-11.35536567628458,-10.596553018131198,-11.08729735416433,-10.899622999001625
-12.252005659846674,-12.848128258175784,-10.147900245155572,-11.875651770319733,-11.526536840288708
-12.952176692904018,-12.74158999873889,-10.3463727037148,-12.175089965358321,-11.995702071738537
-10.372168854267148,-12.043251220086258,-10.020109278493448,-11.097493541483393,-10.794253778297074
-164.05593629836878,-171.34130774499639,-144.97779341046828,-34.43640534415649,-183.71797964753313
-169.57025452634187,-181.81071758282752,-12.879311457944999,-36.399793066546465,-133.12135516418402
-13.261680021378025,-16.22062370813812,-12.431397152152963,-15.342494566868922,-15.151730417704673
-13.621792768406346,-13.447896229755841,-10.950280736813749,-11.936920342113561,-10.993065468763081
-15.78892768272667,-12.602543960164704,-49.92096494577286,-11.870537919555744,-12.146800895363276
-12.069027710598837,-12.855310781847221,-11.131265298264875,-11.666367141873886,-11.202212222214149
-118.49825762420322,-118.49655506716572,-168.1630326009229,-119.08103221183019,-118.07871603360287
-14.729282269355886,-14.890442355544767,-34.231399530442225,-13.950965992147063,-14.177886219430778
-16.066298210038568,-33.43932818668416,-12.951310318536162,-15.588233792922134,-14.861574000443074
-116.96820108958993,-17.08265497172352,-27.572368268714268,-117.64734424664955,-17.328419629358727
-149.28577379735276,-47.13927540040031,-11.27306436501691,-161.10960102751682,-149.0086423081571
-175.12437683590542,-170.53249463420164,-12.44629367037863,-148.99160118183613,-163.04541564434052
-11.649164351478474,-11.876130672981544,-13.00572989497454,-11.283379662612361,-11.008918091346304
-176.01632772798408,-158.01620518211342,-14.89346364073973,-174.21059737023353,-174.25495510424741
-143.5079926720112,-14.979208123437749,-13.21505983845063,-28.85925054893952,-61.90532211477923
-109.83831623196393,-13.692724444879369,-14.516725357504848,-13.93333085242346,-42.191778155244165
-14.194134299766988,-14.710415526082375,-11.409675169845514,-14.091956419108698,-13.936801965515253
-13.844536565601242,-13.719204767266413,-10.005414318166732,-13.333019468780925,-12.225383047819665
-28.1996212386107,-29.944956398102406,-11.761184836468434,-12.741324667519256,-27.850342931049823
-16.153776171117684,-33.22007726743394,-9.88975586701995,-32.48832050182064,-15.124541481134495
-1.7369115385760463,-1.7915567388132017,-1.8981695584232205,-1.8437906665243387,-1.9802329548120639
-4.145061797726389,-4.431571466549513,-1.782870636699633,-3.6404816884690208,-4.037328706711321
-57.17292223207895,-58.43301040320698,-56.45073111160143,-56.210949992649965,-58.42890168306297
-30.019143241556876,-30.03916458320361,-4.244196518812816,-30.47183555261027,-30.148202343233592
