site,lower,upper,range
1,-0.009511970652627263,0.9964249904454301,1.0059369610980573
2,-0.008747939565024527,0.9986815988236264,1.007429538388651
3,-0.008031514616197128,1.0010628858484365,1.0090944004646336
4,-0.0063498394343393435,1.0030520961926488,1.009401935626988
5,-0.0050630563486771165,1.0045104426621962,1.0095734990108733
