env_1_1,env_1_2,env_1_3,env_1_4,env_1_5,env_1_6,env_1_7,env_1_8,env_1_9,env_1_10,env_1_11,env_1_12,env_1_13,env_1_14,env_1_15,env_1_16,env_1_17,env_1_18,env_1_19,env_1_20,env_1_21,env_1_22,env_1_23,env_1_24,env_1_25,env_1_26
0.028961005549634333,0.1555275827851079,0.2451946047263773,0.2935058252784006,0.32653717519938263,0.3731485905398949,0.36288544231688047,0.37004300047778316,0.3403745084347091,0.39656914991363157,0.3179462677790437,0.1934378330699401,0.11270167959131173,0.10264985850270135,0.0418887132933956,0.09333308831636593,0.010051821088610377,-0.12591421955970453,-0.11319783895034731,-0.06654967106472125,-0.1793891727002095,-0.2903175419897828,-0.2377981550222353,-0.09407732735491932,-0.1473501414972987,-0.09827630563416519
0.028859936050571525,0.1497574332022493,0.2343709801903782,0.28837884523503254,0.3257653717519939,0.371090448013525,0.36309676945128455,0.3722481531846081,0.33430115035466207,0.39934396706971964,0.32233819692013677,0.20549266786724985,0.11401558307912826,0.10415671285236507,0.03972950126796285,0.09703590723657617,0.017861736925282066,-0.1155591899739057,-0.11796648167885625,-0.06997684589657835,-0.16654415818295418,-0.27435774927413725,-0.2580028666985189,-0.10221801609761476,-0.13528611856371053,-0.10911830644272118
0.02145429821015108,0.14346355985151973,0.22246315557352347,0.28374802455070014,0.3248373699878717,0.36972141570803785,0.3661012900143335,0.37098019037818375,0.3270884633760888,0.40240361645043926,0.33020324157447906,0.21582932118049178,0.11610129001433352,0.10713366900657874,0.04306479473703558,0.09936969385129923,0.016768348708148036,-0.10171266860230073,-0.12267080745341614,-0.07313756477636077,-0.15679554559153222,-0.26174243816384285,-0.27129809989341763,-0.11152559814767173,-0.12897386894042412,-0.11663420191848288
0.011255466941085698,0.1345326913888787,0.21555367709213863,0.28160718879782426,0.32060163916351214,0.36582564592598044,0.3685361461281194,0.3720735785953178,0.32354184277261205,0.40161343673049366,0.33656143187915766,0.229786100187438,0.11455768311955604,0.11372156271821827,0.042945348965415894,0.10039876511448421,0.01787092506156051,-0.0783196736373994,-0.13831820353559485,-0.06541034216619503,-0.1568874269543166,-0.2501561983167334,-0.2809548311220552,-0.12213789554926678,-0.12248704472784741,-0.12665845859825794
-0.001607923848726501,0.12830313499209822,0.20957220037487598,0.2755062663089419,0.3184791796831931,0.35974309970965496,0.3729005108603771,0.37344261090080494,0.3225587121908192,0.39863648057627993,0.3420651255099416,0.24287919438421113,0.1202910801573009,0.1131610864052336,0.04269726928589809,0.09791796831930615,0.023475688191407256,-0.061339997794847306,-0.14987687897386895,-0.05760042632952332,-0.15763166599287,-0.234766070050351,-0.28912308427358596,-0.13362306589731338,-0.11979492079826529,-0.134413245617259
-0.011200338123415024,0.11763570877283254,0.20376529824690362,0.27151861516410014,0.3175144253739572,0.35562681465691504,0.3765665772354736,0.372266529457165,0.3219339189238855,0.3952460582895366,0.3489286633099343,0.25733213275019295,0.12486677202396268,0.11441067293910107,0.03751516042485946,0.09515233929949653,0.03631151457238415,-0.060706016391635136,-0.15231173508765483,-0.04921165790731009,-0.15601455400786504,-0.21942188246536073,-0.3012881767062369,-0.14420779889007315,-0.11378587967216729,-0.14264581572273882
-0.019120511595427964,0.1075195707302731,0.19921717078907716,0.2699658201330442,0.3146752912639201,0.3506652210665589,0.3803429012459113,0.3725973023631887,0.32008710353191966,0.38913594766437576,0.3578227792274616,0.2722352897938182,0.12692491455033264,0.12120989378514466,0.030697563306258998,0.09128413392627442,0.0471167628358264,-0.058555992502480815,-0.14616487191738028,-0.04824690359807417,-0.15828402366863906,-0.2044819728766217,-0.31911316108640525,-0.1417086258223382,-0.10422102980631408,-0.1632731816678305
-0.02610349516704031,0.09811091918115332,0.1932908228894851,0.2686611047815061,0.312047484288287,0.3446469918041825,0.38431217611819624,0.3736355617626521,0.3231375647763608,0.38047153515380944,0.3646128119372267,0.28621044507332133,0.1281009959939726,0.1296446028887501,0.029356095409607142,0.08318019772869274,0.057067514425373986,-0.05636002793193431,-0.1370043000477783,-0.05278584291962219,-0.15855966775699218,-0.19464147892241537,-0.3245433496269617,-0.14775441949354992,-0.09077878643096034,-0.18396486456687128
-0.033509133007460765,0.08627659965452611,0.1849112426035503,0.268238450512698,0.30865706200154364,0.3423315814620163,0.38404572016612154,0.3736355617626521,0.3309474806130325,0.372183836230659,0.3680124223602485,0.29646440516005734,0.13351280826197215,0.1349461575214084,0.027546032562754997,0.07928442794663534,0.06341651659377415,-0.04297291337425119,-0.14032121724429417,-0.056608107611452095,-0.14971149252085708,-0.19118673968172295,-0.3179830203241575,-0.16575397846300857,-0.08414495203792861,-0.18790657503032085
-0.04391929141093021,0.07354184277261204,0.17662354368039987,0.2687989268256827,0.30556066007571026,0.3415414017420707,0.3803337131096329,0.37376419567055025,0.34029181520820323,0.3637491271270536,0.3704748428828697,0.3046050939027528,0.1391635120732111,0.13559851519717744,0.03780918078576944,0.07021573743981775,0.07510382593994637,-0.030743503987651168,-0.15187989268256827,-0.05538608548641994,-0.13263993531552062,-0.19182990922121357,-0.3281267227755522,-0.17077070087103532,-0.08408063508397956,-0.17704619794920798
-0.05019478848910287,0.061312433386012014,0.16880443970744977,0.26656620971002243,0.3075361093755743,0.3351097063471646,0.37786210445073326,0.3733691058105774,0.3515656584218458,0.3537156823110001,0.37805505531258043,0.3085835569113161,0.14669778382152968,0.13009482156639351,0.060283362122827026,0.057306405968613375,0.08187548237715464,-0.021353228711088267,-0.16118747473262524,-0.054889926127384324,-0.11261898636480577,-0.19460472637730164,-0.32988165680473375,-0.18266014921533316,-0.08308831636590833,-0.1732239332573781
-0.05355764636701092,0.052776654783343785,0.16000220515270683,0.26301958910654566,0.3055422838031534,0.33046969752655375,0.3787166011246279,0.3703829615200853,0.35794222499908124,0.3490481090815539,0.38275938108714036,0.3115788893380867,0.16059024587452683,0.11985923775221438,0.07838399059134847,0.05232643610570036,0.08432871476349739,-0.012532617883788474,-0.17055937373663127,-0.05458671763019589,-0.09725642250725865,-0.19588187732000442,-0.3192234187217465,-0.20337020838693082,-0.08012054834797308,-0.1775882979896358
