date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2015-08-13,0.357,18.08,0.01,2015,1,0.01,0,NA,NA,NA,0.357,NA,NA,NA,NA
2015-08-14,0.36635,18.93,0.01,2015,1,0.01,0,NA,NA,NA,0.36635,NA,NA,NA,NA
2015-08-15,0.35532,17.84,0.01,2015,1,0.01,0,NA,NA,NA,0.35532,NA,NA,NA,NA
2015-08-16,0.35397,18.62,0.01,2015,1,0.01,0,NA,NA,NA,0.35397,NA,NA,NA,NA
2015-08-17,0.35125,15.36,0.01,2015,1,0.01,0,NA,NA,NA,0.35125,NA,NA,NA,NA
2015-08-18,0.35111,12.915,0.01,2015,1,0.01,0,NA,NA,NA,0.35111,NA,NA,NA,NA
2015-08-19,0.35048,11.385,0.01,2015,1,0.01,0,NA,NA,NA,0.35048,NA,NA,NA,NA
2015-08-20,0.34482,12.365,0.01,2015,1,0.01,0,NA,NA,NA,0.34482,NA,NA,NA,NA
2015-08-21,0.34348,14.665,0.01,2015,1,0.01,0,NA,NA,NA,0.34348,NA,NA,NA,NA
2015-08-22,0.34082,14.975,0.01,2015,1,0.01,0,NA,NA,NA,0.34082,NA,NA,NA,NA
2015-08-23,0.34136,12.58,0.01,2015,1,0.01,0,NA,NA,NA,0.34136,NA,NA,NA,NA
2015-08-24,0.33733,13.264999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.33733,NA,NA,NA,NA
2015-08-25,0.3367,16.35,0.01,2015,1,0.01,0,NA,NA,NA,0.3367,NA,NA,NA,NA
2015-08-26,0.33957,18.475,0.01,2015,1,0.01,0,NA,NA,NA,0.33957,NA,NA,NA,NA
2015-08-27,0.33556,14.290000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.33556,NA,NA,NA,NA
2015-08-28,0.33693,16.65,0.01,2015,1,0.01,0,NA,NA,NA,0.33693,NA,NA,NA,NA
2015-08-29,0.33865,16.384999999999998,0.01,2015,1,0.01,0,NA,NA,NA,0.33865,NA,NA,NA,NA
2015-08-30,0.33647,17.07,0.01,2015,1,0.01,0,NA,NA,NA,0.33647,NA,NA,NA,NA
2015-08-31,0.33622,16.61,0.01,2015,1,0.01,0,NA,NA,NA,0.33622,NA,NA,NA,NA
2015-09-01,0.33609,14.195,0.01,2015,1,0.01,0,NA,NA,NA,0.33609,NA,NA,NA,NA
2015-09-02,0.33794,15.28,0.01,2015,1,0.01,0,NA,NA,NA,0.33794,NA,NA,NA,NA
2015-09-03,0.3366,16.68,0.01,2015,1,0.01,0,NA,NA,NA,0.3366,NA,NA,NA,NA
2015-09-04,0.33726,16.48,0.01,2015,1,0.01,0,NA,NA,NA,0.33726,NA,NA,NA,NA
2015-09-05,0.33469,15.274999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.33469,NA,NA,NA,NA
2015-09-06,0.33547,11.514999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.33547,NA,NA,NA,NA
2015-09-07,0.33472,7.420000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.33472,NA,NA,NA,NA
2015-09-08,0.33303,9.56,0.01,2015,1,0.01,0,NA,NA,NA,0.33303,NA,NA,NA,NA
2015-09-09,0.33064,10.42,0.01,2015,1,0.01,0,NA,NA,NA,0.33064,NA,NA,NA,NA
2015-09-10,0.32945,12.344999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.32945,NA,NA,NA,NA
2015-09-11,0.32785,13.370000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.32785,NA,NA,NA,NA
2015-09-12,0.32716,14.959999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.32716,NA,NA,NA,NA
2015-09-13,0.32701,15.375,0.01,2015,1,0.01,0,NA,NA,NA,0.32701,NA,NA,NA,NA
2015-09-14,0.3226,14.91,0.01,2015,1,0.01,0,NA,NA,NA,0.3226,NA,NA,NA,NA
2015-09-15,0.32829,14.200000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.32829,NA,NA,NA,NA
2015-09-16,0.32676,9.875,0.01,2015,1,0.01,0,NA,NA,NA,0.32676,NA,NA,NA,NA
2015-09-17,0.32575,6.754999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.32575,NA,NA,NA,NA
2015-09-18,0.32748,6.34,0.01,2015,1,0.01,0,NA,NA,NA,0.32748,NA,NA,NA,NA
2015-09-19,0.32605,8.135,0.01,2015,1,0.01,0,NA,NA,NA,0.32605,NA,NA,NA,NA
2015-09-20,0.32594,8.040000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.32594,NA,NA,NA,NA
2015-09-21,0.32461,10.729999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.32461,NA,NA,NA,NA
2015-09-22,0.3237,13.16,0.01,2015,1,0.01,0,NA,NA,NA,0.3237,NA,NA,NA,NA
2015-09-23,0.32369,14.245000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.32369,NA,NA,NA,NA
2015-09-24,0.32348,13.99,0.01,2015,1,0.01,0,NA,NA,NA,0.32348,NA,NA,NA,NA
2015-09-25,0.3223,14.44,0.01,2015,1,0.01,0,NA,NA,NA,0.3223,NA,NA,NA,NA
2015-09-26,0.32503,15.834999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.32503,NA,NA,NA,NA
2015-09-27,0.32398,15.775,0.01,2015,1,0.01,0,NA,NA,NA,0.32398,NA,NA,NA,NA
2015-09-28,0.32383,14.245,0.01,2015,1,0.01,0,NA,NA,NA,0.32383,NA,NA,NA,NA
2015-09-29,0.32365,13.629999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.32365,NA,NA,NA,NA
2015-09-30,0.32356,12.975000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.32356,NA,NA,NA,NA
2015-10-01,0.32212,13.399999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.32212,NA,NA,NA,NA
2015-10-02,0.32266,15.040000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.32266,NA,NA,NA,NA
2015-10-03,0.32278,10.895,0.01,2015,1,0.01,0,NA,NA,NA,0.32278,NA,NA,NA,NA
2015-10-04,0.3249,9.834999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.3249,NA,NA,NA,NA
2015-10-05,0.32378,10.184999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.32378,NA,NA,NA,NA
2015-10-06,0.32424,10.935,0.01,2015,1,0.01,0,NA,NA,NA,0.32424,NA,NA,NA,NA
2015-10-07,0.32277,10.175,0.01,2015,1,0.01,0,NA,NA,NA,0.32277,NA,NA,NA,NA
2015-10-08,0.3239,10.43,0.01,2015,1,0.01,0,NA,NA,NA,0.3239,NA,NA,NA,NA
2015-10-09,0.3234,11.67,0.01,2015,1,0.01,0,NA,NA,NA,0.3234,NA,NA,NA,NA
2015-10-10,0.32391,11.829999999999998,0.01,2015,1,0.01,0,NA,NA,NA,0.32391,NA,NA,NA,NA
2015-10-11,0.32204,12.445,0.01,2015,1,0.01,0,NA,NA,NA,0.32204,NA,NA,NA,NA
2015-10-12,0.32286,9.015,0.01,2015,1,0.01,0,NA,NA,NA,0.32286,NA,NA,NA,NA
2015-10-13,0.3223,8.405,0.01,2015,1,0.01,0,NA,NA,NA,0.3223,NA,NA,NA,NA
2015-10-14,0.32172,10.209999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.32172,NA,NA,NA,NA
2015-10-15,0.3215,10.92,0.01,2015,1,0.01,0,NA,NA,NA,0.3215,NA,NA,NA,NA
2015-10-16,0.32121,10.125,0.01,2015,1,0.01,0,NA,NA,NA,0.32121,NA,NA,NA,NA
2015-10-17,0.32108,10.315,0.01,2015,1,0.01,0,NA,NA,NA,0.32108,NA,NA,NA,NA
2015-10-18,0.32117,9.934999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.32117,NA,NA,NA,NA
2015-10-19,0.30842,9.655000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.30842,NA,NA,NA,NA
2015-10-20,0.31932,6.605,0.01,2015,1,0.01,0,NA,NA,NA,0.31932,NA,NA,NA,NA
2015-10-21,0.31991000000000003,5.615,0.01,2015,1,0.01,0,NA,NA,NA,0.31991000000000003,NA,NA,NA,NA
