V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
23.733617462171537,39.913749673694696,66.14480934014018,-27.14084037111562,-104.87287350187208,-35.82384091035369,-57.49007650389478,-8.793332857006963,65.21544425325533,-57.37259378776872,38.97902914028346,-31.143357609202486,2.824733889496028,1.6323174197691293,27.968147920444615,-23.69081776657038,-47.73824953073184,3.2414888092916114,15.55373852713874,-70.00224089384672,-84.2286763337071,-106.10413384533831,-39.080262018591156,-53.78979898898017,-68.28094998412861,-4.54217733362242,37.987546699829,135.31896489185198,-36.04591717300878,-17.88872827084489
39.913749673694696,67.6641083734116,110.81281018296735,-45.509471668317794,-176.4253886421354,-59.90462982012583,-97.35041634216014,-14.061295254986042,109.47816718996891,-97.03322224754626,65.6877302815091,-52.76132124218598,3.576504581344885,2.2352453705315507,47.80228663863493,-40.207127782359535,-80.03326118907508,4.535195215951496,27.569143250175344,-118.54741045866072,-141.41461402441772,-178.87634099325078,-64.66393753311951,-90.02648204609567,-115.3052645845633,-7.445161265786234,64.32121309954462,228.42515772533255,-60.4708857682634,-29.50022476260551
66.14480934014018,110.81281018296735,184.67912454665802,-75.74659574518901,-292.23271206250024,-100.10946534137467,-159.6968700991357,-25.080352475709272,181.90883869846547,-159.46372187532214,108.52641966541087,-86.49086143970086,8.798498453749852,4.951262682370589,77.3413815972161,-65.73739826260979,-133.2420410044995,9.756646327919507,42.23425641075468,-194.44585207603916,-234.92881019487484,-295.3641496843871,-109.75079455019102,-150.25257483438872,-189.92249798471133,-12.811671724076158,105.52601515140152,376.455910951357,-100.57644125236368,-50.31577663168831
-27.14084037111562,-45.509471668317794,-75.74659574518901,31.070659391431498,119.91446216251893,41.051849915887594,65.57732231311981,10.236751929160233,-74.62694353062447,65.47274390444814,-44.54119749430619,35.51814873215933,-3.522587759859536,-1.993591911026823,-31.792295277077407,27.000931758980563,54.6538394388244,-3.9349801532197075,-17.435123191744804,79.84721826065902,96.3794231156297,121.22777456114906,44.95436055634467,61.619949833856325,77.96528252141674,5.242476061723297,-43.33248341885395,-154.53285646082085,41.2578265971937,20.602234104633627
-104.87287350187208,-176.4253886421354,-292.23271206250024,119.91446216251893,463.41277659863755,158.26076309141575,254.1041034840271,38.77953738119524,-288.1499587947237,253.57240373070894,-172.2525672972472,137.65515295518216,-12.35883409823141,-7.159324908471404,-123.66464595770249,104.722050733764,210.91705593941924,-14.227398977959202,-68.87599505521128,309.4084604207942,372.16061745696373,468.893205276952,172.5749965788476,237.63807761188895,301.7660332688368,20.050489136995,-167.90305054467484,-598.0298737743213,159.26230529023928,78.9845438840158
-35.82384091035369,-59.90462982012583,-100.10946534137467,41.051849915887594,158.26076309141575,54.28952257255837,86.35379600176714,13.7334004358468,-98.56198759980454,86.25216891811033,-58.74969540568893,46.763535690287135,-5.007394733468567,-2.7867509886992163,-41.729647302479215,35.52783450030232,72.21505654475523,-5.4731766334992065,-22.582754448972924,105.14182061806177,127.28551110161254,159.87827745670498,59.659174330612416,81.46588489964925,102.76360372267798,6.978710946780349,-57.062637518662825,-203.71132665323836,54.50267122554242,27.37128787646762
-57.49007650389478,-97.35041634216014,-159.6968700991357,65.57732231311981,254.1041034840271,86.35379600176714,140.08330555864106,20.401507902585344,-157.7279463694857,139.65084942812481,-94.58628788273589,75.91635100854451,-5.390929000248938,-3.32359495586302,-68.69585467691918,57.838102471679065,115.32754339205229,-6.7191850254777545,-39.42139278461856,170.5829639064338,203.73576386976362,257.55678293343647,93.35518154883927,129.7588715589022,165.98401267115815,10.763178002071749,-92.55660254425668,-328.8397143389281,87.13005969160402,42.61002518045086
-8.793332857006963,-14.061295254986042,-25.080352475709272,10.236751929160233,38.77953738119524,13.7334004358468,20.401507902585344,4.238193526535855,-24.428134543221717,20.518968493458352,-14.259046778481087,11.018255834498053,-2.6286746459077093,-1.2915043341402257,-9.328962083077437,8.285288812522657,18.023745507016717,-2.435728307358283,-3.8604970512960706,24.828926291801093,31.525100495476647,38.72307096547128,15.906595652713145,20.51367211090737,24.65883373564307,1.9439332254632027,-13.48665721134385,-48.985114137478234,13.556207207657064,7.414368991086613
65.21544425325533,109.47816718996891,181.90883869846547,-74.62694353062447,-288.1499587947237,-98.56198759980454,-157.7279463694857,-24.428134543221717,179.27165057143606,-157.4488225523756,107.05745454564364,-85.43481321116502,8.190929928811713,4.671624231198974,76.57077645836529,-64.96431548165654,-131.26693851924526,9.24187195052549,42.222708387794576,-192.05242723097876,-231.53060387828683,-291.3942060301766,-107.77216029737056,-147.9626652335863,-187.44956734286458,-12.55181401326664,104.22311579429036,371.5185273791819,-99.10177809265964,-49.368201631709574
-57.37259378776872,-97.03322224754626,-159.46372187532214,65.47274390444814,253.57240373070894,86.25216891811033,139.65084942812481,20.518968493458352,-157.4488225523756,139.24551134651998,-94.36343315092738,75.67655466765673,-5.637098700674961,-3.4285429886970427,-68.38735527169761,57.63985064832693,115.146670483551,-6.906137022194222,-39.0314986851897,170.05424700240346,203.37109781485063,256.93473365480565,93.39633543228386,129.58878117064262,165.5408499557097,10.783578573773363,-92.27193477063554,-327.98061146721216,86.9845888281046,42.65092731787386
38.97902914028346,65.6877302815091,108.52641966541087,-44.54119749430619,-172.2525672972472,-58.74969540568893,-94.58628788273589,-14.259046778481087,107.05745454564364,-94.36343315092738,64.05160177538994,-51.245258202358585,4.344688341472486,2.553138422468713,46.12579313554059,-39.00030301493953,-78.34056599241818,5.0937889568131824,25.89872568581182,-115.17440791833933,-138.27410379893266,-174.37021016440798,-63.91786676777231,-88.2332426369496,-112.26053533256444,-7.411225470986367,62.498492502998054,222.45597509267182,-59.162619086895205,-29.233330593914214
-31.143357609202486,-52.76132124218598,-86.49086143970086,35.51814873215933,137.65515295518216,46.763535690287135,75.91635100854451,11.018255834498053,-85.43481321116502,75.67655466765673,-51.245258202358585,41.14303844312978,-2.8661053545786466,-1.776885572464029,-37.24917113586049,31.348773220780696,62.463349141207146,-3.597558850098689,-21.4204866120143,92.44569070904494,110.35623904215926,139.543103575628,50.52316361807101,70.27254753692132,89.93830759707866,5.821650420667845,-50.15964735382244,-178.17756212407102,47.19295931423919,23.05559396241245
2.824733889496028,3.576504581344885,8.798498453749852,-3.522587759859536,-12.35883409823141,-5.007394733468567,-5.390929000248938,-2.6286746459077093,8.190929928811713,-5.637098700674961,4.344688341472486,-2.8661053545786466,2.8908737693222752,1.3035693057580733,1.6596822374189542,-2.024707828646712,-6.225601639466444,2.3795098697827086,-1.2207878391776037,-6.543415019814862,-10.538527892208377,-11.67771259493657,-6.955700998331335,-7.346049228256957,-7.09415585629473,-0.9619903394325405,3.5722015459758416,14.247179829616355,-4.6145235517616054,-3.3995530189242573
