3,4,2,1,5
-9.060045900688047,-10.91070323810402,-8.486054858130556,-5.97689875314712,-6.0148846273179135
-7.062750313143214,-9.930739600929172,-9.357046994803175,-6.495890219241507,-6.104676534624788
-8.95936672247648,-9.93006897375612,-9.24572666809071,-6.432971135677334,-6.091834891939725
-9.115796289187616,-9.555921247375778,-8.393964051762488,-10.176875832961642,-6.021340070580143
-9.115194966018816,-9.692018138313449,-8.3719139193162,-5.743257876839733,-6.096071190831958
-9.361110333391355,-10.226934262573781,-8.501723149081432,-9.785575615884024,-6.095052367151405
-19.070153208484736,-10.117123876856374,-9.481515510500685,-5.6139909090175015,-5.9480535700676045
-7.4658844437397915,-9.763059034935258,-8.782185657106664,-5.3926690701785045,-6.145141020499221
-6.961384122490682,-9.598199421542919,-24.020670910494612,-5.3635717602232065,-6.4803267025807525
-7.32545059494232,-6.958274514326288,-9.013853102690497,-5.373738279697405,-6.953423784870484
-7.405330550058383,-8.501469908799518,-7.144566557290742,-5.28074146202824,-7.5268055568241286
-11.531559105811366,-7.797319414153506,-6.722978163114635,-5.230839944702617,-9.328219458763737
-10.05710205788895,-19.316263383529922,-7.8905099511287355,-5.211482819590062,-10.301322455836994
-15.890308293401073,-27.340915163761277,-8.757358357539331,-5.204148247312406,-5.3837051940791065
-57.358841521837725,-174.743013800184,-19.810250061198,-8.873135371779089,-7.634184093602683
-44.394322682186754,-174.84930064592484,-19.535331944310443,-9.256887709420571,-6.573214807360273
-47.57132831776103,-169.87553611736405,-166.41808143359083,-37.747050005432186,-6.732545070250129
-181.5032173837249,-170.54201030986624,-170.954546013353,-170.63691669126175,-6.031050672736616
-158.29121170368813,-178.4329325654359,-155.86516302060872,-170.77616824198267,-6.415073503657673
-155.6187139288371,-159.69364311070325,-171.17734757703957,-170.65139138384995,-170.63092382411654
-159.54906076860496,-183.53668961192363,-171.5465358677342,-170.7998636922745,-170.57149887471513
-184.8097932023428,-171.20345329723293,-171.6315967598278,-170.58294884437825,-155.475388357817
-184.83929379200964,-170.60519498430662,-172.23080376660405,-170.90193732844642,-170.79965296564384
-155.65105714869938,-184.57718383824113,-175.2056392341489,-170.91818674753918,-170.8319069919916
-156.00541251869765,-184.71378565197938,-158.9752915189698,-171.47180000574883,-171.16204265828017
-156.8224158937797,-171.12471476551846,-159.32863848959556,-171.22158788445475,-171.01286915134943
-18.287726435622226,-45.11011548118812,-45.461648369072094,-44.510389248428325,-44.89762066525033
-1.805236697885601,-0.8347766305694175,-2.156481781036449,0.5999486653363686,1.2660529379071386
-58.94800747264694,-61.0476283798222,-63.158407565577114,-59.837499677015536,-61.19732120183097
-44.651291363019816,-44.564186770782165,-49.080147255681545,44.131943148428924,45.07722633775355
