date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2020-05-12,0.34227,5.95,0.01,2020,1,0.01,0,0.3673073400571126,0.350419714272346,0.3841949658418792,0.34227,0.3673073400571126,0.3841949658418792,0.350419714272346,0.025037340057112556
2020-05-13,0.34356,5.745,0.01,2020,1,0.01,0,0.3688797666048039,0.3519933421661234,0.38576619104348453,0.34356,0.3688797666048039,0.38576619104348453,0.3519933421661234,0.02531976660480395
2020-05-14,0.35089,6.795,0.01,2020,1,0.01,0,0.370451812292074,0.3535671577119699,0.3873364668721782,0.35089,0.370451812292074,0.3873364668721782,0.3535671577119699,0.019561812292074043
2020-05-15,0.34725,10.04,0.01,2020,1,0.01,0,0.3720214264304814,0.3551391541620667,0.3889036986988961,0.34725,0.3720214264304814,0.3889036986988961,0.3551391541620667,0.024771426430481414
2020-05-16,0.34768,16.155,0.01,2020,1,0.01,0,0.3735859468588851,0.35670647159578567,0.3904654221219845,0.34768,0.3735859468588851,0.3904654221219845,0.35670647159578567,0.025905946858885087
2020-05-17,0.35734,11.11,0.01,2020,1,0.01,0,0.3751434113522854,0.3582670579269961,0.3920197647775747,0.35734,0.3751434113522854,0.3920197647775747,0.3582670579269961,0.017803411352285414
2020-05-18,0.35712,9.175,0.01,2020,1,0.01,0,0.37669160238342947,0.3598186887045706,0.39356451606228826,0.35712,0.37669160238342947,0.39356451606228826,0.3598186887045706,0.019571602383429476
2020-05-19,0.35993000000000003,9.31,0.01,2020,1,0.01,0,0.3782273762593999,0.361358094396647,0.3950966581221528,0.35993000000000003,0.3782273762593999,0.3950966581221528,0.361358094396647,0.018297376259399867
2020-05-20,0.35001,12.030000000000001,0.01,2020,1,0.01,0,0.3797490288487935,0.3628834918261172,0.3966145658714698,0.35001,0.3797490288487935,0.3966145658714698,0.3628834918261172,0.029739028848793536
2020-05-21,0.35273,13.969999999999999,0.01,2020,1,0.01,0,0.38125524217836504,0.36439344900466564,0.3981170353520644,0.35273,0.38125524217836504,0.3981170353520644,0.36439344900466564,0.02852524217836505
2020-05-22,0.3659,14.405,0.01,2020,1,0.01,0,0.38274315727854524,0.3658850125383756,0.39960130201871485,0.3659,0.38274315727854524,0.39960130201871485,0.3658850125383756,0.01684315727854524
2020-05-23,0.36314,14.68,0.01,2020,1,0.01,0,0.3842098179820985,0.36735508569622066,0.4010645502679763,0.36314,0.3842098179820985,0.4010645502679763,0.36735508569622066,0.021069817982098504
2020-05-24,0.36461,15.620000000000001,0.01,2020,1,0.01,0,0.3856543897950427,0.36880271191645575,0.4025060676736296,0.36461,0.3856543897950427,0.4025060676736296,0.36880271191645575,0.021044389795042695
2020-05-25,0.3638,18.61,0.01,2020,1,0.01,0,0.3870743366991078,0.37022514657117317,0.40392352682704247,0.3638,0.3870743366991078,0.40392352682704247,0.37022514657117317,0.023274336699107778
2020-05-26,0.36528,21.244999999999997,0.01,2020,1,0.01,0,0.3884678132492728,0.3716205362797902,0.40531509021875556,0.36528,0.3884678132492728,0.40531509021875556,0.3716205362797902,0.023187813249272826
2020-05-27,0.36771,21.775,0.01,2020,1,0.01,0,0.3898318338328617,0.37298566435667585,0.40667800330904746,0.36771,0.3898318338328617,0.40667800330904746,0.37298566435667585,0.022121833832861704
2020-05-28,0.3904,23.22,0.01,2020,1,0.01,0,0.3911647379989589,0.37431882722788,0.40801064877003773,0.3904,0.3911647379989589,0.40801064877003773,0.37431882722788,7.647379989588754e-4
2020-05-29,0.38464,20.86,0.01,2020,1,0.01,0,0.39246651453586495,0.3756201826479334,0.40931284642379645,0.38464,0.39246651453586495,0.40931284642379645,0.3756201826479334,0.00782651453586497
2020-05-30,0.37356,16.775,0.01,2020,1,0.01,0,0.3937344467222233,0.37688675952785516,0.4105821339165914,0.37356,0.3937344467222233,0.4105821339165914,0.37688675952785516,0.020174446722223294
2020-05-31,0.37025,14.75,0.01,2020,1,0.01,0,0.3949667988954404,0.3781168084342579,0.4118167893566229,0.37025,0.3949667988954404,0.4118167893566229,0.3781168084342579,0.024716798895440373
2020-06-01,0.3901,11.049999999999999,0.01,2020,1,0.01,0,0.3961616054234873,0.3793082626105435,0.41301494823643103,0.3901,0.3961616054234873,0.41301494823643103,0.3793082626105435,0.006061605423487271
2020-06-02,0.37505,14.63,0.01,2020,1,0.01,0,0.39731636919901187,0.3804586109662819,0.41417412743174187,0.37505,0.39731636919901187,0.41417412743174187,0.3804586109662819,0.02226636919901187
2020-06-03,0.37814,22.314999999999998,0.01,2020,1,0.01,0,0.3984296880016145,0.3815665525267518,0.4152928234764772,0.37814,0.3984296880016145,0.4152928234764772,0.3815665525267518,0.020289688001614514
2020-06-04,0.38,23.495,0.01,2020,1,0.01,0,0.399500218537594,0.3826308014702907,0.41636963560489726,0.38,0.399500218537594,0.41636963560489726,0.3826308014702907,0.019500218537593983
2020-06-05,0.4002,21.555,0.01,2020,1,0.01,0,0.4005264875835112,0.3836499343190547,0.41740304084796775,0.4002,0.4005264875835112,0.41740304084796775,0.3836499343190547,3.2648758351122575e-4
2020-06-06,0.38288,21.65,0.01,2020,1,0.01,0,0.40150726141415893,0.38462285557496456,0.41839166725335325,0.38288,0.40150726141415893,0.41839166725335325,0.38462285557496456,0.018627261414158935
2020-06-07,0.38561,18.34,0.01,2020,1,0.01,0,0.402441331658243,0.3855484907467036,0.4193341725697823,0.38561,0.402441331658243,0.4193341725697823,0.3855484907467036,0.016831331658242965
2020-06-08,0.38548,15.355,0.01,2020,1,0.01,0,0.40332822769116183,0.3864265304344121,0.42022992494791156,0.38548,0.40332822769116183,0.42022992494791156,0.3864265304344121,0.017848227691161844
2020-06-09,0.40086,19.095,0.01,2020,1,0.01,0,0.40416635562878217,0.3872555153897227,0.42107719586784165,0.40086,0.40416635562878217,0.42107719586784165,0.3872555153897227,0.003306355628782176
2020-06-10,0.39584,19.445,0.01,2020,1,0.01,0,0.40495495634630524,0.3880347940762473,0.4218751186163632,0.39584,0.40495495634630524,0.4218751186163632,0.3880347940762473,0.009114956346305214
2020-06-11,0.40307,21.490000000000002,0.01,2020,1,0.01,0,0.40569249315013434,0.38876301823181625,0.42262196806845237,0.40307,0.40569249315013434,0.42262196806845237,0.38876301823181625,0.002622493150134353
2020-06-12,0.3972,18.985,0.01,2020,1,0.01,0,0.40637834067677214,0.38943990652752214,0.42331677482602215,0.3972,0.40637834067677214,0.42331677482602215,0.38943990652752214,0.009178340676772145
2020-06-13,0.39409,11.545,0.01,2020,1,0.01,0,0.40701208825629986,0.3900650950468156,0.4239590814657841,0.39409,0.40701208825629986,0.4239590814657841,0.3900650950468156,0.012922088256299868
2020-06-14,0.39363,11.44,0.01,2020,1,0.01,0,0.40759335805679536,0.39063843780965524,0.42454827830393554,0.39363,0.40759335805679536,0.42454827830393554,0.39063843780965524,0.013963358056795383
2020-06-15,0.39669,12.035,0.01,2020,1,0.01,0,0.408122208630608,0.39116013486729806,0.425084282393918,0.39669,0.408122208630608,0.425084282393918,0.39116013486729806,0.01143220863060801
2020-06-16,0.39755,13.685,0.01,2020,1,0.01,0,0.4085984420072596,0.39163011385949653,0.4255667701550227,0.39755,0.4085984420072596,0.4255667701550227,0.39163011385949653,0.011048442007259573
2020-06-17,0.40025,16.535,0.01,2020,1,0.01,0,0.40902197739581414,0.3920483739331526,0.42599558085847566,0.40025,0.40902197739581414,0.42599558085847566,0.3920483739331526,0.008771977395814146
2020-06-18,0.40477,19.465,0.01,2020,1,0.01,0,0.4093933440334992,0.39241554074242413,0.4263711473245742,0.40477,0.4093933440334992,0.4263711473245742,0.39241554074242413,0.004623344033499177
2020-06-19,0.40379,20.815,0.01,2020,1,0.01,0,0.409712808533238,0.39273191609630215,0.4266937009701738,0.40379,0.409712808533238,0.4266937009701738,0.39273191609630215,0.005922808533238011
2020-06-20,0.42508,21.815,0.01,2020,1,0.01,0,0.40998129459175947,0.3929984236776918,0.42696416550582716,0.42508,0.40998129459175947,0.42696416550582716,0.3929984236776918,-0.015098705408240543
2020-06-21,0.41006,22.235,0.01,2020,1,0.01,0,0.41019922744927273,0.39321548466214823,0.4271829702363972,0.41006,0.41019922744927273,0.4271829702363972,0.39321548466214823,1.3922744927274966e-4
2020-06-22,0.4226,22.065,0.01,2020,1,0.01,0,0.41036824870088967,0.39338498559958346,0.4273515118021959,0.4226,0.41036824870088967,0.4273515118021959,0.39338498559958346,-0.012231751299110305
