V1,V2,V3,V4,V5,V6,V7
74.99091550208462,222.27953493719815,107.91326338210644,-64.3824817945095,31.78369759418233,-151.73215104064766,98.495309304466
222.27953493719815,659.2894570270802,320.2346109972726,-190.9737090380169,94.66919768723841,-450.272140167874,292.5035278113859
107.91326338210644,320.2346109972726,155.63305490269005,-92.76416381020866,46.109417198314304,-218.79671775786576,142.22530105061105
-64.3824817945095,-190.9737090380169,-92.76416381020866,55.320228639234955,-27.43408891109173,130.43709186052993,-84.73464037319106
31.78369759418233,94.66919768723841,46.109417198314304,-27.43408891109173,14.750868594916065,-64.97680907854564,42.62760334839157
-151.73215104064766,-450.272140167874,-218.79671775786576,130.43709186052993,-64.97680907854564,307.6813661408693,-200.00845197124545
98.495309304466,292.5035278113859,142.22530105061105,-84.73464037319106,42.62760334839157,-200.00845197124545,130.21701135899195
