tmin_1_1,tmax_1_1,prcp_1_1
-0.09305339554173142,-0.22676056338028172,-0.22891566265060243
0.0863141524105755,-0.07239436619718309,-0.09397590361445785
7.776049766718973e-4,-0.26281690140845076,-0.13012048192771086
0.06609642301710739,-0.06507042253521123,-0.344578313253012
0.28071539657853817,0.34563380281690137,-0.3710843373493976
-0.1443753240020736,-0.11126760563380278,-0.41927710843373495
0.03084499740798341,-0.027323943661971772,-0.19518072289156624
-0.14748574390876096,-0.2729577464788733,-0.327710843373494
0.050025920165889026,0.08084507042253519,-0.2614457831325301
-0.025660964230171057,-0.12309859154929581,-0.18313253012048192
-0.10393986521513732,-0.3236619718309859,-0.23975903614457833
0.2978227060653189,0.3022535211267606,-0.18313253012048192
-0.3263348885432866,-0.5,-0.27469879518072293
-0.08786936236391912,-0.20197183098591553,-0.19879518072289154
0.12208398133748055,-0.08028169014084513,0.06144578313253013
-0.28641783307413166,-0.29774647887323946,-0.2506024096385542
0.06765163297045107,-0.06394366197183099,-0.3469879518072289
0.24027993779160195,-0.00873239436619716,-0.23493975903614456
-0.1443753240020736,-0.16704225352112673,-0.35903614457831323
-0.14748574390876096,-0.2729577464788733,-0.327710843373494
0.023587350959046183,-0.21718309859154933,0.01927710843373498
0.149559357179886,-0.04704225352112679,-0.21807228915662652
0.06609642301710739,-0.06507042253521123,-0.344578313253012
-0.10860549507516842,-0.22676056338028172,-0.20602409638554214
-0.012182477967858985,-0.22788732394366196,-0.18795180722891563
-0.3107827890098496,-0.4211267605633803,-0.26746987951807233
0.06609642301710739,-0.06507042253521123,-0.344578313253012
0.06817003628823226,-0.0628169014084507,-0.3469879518072289
0.014774494556765161,-0.02394366197183101,-0.1963855421686747
-0.2013996889580093,-0.41492957746478876,-0.2650602409638554
0.18066355624676,0.1709859154929576,-0.2542168674698795
-0.07231726283048212,-0.23295774647887324,-0.20963855421686745
-0.04380508035251418,-0.13042253521126757,-0.08915662650602407
0.309227579056506,0.3388732394366196,-0.24819277108433735
-0.24909279419388286,-0.4769014084507042,-0.46626506024096387
0.20036288232244692,0.059436619718309935,-0.12048192771084337
0.24131674442716444,0.19408450704225344,-0.1493975903614458
-0.2013996889580093,-0.41492957746478876,-0.2650602409638554
0.2781233799896321,0.21267605633802822,0.050602409638554224
-0.053136340072576393,-0.21380281690140845,-0.1927710843373494
0.11638154484188701,-0.10338028169014091,0.27710843373493976
0.2454639709694143,0.2509859154929578,-0.06385542168674696
0.19517884914463457,0.08084507042253519,0.051807228915662695
0.22213582166925872,0.13323943661971838,-0.09397590361445785
0.26153447382063255,0.09042253521126753,-0.0072289156626506035
-0.05469155002592013,0.03915492957746469,-0.45783132530120485
-0.26620010368066355,-0.28591549295774643,-0.40120481927710844
0.041213063763608226,-0.054929577464788715,-0.05301204819277111
0.10860549507516848,0.0166197183098592,-0.136144578313253
-0.002851218247796772,-0.2752112676056338,-0.07228915662650603
-0.12467599792638673,-0.1467605633802817,-0.3168674698795181
0.06609642301710739,-0.06507042253521123,-0.344578313253012
0.06972524624157594,-0.06338028169014087,-0.3481927710843373
0.2475375842405393,0.3861971830985915,-0.4879518072289157
0.0044064282011405664,-0.1856338028169014,-0.0012048192771084154
-0.2013996889580093,-0.41492957746478876,-0.2650602409638554
-0.10290305857957488,-0.32309859154929577,-0.24578313253012046
0.1075686884396061,-0.12084507042253517,-0.038554216867469904
0.06609642301710739,-0.06507042253521123,-0.344578313253012
0.10912389839294978,-0.060563380281690116,-0.05783132530120483
-0.18947641264904092,-0.3614084507042254,-0.15903614457831328
0.19932607568688443,0.10676056338028173,-0.2542168674698795
0.06661482633488858,-0.07802816901408449,-0.04698795180722892
0.14437532400207365,0.11352112676056336,-0.1819277108433735
0.4170554691550027,0.36197183098591545,-0.14216867469879518
0.4040953862104718,0.3574647887323944,0.06867469879518073
0.017366511145671337,-0.08647887323943665,-0.19036144578313252
-0.03965785381026432,-0.1287323943661972,-0.2759036144578313
-0.04484188698807662,0.009295774647887223,-0.3204819277108434
0.21798859512700897,0.009295774647887223,-0.19759036144578312
0.03084499740798341,-0.06338028169014087,-0.1602409638554217
0.0857957490927943,0.023943661971831065,-0.20843373493975903
-0.15889061689994816,-0.347887323943662,-0.1397590361445783
0.29367547952306905,0.16309859154929585,-0.01807228915662651
0.027734577501296043,-0.00873239436619716,-0.3373493975903614
-0.23198548470710212,-0.3771830985915493,-0.3313253012048193
0.057283566614826364,-0.03126760563380282,-0.3481927710843373
0.06609642301710739,-0.06507042253521123,-0.344578313253012
-0.1526697770865733,-0.19239436619718314,-0.3060240963855422
-0.04069466044582676,-0.006478873239436633,-0.21686746987951805
-0.10393986521513732,-0.3236619718309859,-0.23975903614457833
-0.12104717470191806,-0.30281690140845074,-0.172289156626506
-0.03395541731467078,-0.13605633802816908,-0.1963855421686747
0.13452566096423024,0.14394366197183106,-0.35903614457831323
-0.227319854847071,-0.2205633802816902,-0.3024096385542169
-0.29004665629860027,-0.4628169014084507,-0.1325301204819277
0.06298600311041991,0.08816901408450706,-0.40120481927710844
-0.18740279937791599,-0.3276056338028169,-0.1855421686746988
0.280196993260757,0.21549295774647892,-0.1566265060240964
-0.14748574390876096,-0.2729577464788733,-0.327710843373494
0.11119751166407477,-0.04366197183098591,-0.15903614457831328
0.1075686884396061,-0.05211267605633807,-0.1807228915662651
0.1594090202177294,0.05718309859154924,-0.28433734939759037
-0.05883877656817005,-0.1574647887323944,-0.3373493975903614
0.06609642301710739,-0.06507042253521123,-0.344578313253012
0.24339035769828932,0.16309859154929585,-0.24578313253012046
0.3812856402280975,0.2870422535211268,-0.11204819277108435
-0.12260238465526174,-0.16873239436619714,-0.19518072289156624
0.040694660445826814,-0.1676056338028169,-0.1614457831325301
0.011145671332296492,-0.22225352112676056,0.04216867469879515
-0.04069466044582676,-0.02112676056338031,-0.3650602409638554
-0.21176775531363395,-0.21718309859154933,-0.3542168674698795
-0.10393986521513732,-0.3236619718309859,-0.23975903614457833
0.023587350959046183,-0.1326760563380282,-0.040963855421686735
0.040694660445826814,-0.1676056338028169,-0.1614457831325301
-0.1003110419906687,-0.1861971830985915,-0.163855421686747
-0.05883877656817005,-0.1574647887323944,-0.3373493975903614
-0.12260238465526174,-0.16873239436619714,-0.19518072289156624
-0.1003110419906687,-0.1861971830985915,-0.163855421686747
0.15370658372213586,0.06901408450704227,-0.13132530120481928
-0.10082944530844995,-0.10788732394366202,-0.45421686746987955
-0.10393986521513732,-0.3236619718309859,-0.23975903614457833
0.06298600311041991,0.08816901408450706,-0.40120481927710844
-0.11171591498185585,-0.07915492957746473,-0.4614457831325301
0.07128045619491963,-0.03183098591549294,-0.19156626506024094
-0.1552617936754795,-0.24197183098591551,-0.20843373493975903
-0.030326594090202108,-0.16535211267605637,-0.12168674698795179
0.0857957490927943,0.023943661971831065,-0.20843373493975903
-0.10393986521513732,-0.3236619718309859,-0.23975903614457833
0.20036288232244692,0.059436619718309935,-0.12048192771084337
0.0857957490927943,0.021126760563380254,-0.3060240963855422
0.06609642301710739,-0.06507042253521123,-0.344578313253012
-0.1433385173665111,-0.2402816901408451,-0.28433734939759037
0.15578019699326084,0.2746478873239435,-0.4072289156626506
0.16874027993779162,0.15802816901408456,-0.22409638554216865
0.1288232244686367,-0.018309859154929553,-0.06506024096385543
0.06609642301710739,-0.06507042253521123,-0.344578313253012
0.04173146708138942,-0.026760563380281654,-0.13132530120481928
0.2781233799896321,0.21267605633802822,0.050602409638554224
0.036547433903577065,-0.18788732394366203,-0.11927710843373496
-0.10186625194401239,-0.32084507042253524,-0.24939759036144576
0.29367547952306905,0.16309859154929585,-0.01807228915662651
0.2454639709694143,0.2509859154929578,-0.06385542168674696
0.052617936754795314,-0.1270422535211268,-0.2530120481927711
0.14126490409538628,0.06619718309859146,-0.044578313253012036
0.1075686884396061,-0.05211267605633807,-0.1807228915662651
0.47407983411093835,0.5,-0.21084337349397592
0.00596163815448425,-0.12028169014084505,-0.09277108433734937
-0.017884914463452528,-0.12422535211267605,-0.3614457831325301
-0.1552617936754795,-0.24197183098591551,-0.20843373493975903
0.02669777086573355,-0.038591549295774685,-0.327710843373494
-0.2382063245204769,-0.01323943661971827,-0.41445783132530123
