date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2015-09-16,0.35808,20.935000000000002,0.01,2015,1,0.01,0,NA,NA,NA,0.35808,NA,NA,NA,NA
2015-09-17,0.35899,18.04,0.01,2015,1,0.01,0,NA,NA,NA,0.35899,NA,NA,NA,NA
2015-09-18,0.35644,14.105,0.01,2015,1,0.01,0,NA,NA,NA,0.35644,NA,NA,NA,NA
2015-09-19,0.35266,10.895,0.01,2015,1,0.01,0,NA,NA,NA,0.35266,NA,NA,NA,NA
2015-09-20,0.34897,14.73,0.01,2015,1,0.01,0,NA,NA,NA,0.34897,NA,NA,NA,NA
2015-09-21,0.34519,16.645,0.01,2015,1,0.01,0,NA,NA,NA,0.34519,NA,NA,NA,NA
2015-09-22,0.344,18.885,0.01,2015,1,0.01,0,NA,NA,NA,0.344,NA,NA,NA,NA
2015-09-23,0.34452,14.67,0.01,2015,1,0.01,0,NA,NA,NA,0.34452,NA,NA,NA,NA
2015-09-24,0.34297,15.790000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.34297,NA,NA,NA,NA
2015-09-25,0.34079,17.095,0.01,2015,1,0.01,0,NA,NA,NA,0.34079,NA,NA,NA,NA
2015-09-26,0.33818,18.835,0.01,2015,1,0.01,0,NA,NA,NA,0.33818,NA,NA,NA,NA
2015-09-27,0.3376,21.19,0.01,2015,1,0.01,0,NA,NA,NA,0.3376,NA,NA,NA,NA
2015-09-28,0.33534,19.59,0.01,2015,1,0.01,0,NA,NA,NA,0.33534,NA,NA,NA,NA
2015-09-29,0.33339,15.809999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.33339,NA,NA,NA,NA
2015-09-30,0.33341,11.17,0.01,2015,1,0.01,0,NA,NA,NA,0.33341,NA,NA,NA,NA
2015-10-01,0.33143,14.135000000000002,0.01,2015,1,0.01,0,NA,NA,NA,0.33143,NA,NA,NA,NA
2015-10-02,0.32862,15.125,0.01,2015,1,0.01,0,NA,NA,NA,0.32862,NA,NA,NA,NA
2015-10-03,0.33081,11.19,0.01,2015,1,0.01,0,NA,NA,NA,0.33081,NA,NA,NA,NA
2015-10-04,0.3322,8.905,0.01,2015,1,0.01,0,NA,NA,NA,0.3322,NA,NA,NA,NA
2015-10-05,0.32984,9.469999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.32984,NA,NA,NA,NA
2015-10-06,0.33148,9.755,0.01,2015,1,0.01,0,NA,NA,NA,0.33148,NA,NA,NA,NA
2015-10-07,0.32834,9.129999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.32834,NA,NA,NA,NA
2015-10-08,0.33016,11.485000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.33016,NA,NA,NA,NA
2015-10-09,0.3268,11.8,0.01,2015,1,0.01,0,NA,NA,NA,0.3268,NA,NA,NA,NA
2015-10-10,0.32782,11.28,0.01,2015,1,0.01,0,NA,NA,NA,0.32782,NA,NA,NA,NA
2015-10-11,0.3262,16.83,0.01,2015,1,0.01,0,NA,NA,NA,0.3262,NA,NA,NA,NA
2015-10-12,0.32716,18.21,0.01,2015,1,0.01,0,NA,NA,NA,0.32716,NA,NA,NA,NA
2015-10-13,0.32672,11.695,0.01,2015,1,0.01,0,NA,NA,NA,0.32672,NA,NA,NA,NA
