V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56
55.47259592570345,-34.057052759609796,2.750334165631908,33.83403801604161,-49.122931930267235,51.04072506187245,-109.36128640833469,-61.52562472317304,12.027001900893483,40.83639097392692,68.5194321271602,26.962757423254725,-28.8253375138767,26.46632143808337,-63.893289469938935,38.662019237320806,61.00318387757331,-8.911422408118652,-35.75466787026418,-29.14021665936003,-23.84298155407009,9.012592645098865,41.392762511174126,18.83428950333038,95.95234623757004,33.127516948265374,21.773184560491124,47.74848313583441,-30.46733311075376,-56.04225974281887,33.68387203130159,-6.4301160057863225,36.445599271505145,19.21186799352327,40.167580514720846,41.86770064465055,56.19573075410432,-0.8841429736061239,14.08419327304474,12.792548651019962,58.24307491724008,-46.906842686892595,-19.698909362733225,9.967240045076652,-46.7119399065665,42.86152443719942,-68.42247354281146,2.0192919428206615,9.470201284192326,-27.020073867851302,-48.31157445455216,-29.64336672583482,49.22604066001065,-19.66478349284005,-16.0180037787895,16.51008871617647
-34.057052759609796,20.922338221266198,-1.6610926231010774,-20.849593385841622,30.204247633479834,-31.26918922614083,67.07133164674121,37.95710086887444,-7.419633451629996,-25.03312805181966,-42.06406146776162,-16.557146750232494,17.727366580883206,-16.281158770741715,39.232814139026715,-23.728455595060947,-37.41721630360502,5.391302532493217,21.978283838344893,17.996318656672152,14.785634334981838,-5.593595977336239,-25.496533162090092,-11.688622400527136,-58.907904111445966,-20.339105814417916,-13.388156565229037,-29.26999064957489,18.630587971141154,34.43718700883272,-20.58464942283873,4.062007286181816,-22.38125573426978,-11.800076505900295,-24.567482448354863,-25.673701789211584,-34.585956786119695,0.5543656406628855,-8.725059891932434,-7.922290660016229,-35.73356720950265,28.916320925350167,11.984115438963727,-6.241986017054851,28.70693611080515,-26.37310613309705,41.933509685126815,-1.2025035007339109,-5.840350307810441,16.531093072343047,29.70576717319065,18.220724525182117,-30.182213425639162,12.087544848218483,9.93895853033518,-10.137804652209416
2.750334165631908,-1.6610926231010774,0.20713312140075316,1.4852334503474636,-2.3249957000463484,2.6866184889960967,-5.5927750001734635,-2.5998205228145594,0.5053939071128688,2.121784769740303,3.404242326691291,1.3297674065271563,-1.3594244409487688,1.2355823292022492,-3.1531407862926972,1.9336121974774536,3.1097636399000748,-0.6405510770488637,-1.7097449731949446,-1.1866364325628895,-0.8206945959043827,0.2985319646909344,1.8495747895153194,0.6237789058813563,4.761530033373979,1.6386221405343688,1.0276255430136605,2.475256409665158,-1.6976005050032912,-2.705417476283576,1.9031155595241447,-0.036008465988063156,1.7900696131034266,0.9371602706018701,2.217534600185957,2.153414456314705,2.580494326595532,-0.009680766399947692,0.5008971587399487,0.465019551774046,2.948690537715181,-2.0386287673751715,-1.2466270407418463,0.19475571964461966,-2.2449865044314583,1.9854565770948116,-3.5722789164946294,0.18866381077160968,0.40348231216495145,-1.4799239736171124,-2.281592058867021,-1.4157164966687865,2.5392638215433947,-0.9404671755580298,-0.5398660076327964,0.8122272124617826
33.83403801604161,-20.849593385841622,1.4852334503474636,21.16153499289304,-30.26436806586271,30.700097699554554,-66.2339382663673,-38.759918993169464,7.583010726237494,24.642767036721636,41.77216218963425,16.46523254765714,-17.774166350558108,16.353413985488157,-39.01017938468469,23.533901306990025,36.973307192549086,-4.89247193214636,-21.981411951505777,-18.480800700887908,-15.532105456347614,5.902990615203257,25.80255891427463,12.335318095320295,58.512369552033654,20.214796549369943,13.421503318368991,28.826526526035554,-18.072385675545398,-34.38243109307273,19.906047035579675,-4.695109590558772,22.274023527840427,11.758538040486577,23.879167284701897,25.324596790600435,34.839490988806,-0.630191442388681,9.12825239235584,8.265201979085912,35.357308107222806,-29.396722687323752,-11.275817298879357,6.899754757648613,-28.684543638512682,26.526317335974497,-41.23914509804067,0.9879262952928466,5.95613845484188,-16.095530686780585,-29.776403299482975,-18.227341664480065,29.75448518198052,-12.088956400738578,-10.46731728214872,10.086118098238902
-49.122931930267235,30.204247633479834,-2.3249957000463484,-30.26436806586271,43.675415178338,-44.948095043370785,96.57250972290673,55.19610243017851,-10.792773002704156,-36.00994536623185,-60.66507154808155,-23.888295742830476,25.638027289032415,-23.559191850060344,56.60293110961016,-34.209028714369744,-53.885061206836006,7.5782460724023135,31.762931714797194,26.213701824241422,21.685626715714676,-8.215500524117514,-36.97649321371508,-17.167887342034565,-84.96280106799068,-29.34073707423259,-19.3624851164579,-42.111350328990135,26.685674468045406,49.74371243758492,-29.459196868813756,6.140430207135419,-32.2993805482202,-17.035860829291966,-35.21119897191412,-36.95349732544556,-50.089813201206574,0.8345254205396891,-12.78193894101051,-11.59535227006993,-51.48027153877048,41.99289378585957,17.01716597725297,-9.300632474410873,41.47684869967157,-38.17793342536575,60.30519767782404,-1.6469094748511637,-8.489914739199214,23.704778673516202,42.96025392390883,26.33500378544343,-43.435768641970675,17.46887315240975,14.587979418339174,-14.629219452743547
51.04072506187245,-31.26918922614083,2.6866184889960967,30.700097699554554,-44.948095043370785,47.322869130943154,-101.01059052935393,-55.59430777207091,10.864575232615351,37.78904019111325,63.06144473439091,24.791099763517437,-26.360736981292288,24.176454004791196,-58.7557036272151,35.613486776501745,56.322926306117445,-8.644309746260657,-32.75306496729554,-26.228797052113663,-21.12344417325416,7.958534227136986,37.62631020784868,16.63326803605273,88.29521731574845,30.474427277814595,19.917985251965685,44.17911819341789,-28.450697735405697,-51.39858378164103,31.51886207639152,-5.281591341370476,33.498705253664184,17.645324724822924,37.47036699366728,38.695356146792435,51.23982199099952,-0.7424510980330841,12.519877964417352,11.390630569081555,53.726172027303036,-42.509614301299045,-18.733122583226905,8.494652805209766,-42.82125785890643,39.118487615813955,-63.36316051921882,2.0603384860185843,8.566607245022325,-25.178791860313844,-44.198508940483066,-27.15498934242593,45.51450413059738,-18.014916307397982,-14.162335422305526,15.179363939233344
-109.36128640833469,67.07133164674121,-5.5927750001734635,-66.2339382663673,96.57250972290673,-101.01059052935393,216.01808190610177,120.19352255578048,-23.49067241283655,-80.74164410011723,-135.099873628526,-53.13737409139479,56.65436971344986,-51.98802703556023,125.92644586921776,-76.26268111047824,-120.4736395272742,18.051901049924435,70.33257783973039,56.816796504269256,46.12218025040462,-17.405694828694223,-81.10678957481683,-36.37501367123718,-189.17480377530302,-65.3011983576095,-42.79874054592681,-94.39861512454347,60.51902557158983,110.30471641764554,-66.97585706090939,11.987437802561665,-71.81118051559666,-37.839569136846066,-79.74202005090041,-82.72805034607724,-110.28268978821589,1.6634287745224126,-27.28776430649754,-24.807397145642188,-114.9713961657982,91.771376939963,39.49457231378298,-18.91749416886566,91.91751132110001,-84.15554592856893,135.33185559418678,-4.199053053320118,-18.50985480437666,53.61214619386843,94.96785689048501,58.309456299169504,-97.28682755468874,38.68311794600263,30.955595786125155,-32.53495603462401
-61.52562472317304,37.95710086887444,-2.5998205228145594,-38.759918993169464,55.19610243017851,-55.59430777207091,120.19352255578048,71.13989447827959,-13.919795541734747,-44.672450615302466,-75.95025187034453,-29.952525229452363,32.425841357372626,-29.851217413973725,70.95951482354758,-42.769354526485316,-67.10920773143064,8.6089998372383,40.065839945020954,33.98355902067011,28.77111681952059,-10.950278742718094,-47.21771139154014,-22.88148355371776,-106.3963148323775,-36.763914987174154,-24.48121778647971,-52.26112158853967,32.59371029251359,62.63031315696408,-35.85810803677026,8.948365996021193,-40.52711626294237,-21.40293361920799,-43.09229039018612,-45.93992391591357,-63.65535021256295,1.1921458468630057,-16.883417576713384,-15.275556019097541,-64.20744472489353,53.876523449931106,20.111423594252813,-12.98406756482972,52.26418252625283,-48.44277293997146,74.72828678066469,-1.6657638747861452,-10.926071782808684,29.06379195976267,54.310896411893836,33.2232739837959,-53.964040763790734,22.034106314634197,19.406593807946308,-18.348793394931008
12.027001900893483,-7.419633451629996,0.5053939071128688,7.583010726237494,-10.792773002704156,10.864575232615351,-23.49067241283655,-13.919795541734747,2.7244223248866426,8.728907488694569,14.846583650122493,5.854985356885492,-6.339762309304938,5.837041368849145,-13.871603471357579,8.360550137270483,13.116217340652419,-1.6763396947935685,-7.8332991711716735,-6.650485235000867,-5.634945402737307,2.1450329518192874,9.23560814152548,4.482608672753029,20.79803841259367,7.187158440090916,4.787384352597363,10.213217385096765,-6.365006388758027,-12.244845509053215,7.002734975006669,-1.7581812749901649,7.923324727630884,4.184897612935189,8.417418586164581,8.977528225427768,12.44891780761533,-0.23525793249188925,3.3074295292230906,2.991421088720726,12.549187431942855,-10.539752892164842,-3.9232341970093603,2.546764472960467,-10.218956697478216,9.472924101511705,-14.602833460365163,0.3235482531058561,2.1381735504269392,-5.677453356092358,-10.6206586564213,-6.49641323185136,10.545716554515112,-4.308044907099679,-3.8006184536303804,3.5875320014972547
40.83639097392692,-25.03312805181966,2.121784769740303,24.642767036721636,-36.00994536623185,37.78904019111325,-80.74164410011723,-44.672450615302466,8.728907488694569,30.195227757919728,50.450593188500406,19.838943332583145,-21.123653066102218,19.37771156846712,-47.01511953922144,28.484425731226928,45.02508859797262,-6.833342238852325,-26.234109277804123,-21.096493165331953,-17.0549054987603,6.430654900674233,30.192466920516864,13.438631232401688,70.64147267015736,24.38183132955586,15.957131002782804,35.29881506196097,-22.685661898123403,-41.15501380852464,25.117196881875827,-4.344713296518784,26.806531828888456,14.121968536520573,29.880631692994562,30.927691933623628,41.08559145691114,-0.6042878132570336,10.096995353397762,9.184591938916505,42.95971899183337,-34.13565666485966,-14.872764784829425,6.925439769086167,-34.28962246759528,31.360354781083895,-50.61707767799966,1.6085116806619482,6.8807953692219,-20.083986551677327,-35.40856986348087,-21.747918019582578,36.373576733280274,-14.42876915849932,-11.44169966043031,12.145425915341143
68.5194321271602,-42.06406146776162,3.404242326691291,41.77216218963425,-60.66507154808155,63.06144473439091,-135.099873628526,-75.95025187034453,14.846583650122493,50.450593188500406,84.63554210863842,33.30345468367593,-35.59759992926638,32.68313599971124,-78.91913631679333,47.75691986829278,75.35951311915134,-11.027418869138053,-44.157417353714095,-35.96750442121717,-29.413947824986604,11.117228014023533,51.10736998550626,23.232578034137628,118.5201844850082,40.91862535886394,26.888890699930997,58.989725165856584,-37.65192208450828,-69.2155744067561,41.629868193814644,-7.913789836156858,45.01580482894015,23.72895731478547,49.63786458458227,51.72253551508023,69.3916046188943,-1.0888741967861633,17.376891378150052,15.784136069178535,71.9476654075849,-57.90974447184291,-24.35942152526068,12.280958597916326,-57.69115459509485,52.92793037910779,-84.5334204790019,2.503348268772298,11.690901342702514,-33.38936437419321,-59.66274351313616,-36.60989569784032,60.81371134585032,-24.286273351548935,-19.75935631952083,20.392636284959398
