log_p
67.73003480699417
66.93377304994202
68.45310122796455
69.41304834383398
68.2259065343321
65.75819312790794
65.26360403930872
54.11069938444278
55.047033495808975
51.08035694946304
52.82928999449338
50.93351669055675
53.864026715195536
48.67364605907834
48.054204107520064
51.805935312231355
48.41985286050893
52.13120542416365
44.527394772205106
52.4390709622975
