date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2014-11-06,0.3212,7.14,0.01,2014,1,0.01,0,NA,NA,NA,0.3212,NA,NA,NA,NA
2014-11-07,0.32063,7.984999999999999,0.01,2014,1,0.01,0,NA,NA,NA,0.32063,NA,NA,NA,NA
2014-11-08,0.31947,9.239999999999998,0.01,2014,1,0.01,0,NA,NA,NA,0.31947,NA,NA,NA,NA
2014-11-09,0.32084,9.674999999999999,0.01,2014,1,0.01,0,NA,NA,NA,0.32084,NA,NA,NA,NA
2014-11-10,0.32116,9.795,0.01,2014,1,0.01,0,NA,NA,NA,0.32116,NA,NA,NA,NA
2014-11-11,0.32125,12.77,0.01,2014,1,0.01,0,NA,NA,NA,0.32125,NA,NA,NA,NA
2014-11-12,0.31848,11.59,0.01,2014,1,0.01,0,NA,NA,NA,0.31848,NA,NA,NA,NA
2014-11-13,0.3191,6.505,0.01,2014,1,0.01,0,NA,NA,NA,0.3191,NA,NA,NA,NA
2014-11-14,0.32053,1.44,0.01,2014,1,0.01,0,NA,NA,NA,0.32053,NA,NA,NA,NA
2014-11-15,0.31982,4.2749999999999995,0.01,2014,1,0.01,0,NA,NA,NA,0.31982,NA,NA,NA,NA
2014-11-16,0.3183,8.64,0.01,2014,1,0.01,0,NA,NA,NA,0.3183,NA,NA,NA,NA
2014-11-17,0.31743,3.545,0.01,2014,1,0.01,0,NA,NA,NA,0.31743,NA,NA,NA,NA
2014-11-18,0.31783,-1.4549999999999992,0.01,2014,1,0.01,0,NA,NA,NA,0.31783,NA,NA,NA,NA
2014-11-19,0.31912,-0.4950000000000001,0.01,2014,1,0.01,0,NA,NA,NA,0.31912,NA,NA,NA,NA
2014-11-20,0.31961,1.2400000000000002,0.01,2014,1,0.01,0,NA,NA,NA,0.31961,NA,NA,NA,NA
2014-11-21,0.31901,3.8949999999999996,0.01,2014,1,0.01,0,NA,NA,NA,0.31901,NA,NA,NA,NA
2014-11-22,0.31933,3.7849999999999997,0.01,2014,1,0.01,0,NA,NA,NA,0.31933,NA,NA,NA,NA
2014-11-23,0.31513,5.455,0.01,2014,1,0.01,0,NA,NA,NA,0.31513,NA,NA,NA,NA
2014-11-24,0.31974,5.315,0.01,2014,1,0.01,0,NA,NA,NA,0.31974,NA,NA,NA,NA
2014-11-25,0.3198,1.5450000000000004,0.01,2014,1,0.01,0,NA,NA,NA,0.3198,NA,NA,NA,NA
2014-11-26,0.32003,0.33000000000000007,0.01,2014,1,0.01,0,NA,NA,NA,0.32003,NA,NA,NA,NA
2014-11-27,NA,4.359999999999999,0.01,2014,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-28,NA,7.3500000000000005,0.01,2014,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-29,NA,6.3549999999999995,0.01,2014,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-30,NA,6.265,0.01,2014,1,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-01,0.31917,7.470000000000001,0.01,2014,1,0.01,0,NA,NA,NA,0.31917,NA,NA,NA,NA
2014-12-02,0.32031,5.545000000000001,0.01,2014,1,0.01,0,NA,NA,NA,0.32031,NA,NA,NA,NA
2014-12-03,0.32207,5.035,0.01,2014,1,0.01,0,NA,NA,NA,0.32207,NA,NA,NA,NA
2014-12-04,0.31121,7.805000000000001,0.01,2014,1,0.01,0,NA,NA,NA,0.31121,NA,NA,NA,NA
2014-12-05,0.31987,7.33,0.01,2014,1,0.01,0,NA,NA,NA,0.31987,NA,NA,NA,NA
2014-12-06,0.31582,7.3149999999999995,0.01,2014,1,0.01,0,NA,NA,NA,0.31582,NA,NA,NA,NA
2014-12-07,0.31933,6.92,0.01,2014,1,0.01,0,NA,NA,NA,0.31933,NA,NA,NA,NA
2014-12-08,0.32039,8.585,0.01,2014,1,0.01,0,NA,NA,NA,0.32039,NA,NA,NA,NA
2014-12-09,0.32187,6.75,0.01,2014,1,0.01,0,NA,NA,NA,0.32187,NA,NA,NA,NA
2014-12-10,0.32043,7.6450000000000005,0.01,2014,1,0.01,0,NA,NA,NA,0.32043,NA,NA,NA,NA
2014-12-11,0.32063,7.970000000000001,0.01,2014,1,0.01,0,NA,NA,NA,0.32063,NA,NA,NA,NA
2014-12-12,0.31953,7.385000000000001,0.01,2014,1,0.01,0,NA,NA,NA,0.31953,NA,NA,NA,NA
2014-12-13,0.32122,6.8950000000000005,0.01,2014,1,0.01,0,NA,NA,NA,0.32122,NA,NA,NA,NA
2014-12-14,0.32102,7.88,0.01,2014,1,0.01,0,NA,NA,NA,0.32102,NA,NA,NA,NA
2014-12-15,0.31965,5.4799999999999995,0.01,2014,1,0.01,0,NA,NA,NA,0.31965,NA,NA,NA,NA
2014-12-16,0.317,2.65,0.01,2014,1,0.01,0,NA,NA,NA,0.317,NA,NA,NA,NA
2014-12-17,0.31809,2.325,0.01,2014,1,0.01,0,NA,NA,NA,0.31809,NA,NA,NA,NA
2014-12-18,0.32092,3.375,0.01,2014,1,0.01,0,NA,NA,NA,0.32092,NA,NA,NA,NA
2014-12-19,0.32324,2.2649999999999997,0.01,2014,1,0.01,0,NA,NA,NA,0.32324,NA,NA,NA,NA
2014-12-20,0.32095,1.54,0.01,2014,1,0.01,0,NA,NA,NA,0.32095,NA,NA,NA,NA
2014-12-21,0.31944,0.6699999999999999,0.01,2014,1,0.01,0,NA,NA,NA,0.31944,NA,NA,NA,NA
2014-12-22,0.32266,2.8249999999999997,0.01,2014,1,0.01,0,NA,NA,NA,0.32266,NA,NA,NA,NA
2014-12-23,0.32157,8.11,0.01,2014,1,0.01,0,NA,NA,NA,0.32157,NA,NA,NA,NA
2014-12-24,0.32084,4.355,0.01,2014,1,0.01,0,NA,NA,NA,0.32084,NA,NA,NA,NA
2014-12-25,0.32379,-1.8249999999999997,0.01,2014,1,0.01,0,NA,NA,NA,0.32379,NA,NA,NA,NA
2014-12-26,0.32102,4.655,0.01,2014,1,0.01,0,NA,NA,NA,0.32102,NA,NA,NA,NA
2014-12-27,0.32055,0.42500000000000027,0.01,2014,1,0.01,0,NA,NA,NA,0.32055,NA,NA,NA,NA
2014-12-28,0.32157,-3.3899999999999997,0.01,2014,1,0.01,0,NA,NA,NA,0.32157,NA,NA,NA,NA
2014-12-29,0.32135,-3.9000000000000004,0.01,2014,1,0.01,0,NA,NA,NA,0.32135,NA,NA,NA,NA
2014-12-30,0.32069,-0.6699999999999999,0.01,2014,1,0.01,0,NA,NA,NA,0.32069,NA,NA,NA,NA
2014-12-31,0.31697,-3.71,0.01,2014,1,0.01,0,NA,NA,NA,0.31697,NA,NA,NA,NA
2015-01-01,0.31776,-7.619999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.31776,NA,NA,NA,NA
2015-01-02,0.3269,-4.97,0.01,2015,1,0.01,0,NA,NA,NA,0.3269,NA,NA,NA,NA
2015-01-03,0.32717,-3.715,0.01,2015,1,0.01,0,NA,NA,NA,0.32717,NA,NA,NA,NA
2015-01-04,0.3286,-3.7750000000000004,0.01,2015,1,0.01,0,NA,NA,NA,0.3286,NA,NA,NA,NA
2015-01-05,0.32752,-3.7950000000000004,0.01,2015,1,0.01,0,NA,NA,NA,0.32752,NA,NA,NA,NA
2015-01-06,0.3268,-1.5899999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.3268,NA,NA,NA,NA
2015-01-07,0.3239,1.3999999999999995,0.01,2015,1,0.01,0,NA,NA,NA,0.3239,NA,NA,NA,NA
2015-01-08,0.3235,1.7449999999999997,0.01,2015,1,0.01,0,NA,NA,NA,0.3235,NA,NA,NA,NA
2015-01-09,0.32227,-0.8649999999999998,0.01,2015,1,0.01,0,NA,NA,NA,0.32227,NA,NA,NA,NA
2015-01-10,0.32247,-0.5299999999999998,0.01,2015,1,0.01,0,NA,NA,NA,0.32247,NA,NA,NA,NA
2015-01-11,0.32243,2.41,0.01,2015,1,0.01,0,NA,NA,NA,0.32243,NA,NA,NA,NA
2015-01-12,0.31838,4.255,0.01,2015,1,0.01,0,NA,NA,NA,0.31838,NA,NA,NA,NA
2015-01-13,0.32004,1.685,0.01,2015,1,0.01,0,NA,NA,NA,0.32004,NA,NA,NA,NA
2015-01-14,0.31949,1.5099999999999998,0.01,2015,1,0.01,0,NA,NA,NA,0.31949,NA,NA,NA,NA
2015-01-15,0.32196,1.0650000000000002,0.01,2015,1,0.01,0,NA,NA,NA,0.32196,NA,NA,NA,NA
2015-01-16,0.32258,1.8950000000000005,0.01,2015,1,0.01,0,NA,NA,NA,0.32258,NA,NA,NA,NA
2015-01-17,0.32302,2.5899999999999994,0.01,2015,1,0.01,0,NA,NA,NA,0.32302,NA,NA,NA,NA
2015-01-18,0.32358,4.6,0.01,2015,1,0.01,0,NA,NA,NA,0.32358,NA,NA,NA,NA
2015-01-19,0.323,4.555,0.01,2015,1,0.01,0,NA,NA,NA,0.323,NA,NA,NA,NA
2015-01-20,0.32383,6.539999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.32383,NA,NA,NA,NA
2015-01-21,0.32212,6.755,0.01,2015,1,0.01,0,NA,NA,NA,0.32212,NA,NA,NA,NA
2015-01-22,0.32218,3.6250000000000004,0.01,2015,1,0.01,0,NA,NA,NA,0.32218,NA,NA,NA,NA
2015-01-23,0.32191,-1.215,0.01,2015,1,0.01,0,NA,NA,NA,0.32191,NA,NA,NA,NA
2015-01-24,0.32205,-2.04,0.01,2015,1,0.01,0,NA,NA,NA,0.32205,NA,NA,NA,NA
2015-01-25,0.32253,1.7149999999999994,0.01,2015,1,0.01,0,NA,NA,NA,0.32253,NA,NA,NA,NA
2015-01-26,0.32229,3.8899999999999997,0.01,2015,1,0.01,0,NA,NA,NA,0.32229,NA,NA,NA,NA
2015-01-27,0.32374000000000003,5.75,0.01,2015,1,0.01,0,NA,NA,NA,0.32374000000000003,NA,NA,NA,NA
2015-01-28,0.32348,6.784999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.32348,NA,NA,NA,NA
2015-01-29,0.32141,8.055,0.01,2015,1,0.01,0,NA,NA,NA,0.32141,NA,NA,NA,NA
2015-01-30,0.32005,7.199999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.32005,NA,NA,NA,NA
2015-01-31,0.31969,2.54,0.01,2015,1,0.01,0,NA,NA,NA,0.31969,NA,NA,NA,NA
