temp_1_1,temp_1_2,temp_1_3,temp_1_4,temp_1_5,temp_1_6,temp_1_7,temp_1_8,temp_1_9,temp_1_10,temp_1_11,temp_1_12,temp_1_13,temp_1_14,temp_1_15,temp_1_16,temp_1_17,temp_1_18,temp_1_19,temp_1_20,temp_1_21,temp_1_22,temp_1_23,temp_1_24,temp_1_25,temp_1_26
0.1545644240124044,0.20504647649643085,0.24841561486880392,0.2817942548181438,0.3072066116551022,0.32039069078053606,0.3205869731119535,0.3113929749206256,0.29054340012906155,0.25998193905614714,0.22233730218577483,0.17959083490018068,0.1432144384145428,0.11278600411806737,0.07223086190257597,0.03412185523918515,0.002679924804715266,-0.017197410448322528,-0.027609349302611077,-0.025697969123818422,-0.014295190014258049,0.008835035064016058,0.04206578470239722,0.08426176606374745,0.13048349197956333,0.18028033344893601
-0.03268487825375917,0.014958730629314864,0.055414680865911954,0.0868746157686628,0.10734436271419678,0.117199244197722,0.11449110133896771,0.09981835356061136,0.07423753475269998,0.04216812737595924,0.00282124823988696,-0.040140836843763274,-0.07112338391045739,-0.10927219253756237,-0.14960383895953347,-0.18339422954807877,-0.21072781349466668,-0.2282003908882012,-0.2345664268754794,-0.22907734794478246,-0.21315953349794384,-0.1854030292636492,-0.14913154461716824,-0.10508418049226764,-0.0568201889683487,-0.006819192769379852
-0.34696796182179407,-0.363449036079756,-0.3695553609718061,-0.3628252934729671,-0.34417323356246954,-0.315325979784809,-0.27751107107485484,-0.23142385370962903,-0.17910261021867835,-0.12442810955059994,-0.07109019372327079,-0.01771691232623257,0.026915202115199204,0.0656832469752271,0.09369322248567721,0.11156032999161775,0.11748465909716825,0.11117276110842414,0.09407215303698319,0.06500524699373893,0.03251339354322392,-0.009719090690442576,-0.05162295920036515,-0.07947308995036045,-0.12108741276153157,-0.1601693844991568
0.38814731393815594,0.3643359877943497,0.33178520700513464,0.29109773581084186,0.24394329724293598,0.19287226453631018,0.14060573441641253,0.09239487471182437,0.04817579335024486,0.010968267770402607,-0.017009286056376048,-0.03330747163290697,-0.0384185759967781,-0.03334620379662511,-0.01630062489865604,0.010293821248572192,0.044910707359800524,0.08593780928703687,0.1295503056545461,0.17286002571028786,0.21303947694377398,0.24941418611358934,0.2767731119478195,0.2967467755845732,0.30417456072972177,0.29948418677856953
-0.02190328938007412,-0.005860862926418829,0.022130609916650456,0.059018469462124364,0.10377119240631436,0.15156112293211554,0.2024377779255556,0.2512275379628996,0.29823619188044687,0.33817480819558654,0.3705018219902996,0.3903111151159186,0.3995114781096667,0.3972289676767665,0.38245421972626276,0.35561611045596175,0.32102470051603677,0.27847472748803637,0.22964400021641884,0.17780994143032905,0.12637823628891826,0.07914082567455677,0.03659766001958569,0.0020912315979718372,-0.022952277733369844,-0.036114190464781766
0.06743022324224587,0.036553071613031576,-0.00106812345451619,-0.04680639479721689,-0.0967181186655922,-0.1505666876382025,-0.19843676326331303,-0.24471617227068584,-0.28459100092621387,-0.31722527127609196,-0.3357666291353541,-0.34421737111780026,-0.3418491298542018,-0.3264931852251975,-0.3000472146819803,-0.26453579446793407,-0.22079119758512594,-0.17278405828030893,-0.12254783897349097,-0.07204632296593243,-0.02586666737284541,0.015923320384481313,0.047915329534986645,0.07172720683945231,0.0826318243077509,0.08389404928560343
-0.20691014185502155,-0.23061770381914956,-0.24357428953348112,-0.24359600600787276,-0.2324932934861835,-0.21046947114483253,-0.18027794911057607,-0.14241352675470623,-0.1010188138248928,-0.0578871930171643,-0.015317537956398375,0.02375435307192688,0.0579630726604779,0.08176241696337207,0.09604988952505811,0.09873084665275166,0.08800784288400415,0.06802239734945975,0.03574153585105207,-0.006454596071055872,-0.054097912319537145,-0.10814329546233435,-0.16395907353277267,-0.2179625361687788,-0.26909850900779525,-0.3154084378806735
0.10646590208634246,0.05473881207979103,-5.815723178206571e-4,-0.05727379825898157,-0.10961599518185938,-0.15567119787201056,-0.19316047933440805,-0.22190019825156887,-0.2388586835541011,-0.2444435214281344,-0.236672720769529,-0.21978671107255285,-0.19385238898556412,-0.1575942005126449,-0.11656266536684963,-0.07304827245152486,-0.02922244164499966,0.011635789834434328,0.046734196467653755,0.073410555819183,0.09123562882318965,0.09928001905365626,0.09497670188728118,0.07773122438949645,0.05122701854536925,0.01613685416326348
-0.1899519920775767,-0.21521234702156775,-0.2305380486809188,-0.23457240193466952,-0.22643892788253364,-0.20792530034508677,-0.17862177618005587,-0.14013260486364607,-0.09492849246631692,-0.046232040521732645,0.0038709539208902606,0.0532807612497986,0.0991591748232117,0.13774324495091467,0.16819675059110445,0.18678273856991334,0.19465656040992513,0.19056569121794137,0.17335549096878375,0.14794768568684577,0.10902423558885167,0.0653512166420205,0.016271128947822136,-0.03426305119260107,-0.08635288591331321,-0.13312612712342714
-0.007497017427025694,0.036202945185632995,0.0756990466570701,0.10865557078256828,0.1326482453873079,0.1461883491617439,0.1503703605436709,0.14043083918834806,0.12175270485439608,0.0900023270744184,0.050823164695350274,0.005961801470349157,-0.04383538892140387,-0.10728973754675539,-0.16035909992952635,-0.20356651526625869,-0.2405826952717704,-0.26772242464296075,-0.283821459106246,-0.2891110317459908,-0.2813804104838704,-0.2624791927827941,-0.23351905702239045,-0.19538584695339017,-0.1495740440802585,-0.09956662497550862
