date,pheno,env,env_sd,year,site,pheno_sd,pheno_mis,value,lower,upper,mismatch_actual,mismatch_model,mismatch_model_upper,mismatch_model_lower,pred_error
2015-11-06,0.34745,10.899999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.34745,NA,NA,NA,NA
2015-11-07,0.3493,13.17,0.01,2015,1,0.01,0,NA,NA,NA,0.3493,NA,NA,NA,NA
2015-11-08,0.34849,11.35,0.01,2015,1,0.01,0,NA,NA,NA,0.34849,NA,NA,NA,NA
2015-11-09,0.34766,5.5649999999999995,0.01,2015,1,0.01,0,NA,NA,NA,0.34766,NA,NA,NA,NA
2015-11-10,0.34798,4.699999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.34798,NA,NA,NA,NA
2015-11-11,0.34715,5.035,0.01,2015,1,0.01,0,NA,NA,NA,0.34715,NA,NA,NA,NA
2015-11-12,0.34901,4.54,0.01,2015,1,0.01,0,NA,NA,NA,0.34901,NA,NA,NA,NA
2015-11-13,0.34813,7.725,0.01,2015,1,0.01,0,NA,NA,NA,0.34813,NA,NA,NA,NA
2015-11-14,0.34694,8.135,0.01,2015,1,0.01,0,NA,NA,NA,0.34694,NA,NA,NA,NA
2015-11-15,0.34772,3.49,0.01,2015,1,0.01,0,NA,NA,NA,0.34772,NA,NA,NA,NA
2015-11-16,0.34866,3.035,0.01,2015,1,0.01,0,NA,NA,NA,0.34866,NA,NA,NA,NA
2015-11-17,0.34697,4.994999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.34697,NA,NA,NA,NA
2015-11-18,0.34455,0.8049999999999997,0.01,2015,1,0.01,0,NA,NA,NA,0.34455,NA,NA,NA,NA
2015-11-19,0.34433,0.8200000000000003,0.01,2015,1,0.01,0,NA,NA,NA,0.34433,NA,NA,NA,NA
2015-11-20,0.34655,3.5000000000000004,0.01,2015,1,0.01,0,NA,NA,NA,0.34655,NA,NA,NA,NA
2015-11-21,0.34538,7.765000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.34538,NA,NA,NA,NA
2015-11-22,0.34171,2.13,0.01,2015,1,0.01,0,NA,NA,NA,0.34171,NA,NA,NA,NA
2015-11-23,0.34198,2.955,0.01,2015,1,0.01,0,NA,NA,NA,0.34198,NA,NA,NA,NA
2015-11-24,0.34156,-0.1299999999999999,0.01,2015,1,0.01,0,NA,NA,NA,0.34156,NA,NA,NA,NA
2015-11-25,0.34164,-2.63,0.01,2015,1,0.01,0,NA,NA,NA,0.34164,NA,NA,NA,NA
2015-11-26,0.34153,-0.915,0.01,2015,1,0.01,0,NA,NA,NA,0.34153,NA,NA,NA,NA
2015-11-27,0.342,1.9100000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.342,NA,NA,NA,NA
2015-11-28,0.34178,7.055000000000001,0.01,2015,1,0.01,0,NA,NA,NA,0.34178,NA,NA,NA,NA
