site,date,value
1,2014-01-01,-0.4205181497661175
1,2014-01-02,-0.4212639734841101
1,2014-01-03,-0.42199183588052314
1,2014-01-04,-0.422674801360519
1,2014-01-05,-0.4232869026338909
1,2014-01-06,-0.4238427383601604
1,2014-01-07,-0.42434840652261646
1,2014-01-08,-0.42477646276798553
1,2014-01-09,-0.425105970728603
1,2014-01-10,-0.42534282148977
1,2014-01-11,-0.42551625751328626
1,2014-01-12,-0.42563916694646836
1,2014-01-13,-0.4257170367199917
1,2014-01-14,-0.4257530719054669
1,2014-01-15,-0.4257497558921556
1,2014-01-16,-0.42570235839110565
1,2014-01-17,-0.4256226504336055
1,2014-01-18,-0.4255442575393122
1,2014-01-19,-0.4254972854796929
1,2014-01-20,-0.42550202019504896
1,2014-01-21,-0.42555923945945523
1,2014-01-22,-0.4256936450523789
1,2014-01-23,-0.4259422524032327
1,2014-01-24,-0.4263250047374082
1,2014-01-25,-0.4268375916245806
1,2014-01-26,-0.4274760414225475
1,2014-01-27,-0.42823047406057757
1,2014-01-28,-0.4290951589347982
1,2014-01-29,-0.4300664944882755
1,2014-01-30,-0.4311340395997324
1,2014-01-31,-0.4322843342416149
1,2014-02-01,-0.43349133922887384
1,2014-02-02,-0.4347299981550109
1,2014-02-03,-0.43597013700976983
1,2014-02-04,-0.4371933122115111
1,2014-02-05,-0.4383903224425089
1,2014-02-06,-0.43954055913420415
1,2014-02-07,-0.44060305500067015
1,2014-02-08,-0.4415352060676789
1,2014-02-09,-0.4423092009330304
1,2014-02-10,-0.4429039724899094
1,2014-02-11,-0.44330188426869005
1,2014-02-12,-0.44348321142349806
1,2014-02-13,-0.44343811431952934
1,2014-02-14,-0.44315217335192847
1,2014-02-15,-0.442614877719122
1,2014-02-16,-0.4418202933979464
1,2014-02-17,-0.44077401376249226
1,2014-02-18,-0.439493015327738
1,2014-02-19,-0.4380033348974084
1,2014-02-20,-0.4363307165628471
1,2014-02-21,-0.4345292129494812
1,2014-02-22,-0.4326608307967443
1,2014-02-23,-0.4307935747853374
