site,date,value
1,2008-01-01,0.0044488297933149325
1,2008-01-02,0.00445446061032637
1,2008-01-03,0.0044576487011302995
1,2008-01-04,0.004458569971226423
1,2008-01-05,0.004459149380179721
1,2008-01-06,0.004460581144986353
1,2008-01-07,0.004463447577738169
1,2008-01-08,0.0044691089581206525
1,2008-01-09,0.004477579881463054
1,2008-01-10,0.004486758108978595
1,2008-01-11,0.004494080153922729
1,2008-01-12,0.004499415018525328
1,2008-01-13,0.004501085956741265
1,2008-01-14,0.004500364724595339
1,2008-01-15,0.0044974476391574465
1,2008-01-16,0.0044927712138811355
1,2008-01-17,0.0044891508897149865
1,2008-01-18,0.004487194701725262
1,2008-01-19,0.0044828113230230985
1,2008-01-20,0.004472451405832999
1,2008-01-21,0.00445655924867346
1,2008-01-22,0.004442399496014101
1,2008-01-23,0.004438247582187004
1,2008-01-24,0.004446876369479942
1,2008-01-25,0.00446668093304179
1,2008-01-26,0.004495126774826492
1,2008-01-27,0.004527889677240039
1,2008-01-28,0.004560377205340494
1,2008-01-29,0.004588292417481884
1,2008-01-30,0.004610379189663723
1,2008-01-31,0.004628190289146409
1,2008-02-01,0.004643767920275661
1,2008-02-02,0.00465333576248792
1,2008-02-03,0.004654230557171999
1,2008-02-04,0.004647093923169816
1,2008-02-05,0.00463732095678341
1,2008-02-06,0.004629855209718764
1,2008-02-07,0.004626771591299244
1,2008-02-08,0.004627161791714016
1,2008-02-09,0.004628869482157357
1,2008-02-10,0.004629029160538329
1,2008-02-11,0.004623510027317212
1,2008-02-12,0.004608931392323906
1,2008-02-13,0.004588433750174995
1,2008-02-14,0.004566968748267275
1,2008-02-15,0.004547727221796371
1,2008-02-16,0.004529410050128982
1,2008-02-17,0.004511461710332871
1,2008-02-18,0.004494946070420098
1,2008-02-19,0.004482566786093467
1,2008-02-20,0.004478388869120638
1,2008-02-21,0.004486095201632479
1,2008-02-22,0.004504136952421173
1,2008-02-23,0.004528294480300988
1,2008-02-24,0.00455433107763113
1,2008-02-25,0.004576089705354986
1,2008-02-26,0.004586806895698549
1,2008-02-27,0.004588254253962566
1,2008-02-28,0.004586344456172883
1,2008-02-29,0.004584575861428076
1,2008-03-01,0.004581241624131792
1,2008-03-02,0.004573323675192858
1,2008-03-03,0.004561354801200992
1,2008-03-04,0.004546178151414211
1,2008-03-05,0.004528756438345445
1,2008-03-06,0.004513000287913797
1,2008-03-07,0.004501261425928279
1,2008-03-08,0.00449400659040305
1,2008-03-09,0.004491806369354977
1,2008-03-10,0.00449265976781851
1,2008-03-11,0.004492922092497243
1,2008-03-12,0.004492249624226042
1,2008-03-13,0.004491456790544398
1,2008-03-14,0.004490628769742375
1,2008-03-15,0.004491582275622226
1,2008-03-16,0.004495724840895724
1,2008-03-17,0.004502936550485801
1,2008-03-18,0.004512444157491936
1,2008-03-19,0.004521507076835981
1,2008-03-20,0.00452810610334989
1,2008-03-21,0.004533415299031945
1,2008-03-22,0.004537344263636722
1,2008-03-23,0.004540088032792862
1,2008-03-24,0.004542869962942709
1,2008-03-25,0.0045456717567418535
1,2008-03-26,0.004547941897072553
1,2008-03-27,0.004548790226022997
1,2008-03-28,0.004548889887172575
1,2008-03-29,0.004549439919968045
1,2008-03-30,0.004550891956174823
1,2008-03-31,0.004551980673496308
1,2008-04-01,0.004551746886459672
1,2008-04-02,0.004550154229218396
1,2008-04-03,0.004549260308230678
1,2008-04-04,0.0045496391630232905
1,2008-04-05,0.004550781440722355
1,2008-04-06,0.0045523536200585335
1,2008-04-07,0.004553048697901811
1,2008-04-08,0.004553153796280454
1,2008-04-09,0.004554085561031097
1,2008-04-10,0.004557296302888503
1,2008-04-11,0.004562895409469562
1,2008-04-12,0.004569735263090724
1,2008-04-13,0.004577019685911263
1,2008-04-14,0.004584683311027264
1,2008-04-15,0.0045919433832434025
1,2008-04-16,0.004598074132753556
1,2008-04-17,0.0046020540322230874
1,2008-04-18,0.004602967397309868
1,2008-04-19,0.004600919515405731
1,2008-04-20,0.0045963225478358695
1,2008-04-21,0.0045892266671468465
1,2008-04-22,0.004579517969825436
1,2008-04-23,0.004567404162513227
1,2008-04-24,0.0045533166889418
1,2008-04-25,0.0045377377108569645
1,2008-04-26,0.0045209281224261755
1,2008-04-27,0.004503269620244202
1,2008-04-28,0.0044852048191389784
1,2008-04-29,0.004467254398548728
1,2008-04-30,0.004449720659887662
1,2008-05-01,0.004432992989802556
1,2008-05-02,0.004417375862160726
1,2008-05-03,0.0044033550099017655
1,2008-05-04,0.00439141487746828
1,2008-05-05,0.0043816466031463015
1,2008-05-06,0.004374175234720567
1,2008-05-07,0.0043694616651434185
1,2008-05-08,0.004368086795674884
1,2008-05-09,0.004370634747739784
1,2008-05-10,0.004377298263088436
1,2008-05-11,0.004388019550142001
1,2008-05-12,0.004400684207814829
1,2008-05-13,0.0044144489501329225
1,2008-05-14,0.004428138523829824
1,2008-05-15,0.004442120674557417
1,2008-05-16,0.004457778610608659
1,2008-05-17,0.004475597693910671
1,2008-05-18,0.004494574180106878
1,2008-05-19,0.004512966349118035
1,2008-05-20,0.004531281123412838
1,2008-05-21,0.004550541723733656
1,2008-05-22,0.004569964709856273
1,2008-05-23,0.004587147792390377
1,2008-05-24,0.004600385411806977
1,2008-05-25,0.0046085627615713096
1,2008-05-26,0.004610693161680987
1,2008-05-27,0.004607062121180099
1,2008-05-28,0.004599283329382956
1,2008-05-29,0.004588644124093609
1,2008-05-30,0.004576816001625934
1,2008-05-31,0.0045628623531742
1,2008-06-01,0.004546639916941164
1,2008-06-02,0.004527869764588993
1,2008-06-03,0.004506892256301291
1,2008-06-04,0.004485574532031584
1,2008-06-05,0.004465288605232797
1,2008-06-06,0.0044463323819371944
1,2008-06-07,0.004429344151782409
1,2008-06-08,0.0044151013680885105
1,2008-06-09,0.004404087308508231
1,2008-06-10,0.0043959400515920476
1,2008-06-11,0.0043903955999155565
1,2008-06-12,0.004386828247426844
1,2008-06-13,0.0043855193291791736
1,2008-06-14,0.004385688714943714
1,2008-06-15,0.004386238134161506
1,2008-06-16,0.0043868229732374345
1,2008-06-17,0.004387508809708453
1,2008-06-18,0.004388756083641714
1,2008-06-19,0.004390843199355902
1,2008-06-20,0.004394517314445986
1,2008-06-21,0.004400387342056373
1,2008-06-22,0.004408774649492088
1,2008-06-23,0.004419367694563508
1,2008-06-24,0.004431484950384413
1,2008-06-25,0.004444218641419932
1,2008-06-26,0.004456081410352812
1,2008-06-27,0.004466026795866655
1,2008-06-28,0.004473450802466756
1,2008-06-29,0.004478040417853375
1,2008-06-30,0.004479888827155856
1,2008-07-01,0.004479171601673819
1,2008-07-02,0.004475759875495503
1,2008-07-03,0.004469432596861996
1,2008-07-04,0.004460894638574502
1,2008-07-05,0.004451037800945562
1,2008-07-06,0.004440379377035824
1,2008-07-07,0.004428745866374298
1,2008-07-08,0.004416314334814394
