2,3,1,4,5
-12.027839307413783,-38.451480591721264,-164.16723186367335,-36.63120040763247,-49.928538670080464
-164.19180631685282,-152.0596853200869,-142.46186478038322,-34.567066776217594,-29.38828812382056
-27.49050512847325,-10.479901712217307,-30.402225226772277,-11.274317782508241,-10.153623373930122
-6.455052139465953,-138.69940436044303,-145.72669606460676,-34.44128087637953,-31.765611061778117
-28.956297339298033,-159.35740363148966,-41.81571995545618,-34.86772349461521,-144.99739236538215
-26.767107940405335,-9.153914508044771,-8.877061509877889,-10.076226261007346,-9.371527454644973
-7.060834113289256,-9.980337617070052,-9.234665193617923,-28.352053475342515,-9.319850811184985
-9.791758124014214,-35.629028797266926,-38.45898673964626,-15.337310907554668,-7.491125733284981
-4.506808467844222,-4.963812345862512,-5.072150239454641,-4.967847310018173,-4.869457929888228
-5.393489893770446,-7.745095306121266,-6.8185145359350745,-7.546017332253543,-6.355102794336122
-5.11668534614298,-5.4191834187434775,-5.331746315704925,-4.966807701540004,-5.530411917015276
-4.134313799663957,-4.997167365600188,-5.154005890245627,-5.121166194900909,-5.163138613576767
-5.69700298882353,-5.214453758441394,-4.763723557021162,-5.246426664423966,-5.251911513404941
-5.50769787365931,-5.03554028003421,-4.876823747837827,-4.958461991666061,-5.022524245563053
-4.2025603374184985,-32.24255557322741,-37.20578599183649,-12.111126279883006,-14.641585298925841
-4.282476725210007,-5.480716081964447,-5.43412870239479,-5.265360681506104,-5.518375961254629
-5.330724666280841,-11.00235815145669,-9.63461266022672,-24.02372872632824,-6.706088100606975
-4.697164566504661,-5.8357403325177986,-6.117887139429985,-6.31661078945567,-5.831118966279417
-4.632468802447084,-6.179663431757534,-6.464657872953506,-6.2668985204444665,-6.2128038670846
-5.36975624095947,-4.897693009995197,-5.052061918670773,-4.903444572705628,-4.95959346609737
-6.556433340781344,-35.99774369361467,-157.18805925169556,-33.2118128041249,-29.778262968534005
-9.80237236144057,-31.902841570932964,-138.79397991421195,-30.842867181153927,-15.07711730531496
-6.177364881492465,-29.45455135641891,-28.574180926987385,-29.08675756984149,-10.43965306479418
-12.382850480004603,-25.603536957739678,-25.78384633030653,-28.149719247019362,-25.151901227325645
-117.35367573015084,-27.69077145968501,-12.222315937461323,-11.266263052947737,-131.71455212471636
-165.61689267233632,-173.93447376800762,-162.99672970265348,-163.55465500063715,-174.59543308683672
-4.489737211932125,-6.533782009042953,-6.333527889668686,-6.106169057556739,-6.574947000393514
-7.437653224204021,-7.512006368153799,-10.167706574754666,-10.700029092155766,-10.472881456460307
-6.8177241278163905,-8.342204395384744,-6.816930689579684,-7.1429587857163295,-7.58517324769247
-6.811594448767555,-11.684360115884441,-13.580030859872194,-27.995101043028402,-11.760529441327023
-123.97932020873267,-13.597418130850249,-25.696904991143274,-13.69728033911408,-11.927496652886033
-6.600182485462786,-7.50799622079733,-7.3935484142007875,-7.77190538877364,-7.558066840400359
-7.703021230874714,-32.30108471901087,-138.98270958881594,-16.849616214104216,-41.28758824733137
-8.446979442871543,-121.4438961480787,-119.77133208055051,-26.04630408782359,-12.23677502487457
-175.646890791427,-175.35035807151806,-158.26692005258624,-156.42888141388934,-158.94513251181718
-174.19183011718596,-174.6931231129068,-154.29831051559543,-167.76681161810274,-165.92655251384105
-6.557510878079557,-117.41015734728124,-115.93958096271517,-119.51011867501035,-131.44123727178248
-12.325537076437236,-15.14453913680437,-147.6242125577984,-34.52811807823507,-13.592740244950548
-116.44938633642919,-31.626234139298358,-143.09495523064817,-33.39484148112023,-32.424229835403395
-10.887594196601858,-176.58965688650113,-177.34191478527083,-174.490938967774,-36.27981387504176
-156.6646179757937,-38.620162972077175,-39.596404489570475,-16.374874314272233,-159.7869309738908
-115.75326228095788,-10.982076065941715,-14.063250159730279,-11.802681792469057,-12.222057616827703
-11.392440752873414,-13.629605405969311,-12.17442588333888,-14.638690561138333,-13.339010958579216
-9.581747856153992,-8.738808360559442,-11.514865303975434,-8.65833253691568,-11.228489289958004
-10.8565063073992,-12.992218543632449,-31.43054070748159,-13.30272026952536,-9.627336509389442
-7.856985356959168,-8.705627603694511,-11.057639123654141,-10.862013407638388,-9.9220356302166
-8.302389663755704,-168.67785329173984,-153.36679590216548,-150.55391952496393,-173.0035774612469
-10.757599065050076,-31.172015631115567,-30.35924511480696,-13.36151966673508,-11.7867336500876
-6.717698696768986,-7.591344419433398,-7.098599049058363,-6.8662818807611155,-7.028893145251153
-7.345780558468466,-11.425465835542669,-16.5043289399811,-14.710803516942924,-10.760179228256394
-7.917168044436998,-38.76084071612874,-49.474277805065526,-36.18051409978813,-12.907449294137415
-6.500343354740429,-32.838602136697475,-143.83189839708336,-34.45943300389807,-37.31118175227715
-8.553213128800248,-5.485507427724415,-6.351580814880826,-7.756074598532069,-8.371902406989554
5.377226806480519,41.81812740667071,42.729305955771636,38.993557545728905,37.1721679797594
-56.45073111160143,-57.17292223207895,-58.42890168306297,-58.43301040320698,-56.210949992649965
-3.176579486928171,-6.963582727963639,-7.025715852436318,-6.9463444043591,-7.135054789887891
