site,date,value
1,2012-12-31,-0.2207490850445227
1,2013-01-02,-0.21816628384644396
1,2013-01-03,-0.21624373540596933
1,2013-01-04,-0.21392605435306103
1,2013-01-05,-0.211236037826159
1,2013-01-06,-0.20819905334540395
1,2013-01-07,-0.2048427235582311
1,2013-01-08,-0.20119660499631223
1,2013-01-09,-0.1972918283443212
1,2013-01-10,-0.19316072206872623
1,2013-01-11,-0.18883649608440525
1,2013-01-12,-0.18435287023143881
1,2013-01-13,-0.1797435976144608
1,2013-01-14,-0.17504203792575876
1,2013-01-15,-0.1702808397476477
1,2013-01-16,-0.16549154290417467
1,2013-01-17,-0.1607042900988836
1,2013-01-18,-0.15594744394631255
1,2013-01-19,-0.1512472734134445
1,2013-01-20,-0.146627727868154
1,2013-01-21,-0.14211021249032926
1,2013-01-22,-0.13771340926325054
1,2013-01-23,-0.13345315542162028
1,2013-01-24,-0.12934234972769615
1,2013-01-25,-0.12539083901431497
1,2013-01-26,-0.12160545141700208
1,2013-01-27,-0.11799005945644872
1,2013-01-28,-0.11454564967871615
1,2013-01-29,-0.11127042800403796
1,2013-01-30,-0.10815994731514718
1,2013-01-31,-0.1052073357833249
1,2013-02-01,-0.10240350505018789
1,2013-02-02,-0.09973742389746759
1,2013-02-03,-0.09719637285182324
1,2013-02-04,-0.09476623797327659
1,2013-02-05,-0.09243178850532249
1,2013-02-06,-0.09017695740763397
1,2013-02-07,-0.08798516481134074
1,2013-02-08,-0.08583958703026484
1,2013-02-09,-0.08372348300205053
1,2013-02-10,-0.08162043628301827
1,2013-02-11,-0.07951461842088024
1,2013-02-12,-0.07739103486395423
1,2013-02-13,-0.07523574089579572
1,2013-02-14,-0.07303601680320813
1,2013-02-15,-0.0707805369360341
1,2013-02-16,-0.06845950719589511
1,2013-02-17,-0.06606478602363461
1,2013-02-18,-0.06358994264467355
1,2013-02-19,-0.0610303078599695
1,2013-02-20,-0.05838299456518089
1,2013-02-21,-0.05564687933153342
1,2013-02-22,-0.05282259944570048
1,2013-02-23,-0.049912475223223396
1,2013-02-24,-0.04692043632240819
1,2013-02-25,-0.04385192641959123
1,2013-02-26,-0.040713772004621014
1,2013-02-27,-0.03751405532711488
1,2013-02-28,-0.03426197108577447
1,2013-03-01,-0.030967676425549533
1,2013-03-02,-0.027642128149873126
1,2013-03-03,-0.024296901826391056
1,2013-03-04,-0.02094403145135983
1,2013-03-05,-0.0175958265189779
1,2013-03-06,-0.01426470537810118
1,2013-03-07,-0.010963028284686795
1,2013-03-08,-0.007702931703755859
1,2013-03-09,-0.004496175976837434
1,2013-03-10,-0.0013539898321455856
1,2013-03-11,0.0017130687122045168
1,2013-03-12,0.004695237881946687
1,2013-03-13,0.007583669731324416
1,2013-03-14,0.010370536047755908
1,2013-03-15,0.013049124364684805
1,2013-03-16,0.015613916113626846
1,2013-03-17,0.0180606511643379
1,2013-03-18,0.020386381027904944
1,2013-03-19,0.022589507389267616
1,2013-03-20,0.024669806061065846
1,2013-03-21,0.026628437110580525
1,2013-03-22,0.028467941280230055
1,2013-03-23,0.03019222268473297
1,2013-03-24,0.031806516170462755
1,2013-03-25,0.03331734234157462
1,2013-03-26,0.03473244960048611
1,2013-03-27,0.03606074596189628
1,2013-03-28,0.03731221692573928
1,2013-03-29,0.038497834727758536
1,2013-03-30,0.03962945588543952
1,2013-03-31,0.040719712280906185
1,2013-04-01,0.041781890746150296
1,2013-04-02,0.04282980449613237
1,2013-04-03,0.04387765978891856
1,2013-04-04,0.044939919066740615
1,2013-04-05,0.04603116329223738
1,2013-04-06,0.047165949079615355
1,2013-04-07,0.048358662976682745
1,2013-04-08,0.049623378113213205
1,2013-04-09,0.05097371296333725
1,2013-04-10,0.052422695614255346
1,2013-04-11,0.0539826312319426
1,2013-04-12,0.05566497656760122
1,2013-04-13,0.05748022209302239
1,2013-04-14,0.05943777998674358
1,2013-04-15,0.06154588548883628
1,2013-04-16,0.0638115127454963
1,2013-04-17,0.06624030080453024
1,2013-04-18,0.06883648766504735
1,2013-04-19,0.07160286186493443
1,2013-04-20,0.07454073948827512
1,2013-04-21,0.07764994809814997
1,2013-04-22,0.08092881853998203
1,2013-04-23,0.08437419918883018
1,2013-04-24,0.08798146958180751
1,2013-04-25,0.09174460892845528
1,2013-04-26,0.09565625643561225
1,2013-04-27,0.09970777013667559
1,2013-04-28,0.10388931067152306
1,2013-04-29,0.1081899385909447
1,2013-04-30,0.11259773653605085
1,2013-05-01,0.11709992160248274
1,2013-05-02,0.12168296846387655
1,2013-05-03,0.12633274981485257
1,2013-05-04,0.13103465689663493
1,2013-05-05,0.1357737260445964
1,2013-05-06,0.1405347888402059
1,2013-05-07,0.14530262182136386
1,2013-05-08,0.1500620788655558
1,2013-05-09,0.15479820624509824
1,2013-05-10,0.15949636364225495
1,2013-05-11,0.1641423595270565
1,2013-05-12,0.16872255317710677
1,2013-05-13,0.17322393332184458
1,2013-05-14,0.17763417724774228
1,2013-05-15,0.18194174056518858
1,2013-05-16,0.18613593148475271
1,2013-05-17,0.19020696212291907
1,2013-05-18,0.19414597259942917
1,2013-05-19,0.19794504723575224
1,2013-05-20,0.20159720109253423
1,2013-05-21,0.20509637560466693
1,2013-05-22,0.2084374103680396
1,2013-05-23,0.21161601001869398
1,2013-05-24,0.21462870365668946
1,2013-05-25,0.21747279017346896
1,2013-05-26,0.2201462734958609
1,2013-05-27,0.22264779730500883
1,2013-05-28,0.22497656236857305
1,2013-05-29,0.22713225728916828
1,2013-05-30,0.2291149848686963
1,2013-05-31,0.23092519859581012
1,2013-06-01,0.2325636206565997
1,2013-06-02,0.2340311627762391
1,2013-06-03,0.235328865979232
1,2013-06-04,0.23645785752402748
1,2013-06-05,0.23741930106321238
1,2013-06-06,0.23821435110620104
1,2013-06-07,0.2388441338929081
