temp_1_1,temp_1_2,temp_1_3,temp_1_4,temp_1_5,temp_1_6,temp_1_7,temp_1_8,temp_1_9,temp_1_10,temp_1_11,temp_1_12,temp_1_13,temp_1_14,temp_1_15,temp_1_16,temp_1_17,temp_1_18,temp_1_19,temp_1_20,temp_1_21,temp_1_22,temp_1_23,temp_1_24,temp_1_25,temp_1_26,prcp_1_1,prcp_1_2,prcp_1_3,prcp_1_4,prcp_1_5,prcp_1_6,prcp_1_7,prcp_1_8,prcp_1_9,prcp_1_10,prcp_1_11,prcp_1_12,prcp_1_13,prcp_1_14,prcp_1_15,prcp_1_16,prcp_1_17,prcp_1_18,prcp_1_19,prcp_1_20,prcp_1_21,prcp_1_22,prcp_1_23,prcp_1_24,prcp_1_25,prcp_1_26
-0.0014101744421060741,0.11278552703532896,0.13765772573780788,0.2075760617840217,0.2288242305739644,0.3606477453625422,0.3014257779292273,0.2874731619228822,0.2851984706672363,0.3199026103351618,0.33651083500292406,0.2945420196319417,0.2210660559115434,0.21274065287175126,0.1471613734683186,0.0870355187711574,-0.020160696649919728,-0.05364873674825041,-0.1583013996051855,-0.24194319176287277,-0.25305682747117964,-0.18390746687766765,-0.20346250485013778,-0.1337124118358037,-0.13141512996134938,-0.059728732206731784,-0.4903055332118242,-0.4864513373938085,-0.4535800976282357,-0.4948051834854867,-0.47435673472961265,-0.45063407967554003,-0.4658000154349138,-0.4794248895802531,-0.4758821594294177,-0.47565108502092807,-0.47224806441839845,-0.4501990684674818,-0.47692249042463636,-0.46960448527897963,-0.475948265459054,-0.4527947917616369,-0.4573734924597476,-0.4906106258963947,-0.4909349424875613,-0.4841075014965482,-0.48409122152179923,-0.4863401344217516,-0.47110837442535464,-0.43445819831338583,-0.48348064342944713,-0.47608664099750253
0.20800392161124412,0.26449943646373264,0.31549030461756167,0.3408934048124098,0.35618761620839523,0.3701688006749049,0.3564328390578234,0.30707027968657424,0.35092607838172485,0.3042663008871866,0.2034662586592804,0.15930240136044518,0.19707239440705637,0.04367895682681581,0.05650299130110218,0.09583465282600329,-0.02943686525184095,-0.14429482284705997,-0.07765822251597401,-0.21463426671434135,-0.08874759199120522,0.015211970867670203,-0.007641884235604063,0.0056691147018679815,0.08590664625258447,0.12625330438903082,-0.49313268512229175,-0.47753134610875025,-0.44908867478606673,-0.4755078528905102,-0.4234063845682379,-0.4820827947396239,-0.46528937601514475,-0.4541998691679188,-0.46405632651182344,-0.48693088657047456,-0.4862420086985516,-0.4725598896061661,-0.45810577290412896,-0.4661027183255716,-0.47114512907538164,-0.4735366189545097,-0.4594069943807679,-0.48469126085887854,-0.4899837239800312,-0.4867466963078679,-0.468349305347144,-0.45331200864693144,-0.4904522551393189,-0.4705142264290759,-0.4850395592009963,-0.46971854440794075
0.34322743802885086,0.3113465749183793,0.3542443395756075,0.35726521691981683,0.3447044888835635,0.33215883255329,0.3123646780604652,0.18931392204282618,0.0747461766553139,-0.012980526875840125,-0.040071254110310026,-0.060449203298138736,0.02318873913420588,-0.15154724594530322,-0.1089565470810205,-0.24309169206556272,-0.2672796294232246,-0.10608030852901004,-0.01230198606406935,-0.03819693217781428,0.032029405724899346,0.15407861576635842,0.2436990480665134,0.31977251578872384,0.22596831034563425,0.30143413827822557,-0.4650090454909079,-0.4680929531610712,-0.48858082537640884,-0.473962558472303,-0.4559247656827215,-0.47729711804500335,-0.4865196990415975,-0.4925275353136013,-0.47925713087853533,-0.4421947476268591,-0.45047003386624734,-0.49046747411655783,-0.43349217991079586,-0.48988285979774066,-0.48335819334901975,-0.4745777826966374,-0.4889241977706593,-0.495334918519416,-0.49387794838634336,-0.4772077107337396,-0.4422427279407549,-0.4832179426361766,-0.4619647459567085,-0.4920608426407466,-0.4903226750536922,-0.4889393949787404
0.3149631692406492,0.30527024572512773,0.35409368176177974,0.32078795503252017,0.31316548415285045,0.2834583416218244,0.25102408964807016,0.15844249457850196,0.17805099465131513,0.15901277982788417,0.09649260533815536,-0.055207566631656615,0.035724945200635225,-0.001424734683489598,-0.09787058880729005,-0.03301737353219,-0.1399104993682914,-0.16800774189615347,-0.09705555906637367,-0.004265292879040593,0.09669584280972585,0.1587289904347205,0.21075094321425583,0.24985533679408622,0.3140816383004298,0.34078149271777247,-0.49378947783414784,-0.49175464740918484,-0.4662629043075843,-0.44964589841525876,-0.4607855560638466,-0.4878439282241538,-0.464436412751495,-0.4390101818049295,-0.43594132030942384,-0.48817739943778227,-0.46746968398443445,-0.4863045714701669,-0.46896030106142567,-0.49541120696324276,-0.4951043867247191,-0.46048432116436233,-0.4830057878471641,-0.4832825880074784,-0.48226788141146515,-0.4681946589027497,-0.49710034494905586,-0.46635850688026736,-0.488373390049015,-0.47999130213665014,-0.4497025371303981,-0.47546210447604936
0.059446245066929373,0.12179545392897115,0.1774854458832136,0.18438662525042493,0.30276645186105794,0.34637833267810275,0.29524220175496696,0.28052366018918357,0.29311158311060115,0.3467617459899282,0.3001022445747926,0.2945939149605418,0.20366283728613066,0.18474935210661264,0.12009489798378851,0.04990070081678429,-0.04826405955832957,-0.1155064603985068,-0.15180539186720193,-0.2588495381247297,-0.26116460521682755,-0.2007862556373528,-0.12979960767062024,-0.17511069362804063,-0.09986679610238769,-0.017387621453944554,-0.4863281694196551,-0.46647573212767746,-0.47636643723491995,-0.4895794170464041,-0.45544567947453096,-0.4636446833138873,-0.47617272540781874,-0.47642554268429566,-0.4729619046119888,-0.47004683766115885,-0.4646234208132397,-0.4691880583372156,-0.45742178162609715,-0.4757670035443428,-0.48487368156402183,-0.4275399968307717,-0.4893470324156916,-0.4885118667029453,-0.48509047292899315,-0.4823244651566419,-0.4911099204684231,-0.4731533989767223,-0.44737296774163343,-0.4669233236301389,-0.48892606613294515,-0.4734994122014753
0.13852469202749426,0.2134948223479993,0.23889658013245185,0.3310338646030024,0.28817865551696054,0.3203689312665665,0.35121698005895274,0.30869843784081297,0.30811818630324506,0.3350882473742597,0.24829434036736875,0.2265062239127865,0.15376133600984604,0.14080884371621177,0.07055110499626424,0.015223295494432385,-0.13649694610908378,-0.301484237342571,-0.15361414074142468,-0.12162600791270171,-0.22549999816836974,-0.10539224768148239,-0.08173734471132447,-0.07669504069052346,-0.10406363348107404,0.059446245066929373,-0.4958781835950074,-0.4913558700819935,-0.48817529428476836,-0.49525869802202993,-0.4820451104754544,-0.47813074063217775,-0.4788884788993164,-0.44046861856453995,-0.430023318449542,-0.4480944900176826,-0.4755889312965853,-0.4842714041730287,-0.49330454455254263,-0.46549015199205446,-0.4499761126426131,-0.47338124791345493,-0.4698841890434447,-0.48416354391269184,-0.4938460762113598,-0.49681041033003825,-0.47974077616571564,-0.4776015594220876,-0.4786256592220358,-0.4645703862029093,-0.49144620041795967,-0.4863281694196551
-0.07290024531107087,-0.08397802520636123,-0.10436492862060875,-0.19468700633975697,-0.062178330269245435,0.00573368279835857,0.12797388483668212,0.1671570880572218,0.20749834166668343,0.2727417074107884,0.31530819164686774,0.3427078020691628,0.3585645743502945,0.3718843008676627,0.3521015691240371,0.30885498197900024,0.3495658378109517,0.3026037536641486,0.19045210345405603,0.1621228191893531,0.1971513982431046,0.033787121733787576,0.056995474396905756,0.09223449258514826,-0.02836567945977388,-0.15219528293655754,-0.4935905201227522,-0.46031092226057835,-0.4835306676346646,-0.48375981262301193,-0.475770594199136,-0.4766200129900172,-0.49759131376917254,-0.45977134673449854,-0.4938031124672266,-0.47538472250733715,-0.45082928700221786,-0.47361714954707274,-0.4258462841536173,-0.4812572319600399,-0.4638391635670675,-0.454985119965077,-0.46532678582933223,-0.4868448152594955,-0.4860596162477682,-0.46959836227765206,-0.46139072808461934,-0.4656359530066861,-0.47156011209043597,-0.4733770134315295,-0.45674557152374273,-0.48776639715351383
0.34884242443075425,0.2971663117688089,0.28487717095521015,0.3447675987191657,0.31207259985792657,0.3293330946147853,0.27559359906420317,0.25175307045714684,0.1943185193904068,0.11460964939806637,0.13269235023808448,-0.04589295144163009,-0.06847709160500189,-0.11767252692989642,-0.11084533368528297,-0.1355186212713472,-0.13820390278439423,-0.16437347354742163,-0.08705463887221551,0.013278726771365965,-0.02542107708147759,-0.016181340023532543,0.08244272832447214,0.08316226593404207,0.15383912276295753,0.22025404189851425,-0.48448798371931745,-0.4963281938125332,-0.4902955899946396,-0.4702360091498555,-0.47250860366754954,-0.45273980639855665,-0.4763077449003716,-0.4695993022578232,-0.47071380184580375,-0.4631479385298284,-0.4534211580962003,-0.49177767923267873,-0.48388797707870573,-0.47353379495330233,-0.4859420159460023,-0.47456537838291285,-0.4623170216211805,-0.47582564221648327,-0.47453747869326146,-0.4833797480944499,-0.49399015272390445,-0.48266926008185623,-0.48454562155834247,-0.4742006052685545,-0.4593993379532386,-0.46997864502373876
0.2567509800791611,0.31528770193672195,0.34027130831480096,0.35325513644779843,0.36814818253760156,0.3607837890774338,0.30559552546925045,0.3513485179946043,0.3062233403722854,0.2178160157648955,0.15545901308975166,0.19552244564928986,0.055900894211188934,0.055934328629888334,0.09635379208236176,-0.02799061194881569,-0.13560766127233076,-0.07436988956253739,-0.21472687276916708,-0.10171514050508222,0.010178630965112593,-7.318637467002059e-4,0.0023909273247082778,0.07985952822518218,0.12855859992314178,0.15752346989809282,-0.47897090224291056,-0.44873656545112306,-0.47608440130581536,-0.42222896385537817,-0.4828158614026934,-0.4658271823143356,-0.4541307470265463,-0.46316731317850945,-0.486612633837551,-0.4862335981827189,-0.475030196483413,-0.4554666259888846,-0.46645103128394244,-0.4708620042701981,-0.47380512753035425,-0.4618985582622043,-0.48172967900843633,-0.4894029489712258,-0.48908517181962385,-0.47257804648634094,-0.4477604379088682,-0.4915020579090908,-0.4698014874001425,-0.4846499698166093,-0.4688653611805056,-0.4980108775304385
0.2592523778490162,0.256497142365219,0.3186381276545566,0.2971295191812185,0.35244599459207687,0.3317324792311365,0.30245635695985146,0.29559314289245714,0.2484117482601672,0.18291894781867266,0.16344529915892864,0.173278994599004,0.10807859319745372,-0.05420640639447212,0.02383502484917577,0.022461367175395625,-0.10278629589390928,-0.02219753176709219,-0.14625736934829178,-0.14505888832797623,-0.12835588950381333,-0.011238612752461631,0.07681495584980212,0.15447004973251727,0.20848085489477655,0.2388665417135308,-0.49020999973285245,-0.48889296326684867,-0.49222554990756895,-0.4931375644365278,-0.478405761423816,-0.4389518689386257,-0.4678809292633824,-0.4790449061404911,-0.46656952529220397,-0.4527635715418265,-0.420983896523051,-0.49017409152186786,-0.4654335889846739,-0.4883150528514432,-0.4653254222167282,-0.4960694449666875,-0.49439332243162065,-0.4650086771625688,-0.4793332676487238,-0.484044636198833,-0.48434465566206686,-0.4655006668768248,-0.4955996513408535,-0.4794686038272817,-0.47530557128900947,-0.4815479378655241
